"[0.9126, 0.5737]","[0.8782, 0.4318]","[0.7459, 0.3546]","[0.613, 0.3867]","[0.5245, 0.4762]","[0.5394, 0.371]","[0.3426, 0.3556]","[0.2142, 0.3596]","[0.1026, 0.3656]","[0.5144, 0.4752]","[0.2841, 0.4681]","[0.1227, 0.4655]","[-0.0067, 0.4631]","[0.5375, 0.5788]","[0.3976, 0.5894]","[0.5206, 0.5773]","[0.6182, 0.5727]","[0.592, 0.6838]","[0.4812, 0.6783]","[0.5649, 0.6518]","[0.6406, 0.6422]"
"[0.9302, 0.6803]","[0.8558, 0.5243]","[0.6964, 0.4419]","[0.5443, 0.4754]","[0.4287, 0.5668]","[0.4651, 0.4633]","[0.262, 0.4567]","[0.1318, 0.4707]","[0.0148, 0.4857]","[0.4447, 0.5701]","[0.205, 0.5564]","[0.0415, 0.5475]","[-0.098, 0.538]","[0.4748, 0.6802]","[0.3157, 0.6941]","[0.4354, 0.6769]","[0.5405, 0.6652]","[0.5317, 0.7847]","[0.4162, 0.7842]","[0.4923, 0.7574]","[0.5675, 0.7436]"
"[0.9302, 0.6823]","[0.8488, 0.5249]","[0.6861, 0.4458]","[0.5341, 0.4872]","[0.4133, 0.5815]","[0.4624, 0.4605]","[0.2589, 0.4532]","[0.126, 0.4676]","[0.0112, 0.4807]","[0.4451, 0.5703]","[0.2128, 0.5622]","[0.0578, 0.5594]","[-0.0737, 0.5531]","[0.4748, 0.6817]","[0.3165, 0.6963]","[0.4388, 0.6836]","[0.5416, 0.6725]","[0.5259, 0.7851]","[0.4191, 0.7874]","[0.4973, 0.7656]","[0.5692, 0.7512]"
"[0.9376, 0.6827]","[0.8606, 0.5306]","[0.6997, 0.4444]","[0.5424, 0.4759]","[0.426, 0.5696]","[0.4677, 0.4657]","[0.2648, 0.4591]","[0.1326, 0.4733]","[0.0145, 0.486]","[0.4476, 0.5721]","[0.2206, 0.5604]","[0.0648, 0.553]","[-0.0677, 0.544]","[0.4769, 0.6814]","[0.313, 0.6944]","[0.4288, 0.6802]","[0.5341, 0.6707]","[0.5324, 0.7848]","[0.4154, 0.7847]","[0.4883, 0.7593]","[0.5646, 0.7454]"
"[0.9271, 0.6838]","[0.8534, 0.5365]","[0.6951, 0.453]","[0.5431, 0.4823]","[0.4184, 0.5732]","[0.4597, 0.4671]","[0.2533, 0.4609]","[0.111, 0.4744]","[-0.0091, 0.4901]","[0.4442, 0.5762]","[0.2122, 0.5623]","[0.0492, 0.5624]","[-0.0881, 0.563]","[0.475, 0.6896]","[0.3202, 0.7055]","[0.4444, 0.6907]","[0.5458, 0.6772]","[0.5251, 0.7938]","[0.4227, 0.7975]","[0.501, 0.7731]","[0.5693, 0.7564]"
"[0.9215, 0.6858]","[0.8534, 0.5373]","[0.7037, 0.4576]","[0.5587, 0.4786]","[0.428, 0.56]","[0.4544, 0.4725]","[0.2463, 0.4665]","[0.0998, 0.4809]","[-0.0228, 0.4955]","[0.4417, 0.5808]","[0.208, 0.5703]","[0.0398, 0.5724]","[-0.1042, 0.5727]","[0.4727, 0.6914]","[0.3183, 0.7041]","[0.4346, 0.691]","[0.5351, 0.68]","[0.5211, 0.7926]","[0.4145, 0.7949]","[0.4899, 0.7717]","[0.5617, 0.7568]"
"[0.9236, 0.6852]","[0.8567, 0.5375]","[0.7042, 0.4567]","[0.5569, 0.4803]","[0.4292, 0.5635]","[0.4553, 0.4708]","[0.2467, 0.4674]","[0.1025, 0.4806]","[-0.0191, 0.492]","[0.4401, 0.5791]","[0.207, 0.5715]","[0.0419, 0.5744]","[-0.0986, 0.5719]","[0.4708, 0.6898]","[0.3129, 0.7026]","[0.4276, 0.6923]","[0.5295, 0.6817]","[0.5222, 0.791]","[0.4143, 0.7938]","[0.4879, 0.7714]","[0.5598, 0.7564]"
"[0.9296, 0.6839]","[0.8585, 0.5373]","[0.7015, 0.455]","[0.547, 0.4839]","[0.4258, 0.5689]","[0.4604, 0.4724]","[0.2492, 0.468]","[0.1077, 0.4824]","[-0.0144, 0.4957]","[0.4409, 0.58]","[0.2029, 0.5713]","[0.0356, 0.5715]","[-0.106, 0.5674]","[0.4712, 0.6895]","[0.3116, 0.7069]","[0.4264, 0.6964]","[0.5294, 0.6865]","[0.527, 0.7906]","[0.4103, 0.7974]","[0.4805, 0.7736]","[0.5527, 0.7582]"
"[0.9242, 0.6848]","[0.8548, 0.5393]","[0.698, 0.4609]","[0.5454, 0.4898]","[0.4189, 0.5764]","[0.4539, 0.4713]","[0.244, 0.4696]","[0.1, 0.4858]","[-0.0213, 0.5009]","[0.4372, 0.5803]","[0.197, 0.573]","[0.0282, 0.577]","[-0.1159, 0.5761]","[0.4678, 0.6916]","[0.3108, 0.7074]","[0.4227, 0.6961]","[0.5244, 0.6856]","[0.52, 0.7948]","[0.404, 0.8011]","[0.4723, 0.7782]","[0.5435, 0.7639]"
"[0.9366, 0.6884]","[0.8642, 0.5391]","[0.7025, 0.4573]","[0.546, 0.4861]","[0.4346, 0.5721]","[0.4663, 0.476]","[0.2589, 0.4722]","[0.1283, 0.4871]","[0.012, 0.5007]","[0.4414, 0.5822]","[0.1973, 0.5748]","[0.0302, 0.5731]","[-0.1126, 0.5655]","[0.4689, 0.6896]","[0.3015, 0.7003]","[0.4128, 0.6863]","[0.5183, 0.6761]","[0.5284, 0.7922]","[0.3975, 0.7975]","[0.4595, 0.7724]","[0.5323, 0.759]"
"[0.9382, 0.6827]","[0.8654, 0.535]","[0.7089, 0.4524]","[0.5537, 0.4798]","[0.4317, 0.5581]","[0.4629, 0.4739]","[0.256, 0.47]","[0.1246, 0.4861]","[0.0061, 0.5004]","[0.4402, 0.5802]","[0.1917, 0.5735]","[0.0208, 0.5725]","[-0.1279, 0.5661]","[0.4692, 0.6891]","[0.3016, 0.6989]","[0.4121, 0.6798]","[0.5185, 0.6669]","[0.5284, 0.7936]","[0.3958, 0.7974]","[0.4581, 0.7686]","[0.5317, 0.7546]"
"[0.9347, 0.6809]","[0.8636, 0.5334]","[0.7033, 0.4518]","[0.546, 0.4835]","[0.4249, 0.5698]","[0.4617, 0.4712]","[0.251, 0.4668]","[0.1168, 0.4833]","[-0.0029, 0.5]","[0.4396, 0.5795]","[0.1839, 0.5716]","[0.0087, 0.5721]","[-0.1416, 0.5684]","[0.4691, 0.6885]","[0.307, 0.702]","[0.4157, 0.6833]","[0.5194, 0.6686]","[0.526, 0.7923]","[0.3993, 0.7989]","[0.4605, 0.7708]","[0.531, 0.7541]"
"[0.9373, 0.6843]","[0.8634, 0.5363]","[0.7038, 0.4542]","[0.5471, 0.4865]","[0.4307, 0.5726]","[0.4662, 0.473]","[0.2585, 0.4677]","[0.1281, 0.4841]","[0.0114, 0.5017]","[0.4417, 0.5818]","[0.1892, 0.5734]","[0.0211, 0.5753]","[-0.1214, 0.5723]","[0.4698, 0.6902]","[0.3096, 0.7025]","[0.4178, 0.6889]","[0.5197, 0.6771]","[0.5268, 0.7932]","[0.4029, 0.7995]","[0.4627, 0.7747]","[0.5311, 0.7597]"
"[0.943, 0.683]","[0.8672, 0.5352]","[0.706, 0.453]","[0.5462, 0.4845]","[0.4307, 0.5714]","[0.4669, 0.4748]","[0.2577, 0.4685]","[0.1249, 0.4837]","[0.0069, 0.4998]","[0.4434, 0.582]","[0.1952, 0.5751]","[0.0289, 0.5749]","[-0.1119, 0.5721]","[0.4723, 0.6902]","[0.3078, 0.7013]","[0.4197, 0.6831]","[0.524, 0.6716]","[0.5307, 0.7943]","[0.4002, 0.8003]","[0.4621, 0.7717]","[0.5334, 0.7567]"
"[0.9407, 0.6836]","[0.8684, 0.5348]","[0.708, 0.4507]","[0.5465, 0.4821]","[0.4265, 0.5693]","[0.4625, 0.4726]","[0.2489, 0.4669]","[0.1128, 0.483]","[-0.0078, 0.499]","[0.44, 0.5793]","[0.1883, 0.571]","[0.0167, 0.5712]","[-0.1309, 0.5667]","[0.47, 0.6873]","[0.3004, 0.6999]","[0.4119, 0.6828]","[0.5193, 0.6695]","[0.5299, 0.7915]","[0.4006, 0.8003]","[0.4612, 0.7713]","[0.5334, 0.7542]"
"[0.9369, 0.6836]","[0.864, 0.5358]","[0.7018, 0.4521]","[0.5395, 0.4847]","[0.4234, 0.5769]","[0.4608, 0.473]","[0.2404, 0.4672]","[0.0978, 0.4832]","[-0.0254, 0.4989]","[0.4376, 0.5818]","[0.1798, 0.5726]","[0.0057, 0.5737]","[-0.1421, 0.5697]","[0.4681, 0.6902]","[0.3036, 0.7034]","[0.4141, 0.6892]","[0.5188, 0.6769]","[0.5284, 0.7945]","[0.4034, 0.8016]","[0.4628, 0.7752]","[0.5321, 0.759]"
"[0.94, 0.685]","[0.8644, 0.5375]","[0.7049, 0.4559]","[0.5471, 0.4863]","[0.4345, 0.5705]","[0.4622, 0.4743]","[0.2476, 0.4695]","[0.1102, 0.4853]","[-0.0096, 0.5014]","[0.4369, 0.5835]","[0.1867, 0.5754]","[0.0211, 0.5765]","[-0.1181, 0.5715]","[0.4657, 0.6914]","[0.3085, 0.7052]","[0.4168, 0.6938]","[0.5174, 0.6824]","[0.5256, 0.7949]","[0.4048, 0.8025]","[0.4652, 0.7787]","[0.5331, 0.7624]"
"[0.942, 0.6843]","[0.8663, 0.537]","[0.7068, 0.4549]","[0.5486, 0.4837]","[0.4333, 0.5697]","[0.4613, 0.4733]","[0.2467, 0.4696]","[0.1081, 0.4856]","[-0.0128, 0.5004]","[0.4392, 0.5816]","[0.1967, 0.5756]","[0.0346, 0.5777]","[-0.1023, 0.5736]","[0.4692, 0.6893]","[0.3054, 0.7026]","[0.4122, 0.6899]","[0.5146, 0.6779]","[0.5282, 0.792]","[0.4042, 0.7999]","[0.4638, 0.7751]","[0.5333, 0.7579]"
"[0.9343, 0.6811]","[0.8636, 0.534]","[0.7077, 0.4538]","[0.5519, 0.4813]","[0.4287, 0.5619]","[0.4581, 0.4716]","[0.2387, 0.4697]","[0.0932, 0.4878]","[-0.0315, 0.5048]","[0.4391, 0.5784]","[0.1913, 0.5693]","[0.0175, 0.5715]","[-0.1311, 0.5673]","[0.4701, 0.6876]","[0.3045, 0.7007]","[0.4159, 0.6884]","[0.5212, 0.6758]","[0.5278, 0.7922]","[0.4029, 0.7998]","[0.4667, 0.7749]","[0.538, 0.7587]"
"[0.9322, 0.6847]","[0.8647, 0.5371]","[0.7101, 0.4556]","[0.555, 0.4824]","[0.4337, 0.5634]","[0.4624, 0.4702]","[0.2454, 0.4665]","[0.1015, 0.4839]","[-0.022, 0.5008]","[0.4406, 0.578]","[0.1913, 0.5685]","[0.0181, 0.5716]","[-0.1287, 0.5685]","[0.4694, 0.6875]","[0.3066, 0.6979]","[0.4173, 0.6853]","[0.5205, 0.6727]","[0.5253, 0.7919]","[0.4027, 0.7967]","[0.4666, 0.7716]","[0.5372, 0.7556]"
"[0.9368, 0.6826]","[0.8625, 0.533]","[0.7051, 0.4522]","[0.55, 0.4833]","[0.4316, 0.567]","[0.4665, 0.4695]","[0.2536, 0.4649]","[0.1143, 0.4817]","[-0.0086, 0.4972]","[0.4431, 0.5771]","[0.1975, 0.5688]","[0.0272, 0.5707]","[-0.1193, 0.567]","[0.4711, 0.6856]","[0.3065, 0.6994]","[0.4159, 0.6858]","[0.5204, 0.6731]","[0.5278, 0.7893]","[0.4021, 0.7964]","[0.4636, 0.7701]","[0.5351, 0.7527]"
"[0.9365, 0.6868]","[0.8633, 0.5397]","[0.7112, 0.4553]","[0.5541, 0.4787]","[0.4345, 0.5612]","[0.4662, 0.4718]","[0.2541, 0.4647]","[0.1163, 0.4785]","[-0.0051, 0.4913]","[0.4423, 0.5776]","[0.2028, 0.5674]","[0.0423, 0.5664]","[-0.0965, 0.5603]","[0.4708, 0.6845]","[0.3041, 0.6988]","[0.4117, 0.6858]","[0.5149, 0.674]","[0.5302, 0.7878]","[0.4067, 0.7963]","[0.4678, 0.7699]","[0.5391, 0.7521]"
"[0.934, 0.6825]","[0.8659, 0.5391]","[0.7101, 0.4576]","[0.5504, 0.4775]","[0.4279, 0.5583]","[0.4633, 0.4727]","[0.2488, 0.4659]","[0.1079, 0.4824]","[-0.0159, 0.5008]","[0.4391, 0.5783]","[0.1917, 0.5676]","[0.0213, 0.5668]","[-0.1274, 0.5627]","[0.4683, 0.6872]","[0.303, 0.6988]","[0.417, 0.6826]","[0.5211, 0.671]","[0.5291, 0.7916]","[0.406, 0.7958]","[0.4712, 0.7665]","[0.5429, 0.7499]"
"[0.936, 0.6833]","[0.8639, 0.5374]","[0.7036, 0.4561]","[0.5462, 0.4864]","[0.4292, 0.5728]","[0.4606, 0.4708]","[0.2478, 0.4662]","[0.1087, 0.4829]","[-0.0132, 0.4987]","[0.4392, 0.5798]","[0.2008, 0.5722]","[0.0411, 0.5752]","[-0.0972, 0.5717]","[0.4699, 0.6887]","[0.3027, 0.704]","[0.4084, 0.6908]","[0.5105, 0.6772]","[0.5301, 0.7922]","[0.4074, 0.8002]","[0.4651, 0.7743]","[0.5339, 0.7556]"
"[0.938, 0.6832]","[0.8644, 0.538]","[0.7066, 0.4542]","[0.5467, 0.4765]","[0.4252, 0.5595]","[0.4572, 0.4699]","[0.2406, 0.4659]","[0.0984, 0.4822]","[-0.0245, 0.4972]","[0.4377, 0.5766]","[0.2011, 0.5696]","[0.0392, 0.5733]","[-0.1, 0.5708]","[0.4689, 0.6855]","[0.2998, 0.6968]","[0.4039, 0.6837]","[0.5067, 0.6721]","[0.528, 0.7896]","[0.4043, 0.7954]","[0.4615, 0.7692]","[0.5309, 0.7523]"
"[0.9377, 0.6806]","[0.8648, 0.5356]","[0.7059, 0.452]","[0.5459, 0.4787]","[0.4269, 0.5644]","[0.4582, 0.4712]","[0.2425, 0.4663]","[0.1009, 0.482]","[-0.0216, 0.4967]","[0.4385, 0.5785]","[0.1993, 0.572]","[0.0359, 0.5743]","[-0.105, 0.5716]","[0.4704, 0.6875]","[0.304, 0.6981]","[0.4105, 0.6829]","[0.5123, 0.672]","[0.5322, 0.792]","[0.406, 0.7954]","[0.4655, 0.7677]","[0.5359, 0.7528]"
"[0.9373, 0.6812]","[0.8632, 0.5348]","[0.7025, 0.4517]","[0.5424, 0.4822]","[0.424, 0.5683]","[0.4559, 0.4704]","[0.2423, 0.4674]","[0.1018, 0.4835]","[-0.0204, 0.498]","[0.4371, 0.5774]","[0.2054, 0.5712]","[0.0484, 0.5728]","[-0.087, 0.5699]","[0.4694, 0.6859]","[0.3038, 0.6988]","[0.4102, 0.6841]","[0.5117, 0.6728]","[0.5302, 0.7899]","[0.4062, 0.7956]","[0.4676, 0.7684]","[0.5388, 0.752]"
"[0.9396, 0.6826]","[0.8641, 0.5353]","[0.7035, 0.4509]","[0.5408, 0.4825]","[0.4235, 0.5694]","[0.4583, 0.4709]","[0.2456, 0.4671]","[0.1055, 0.4836]","[-0.0168, 0.4994]","[0.4388, 0.5778]","[0.2094, 0.5701]","[0.0528, 0.5717]","[-0.0815, 0.5698]","[0.4711, 0.6864]","[0.3042, 0.6965]","[0.41, 0.6834]","[0.5115, 0.6751]","[0.5331, 0.7902]","[0.4075, 0.7942]","[0.4673, 0.7678]","[0.5385, 0.7538]"
"[0.9301, 0.6848]","[0.859, 0.5357]","[0.7017, 0.4512]","[0.5424, 0.4828]","[0.4159, 0.5687]","[0.4563, 0.4707]","[0.2463, 0.4675]","[0.105, 0.4864]","[-0.0171, 0.5051]","[0.4398, 0.5781]","[0.2069, 0.5671]","[0.0428, 0.5692]","[-0.0989, 0.5681]","[0.472, 0.6884]","[0.3117, 0.6985]","[0.4186, 0.6872]","[0.5183, 0.679]","[0.5283, 0.7935]","[0.4072, 0.7963]","[0.4688, 0.7727]","[0.5382, 0.761]"
"[0.9315, 0.6864]","[0.8598, 0.5392]","[0.6963, 0.4556]","[0.5342, 0.4897]","[0.411, 0.5816]","[0.4551, 0.4744]","[0.246, 0.4703]","[0.104, 0.4881]","[-0.0184, 0.5068]","[0.4371, 0.5824]","[0.2061, 0.5729]","[0.0407, 0.574]","[-0.1003, 0.5746]","[0.4691, 0.6931]","[0.3096, 0.7062]","[0.4195, 0.6899]","[0.5186, 0.6801]","[0.5252, 0.7968]","[0.4051, 0.7998]","[0.4714, 0.7737]","[0.5418, 0.7599]"
"[0.9261, 0.6871]","[0.8627, 0.5416]","[0.7033, 0.4579]","[0.5428, 0.4836]","[0.4135, 0.5639]","[0.4558, 0.4738]","[0.2376, 0.472]","[0.0881, 0.492]","[-0.0398, 0.5135]","[0.4344, 0.5815]","[0.1846, 0.5703]","[0.0047, 0.5725]","[-0.1497, 0.572]","[0.4664, 0.6922]","[0.3059, 0.7083]","[0.416, 0.6919]","[0.5152, 0.6783]","[0.5261, 0.7962]","[0.4047, 0.8001]","[0.4709, 0.7742]","[0.5394, 0.7601]"
"[0.9248, 0.6863]","[0.8549, 0.5424]","[0.6949, 0.4614]","[0.5399, 0.4907]","[0.4153, 0.5739]","[0.4566, 0.4762]","[0.2507, 0.4703]","[0.1168, 0.4868]","[-0.0003, 0.5044]","[0.4343, 0.5852]","[0.1905, 0.5758]","[0.0289, 0.5782]","[-0.1099, 0.5762]","[0.4649, 0.6946]","[0.3073, 0.7113]","[0.4131, 0.6995]","[0.5094, 0.687]","[0.5215, 0.796]","[0.4073, 0.8017]","[0.4685, 0.7809]","[0.5326, 0.7665]"
"[0.9252, 0.6859]","[0.8589, 0.5418]","[0.7, 0.4607]","[0.5435, 0.4836]","[0.4154, 0.5611]","[0.4539, 0.4739]","[0.2419, 0.4721]","[0.1002, 0.4904]","[-0.0225, 0.5076]","[0.4321, 0.5814]","[0.186, 0.5733]","[0.0132, 0.576]","[-0.1369, 0.5724]","[0.4622, 0.6908]","[0.2986, 0.7038]","[0.4051, 0.6915]","[0.5066, 0.6796]","[0.5194, 0.7943]","[0.4002, 0.8005]","[0.4632, 0.7769]","[0.5329, 0.7618]"
"[0.9383, 0.6881]","[0.8607, 0.538]","[0.6969, 0.4582]","[0.541, 0.4815]","[0.4214, 0.5616]","[0.4574, 0.4753]","[0.2468, 0.4719]","[0.1098, 0.4865]","[-0.0098, 0.4982]","[0.4389, 0.5843]","[0.207, 0.584]","[0.0508, 0.5864]","[-0.0837, 0.5824]","[0.4694, 0.6933]","[0.3002, 0.7065]","[0.4049, 0.6918]","[0.5073, 0.6807]","[0.5252, 0.7954]","[0.4005, 0.8026]","[0.4625, 0.7789]","[0.5355, 0.7632]"
"[0.9378, 0.6875]","[0.8629, 0.5372]","[0.6946, 0.4552]","[0.5361, 0.483]","[0.4161, 0.5674]","[0.4573, 0.4749]","[0.2425, 0.4733]","[0.1032, 0.489]","[-0.0164, 0.502]","[0.4418, 0.5829]","[0.2103, 0.5803]","[0.0542, 0.5852]","[-0.0777, 0.5846]","[0.4746, 0.6913]","[0.3034, 0.706]","[0.4063, 0.6971]","[0.5086, 0.6885]","[0.531, 0.7935]","[0.4077, 0.8016]","[0.4662, 0.7814]","[0.5361, 0.7675]"
"[0.9324, 0.6884]","[0.859, 0.5363]","[0.6876, 0.4555]","[0.5304, 0.4931]","[0.4106, 0.5834]","[0.4565, 0.4745]","[0.2434, 0.4725]","[0.1035, 0.4884]","[-0.0156, 0.5024]","[0.4416, 0.584]","[0.2061, 0.5766]","[0.0457, 0.5799]","[-0.0907, 0.579]","[0.4746, 0.6931]","[0.305, 0.7089]","[0.4097, 0.698]","[0.5114, 0.6877]","[0.5303, 0.7949]","[0.4071, 0.8038]","[0.4675, 0.7832]","[0.5374, 0.7694]"
"[0.9323, 0.6886]","[0.8576, 0.539]","[0.6898, 0.4567]","[0.5321, 0.4938]","[0.4189, 0.5854]","[0.4568, 0.4773]","[0.242, 0.4746]","[0.1018, 0.4901]","[-0.018, 0.5039]","[0.4382, 0.5856]","[0.2023, 0.5813]","[0.0426, 0.5853]","[-0.0921, 0.5843]","[0.4699, 0.6932]","[0.3012, 0.7103]","[0.4083, 0.6994]","[0.5115, 0.6895]","[0.5283, 0.7947]","[0.4064, 0.805]","[0.4681, 0.7828]","[0.5387, 0.7683]"
"[0.9268, 0.6885]","[0.8515, 0.5374]","[0.6779, 0.4557]","[0.5204, 0.5004]","[0.4103, 0.6019]","[0.4509, 0.4778]","[0.2384, 0.4759]","[0.0979, 0.4914]","[-0.022, 0.5047]","[0.434, 0.5872]","[0.1997, 0.5825]","[0.0397, 0.5835]","[-0.0958, 0.5813]","[0.4665, 0.6955]","[0.3001, 0.715]","[0.4096, 0.6988]","[0.5136, 0.686]","[0.5234, 0.7974]","[0.4034, 0.8076]","[0.4669, 0.7826]","[0.5375, 0.7662]"
"[0.9242, 0.6897]","[0.8514, 0.5384]","[0.6831, 0.4556]","[0.5262, 0.494]","[0.4126, 0.5897]","[0.4467, 0.479]","[0.232, 0.4777]","[0.09, 0.4933]","[-0.0316, 0.5071]","[0.4304, 0.5872]","[0.194, 0.583]","[0.031, 0.5859]","[-0.1071, 0.5851]","[0.4639, 0.6952]","[0.2985, 0.7135]","[0.4077, 0.6965]","[0.5112, 0.6825]","[0.5213, 0.7962]","[0.4023, 0.8051]","[0.4664, 0.779]","[0.5374, 0.7623]"
"[0.9244, 0.6911]","[0.8522, 0.5414]","[0.6859, 0.4578]","[0.5277, 0.4987]","[0.4148, 0.5941]","[0.449, 0.4781]","[0.235, 0.4766]","[0.0947, 0.4936]","[-0.0255, 0.5085]","[0.4302, 0.5873]","[0.1946, 0.5832]","[0.0352, 0.5866]","[-0.0988, 0.5856]","[0.4625, 0.6955]","[0.3023, 0.7135]","[0.4123, 0.7003]","[0.513, 0.6895]","[0.5207, 0.797]","[0.4013, 0.8058]","[0.4674, 0.7813]","[0.5377, 0.7658]"
"[0.9252, 0.6911]","[0.8548, 0.5426]","[0.6899, 0.4596]","[0.5297, 0.4947]","[0.412, 0.5859]","[0.4519, 0.4782]","[0.2326, 0.4767]","[0.0875, 0.4953]","[-0.0359, 0.5122]","[0.4315, 0.5868]","[0.1896, 0.5814]","[0.0225, 0.5849]","[-0.1186, 0.5828]","[0.4632, 0.6956]","[0.2986, 0.7152]","[0.4088, 0.7046]","[0.5116, 0.6944]","[0.522, 0.7978]","[0.4002, 0.8077]","[0.466, 0.7852]","[0.5372, 0.7707]"
"[0.9252, 0.6921]","[0.8553, 0.5428]","[0.6908, 0.4592]","[0.5305, 0.4959]","[0.4126, 0.5876]","[0.4518, 0.4778]","[0.2342, 0.476]","[0.0909, 0.4942]","[-0.0318, 0.5099]","[0.4292, 0.5869]","[0.1841, 0.5802]","[0.0168, 0.5837]","[-0.1249, 0.5799]","[0.4597, 0.6948]","[0.2962, 0.7137]","[0.4042, 0.7046]","[0.5077, 0.6932]","[0.518, 0.7962]","[0.3981, 0.8072]","[0.4607, 0.7849]","[0.5311, 0.7678]"
"[0.9305, 0.6919]","[0.8576, 0.5454]","[0.6945, 0.4627]","[0.535, 0.4937]","[0.4194, 0.583]","[0.4552, 0.4791]","[0.2384, 0.4751]","[0.099, 0.4918]","[-0.0208, 0.5066]","[0.4312, 0.5887]","[0.1882, 0.5836]","[0.0269, 0.5875]","[-0.1089, 0.5841]","[0.4601, 0.6961]","[0.3002, 0.7157]","[0.4072, 0.7052]","[0.5085, 0.692]","[0.5177, 0.797]","[0.4003, 0.8083]","[0.4612, 0.7867]","[0.5292, 0.7692]"
"[0.9298, 0.6935]","[0.8565, 0.5438]","[0.6924, 0.4588]","[0.5311, 0.493]","[0.4139, 0.5867]","[0.4525, 0.4786]","[0.2345, 0.4769]","[0.092, 0.4949]","[-0.0296, 0.51]","[0.4317, 0.5869]","[0.1874, 0.5818]","[0.0209, 0.5843]","[-0.1184, 0.5798]","[0.4621, 0.6947]","[0.2964, 0.7125]","[0.4033, 0.7012]","[0.5066, 0.6887]","[0.5181, 0.7965]","[0.3977, 0.8079]","[0.4587, 0.7839]","[0.5282, 0.7657]"
"[0.9358, 0.6946]","[0.8543, 0.5416]","[0.6874, 0.4593]","[0.5261, 0.4985]","[0.4131, 0.5935]","[0.4556, 0.4815]","[0.2412, 0.4769]","[0.104, 0.4928]","[-0.0135, 0.5067]","[0.435, 0.5899]","[0.2015, 0.5865]","[0.0469, 0.5883]","[-0.083, 0.5854]","[0.4646, 0.6968]","[0.301, 0.7176]","[0.4068, 0.7024]","[0.508, 0.6886]","[0.5198, 0.7987]","[0.3997, 0.8121]","[0.4602, 0.7879]","[0.5299, 0.7683]"
"[0.9224, 0.6944]","[0.8464, 0.5404]","[0.6839, 0.4601]","[0.5286, 0.4915]","[0.4018, 0.5872]","[0.444, 0.4789]","[0.2332, 0.477]","[0.089, 0.4944]","[-0.0305, 0.5098]","[0.4329, 0.5885]","[0.1993, 0.5822]","[0.0358, 0.5856]","[-0.1032, 0.5839]","[0.4661, 0.6983]","[0.3031, 0.7122]","[0.4076, 0.6984]","[0.5084, 0.6846]","[0.515, 0.8013]","[0.4023, 0.8095]","[0.4657, 0.7857]","[0.5351, 0.7666]"
"[0.9148, 0.6981]","[0.8448, 0.5463]","[0.6904, 0.4653]","[0.5421, 0.49]","[0.4076, 0.5765]","[0.4428, 0.4799]","[0.2308, 0.4785]","[0.0799, 0.4973]","[-0.0434, 0.5151]","[0.4316, 0.5897]","[0.1955, 0.5813]","[0.0277, 0.5835]","[-0.1158, 0.5812]","[0.4635, 0.701]","[0.3015, 0.7149]","[0.4131, 0.7058]","[0.5141, 0.6953]","[0.5099, 0.8033]","[0.3995, 0.8114]","[0.4695, 0.7917]","[0.5389, 0.7758]"
"[0.9157, 0.6978]","[0.8444, 0.5485]","[0.6911, 0.4702]","[0.5496, 0.4876]","[0.412, 0.5641]","[0.4439, 0.4796]","[0.2381, 0.4777]","[0.0937, 0.4939]","[-0.0236, 0.5081]","[0.4357, 0.5902]","[0.2037, 0.586]","[0.0421, 0.5885]","[-0.0963, 0.5858]","[0.467, 0.702]","[0.3112, 0.7146]","[0.4204, 0.7038]","[0.5173, 0.6927]","[0.5092, 0.8041]","[0.401, 0.8099]","[0.4719, 0.7924]","[0.5403, 0.7781]"
"[0.9096, 0.6966]","[0.8394, 0.5413]","[0.6839, 0.4648]","[0.5422, 0.4931]","[0.4067, 0.5816]","[0.442, 0.4778]","[0.229, 0.4778]","[0.0773, 0.4986]","[-0.0451, 0.5167]","[0.4337, 0.5885]","[0.1917, 0.5808]","[0.0158, 0.5837]","[-0.1334, 0.5808]","[0.4653, 0.6993]","[0.3055, 0.7126]","[0.4154, 0.7015]","[0.5144, 0.689]","[0.509, 0.8019]","[0.4003, 0.8086]","[0.4702, 0.7877]","[0.5396, 0.7715]"
"[0.9159, 0.6996]","[0.8419, 0.5471]","[0.6828, 0.4683]","[0.5347, 0.4948]","[0.4013, 0.5835]","[0.4501, 0.4798]","[0.2436, 0.4741]","[0.1004, 0.4922]","[-0.0178, 0.5084]","[0.4376, 0.5905]","[0.2011, 0.5831]","[0.0356, 0.5866]","[-0.1059, 0.5845]","[0.4678, 0.7012]","[0.3098, 0.7158]","[0.4187, 0.707]","[0.5176, 0.6965]","[0.5127, 0.8021]","[0.405, 0.8104]","[0.4707, 0.7926]","[0.5366, 0.7777]"
"[0.9208, 0.6979]","[0.8463, 0.5458]","[0.6837, 0.4659]","[0.5324, 0.4989]","[0.4047, 0.5897]","[0.4466, 0.4811]","[0.237, 0.4775]","[0.0911, 0.4946]","[-0.0297, 0.5107]","[0.4336, 0.5915]","[0.2005, 0.5851]","[0.0337, 0.5868]","[-0.1051, 0.5861]","[0.4659, 0.7025]","[0.3076, 0.7141]","[0.4169, 0.6998]","[0.5157, 0.6898]","[0.5155, 0.8048]","[0.4016, 0.8081]","[0.4699, 0.7851]","[0.5388, 0.7702]"
