"[0.9185, 0.5855]","[0.9038, 0.451]","[0.7649, 0.3577]","[0.6223, 0.3825]","[0.5369, 0.4779]","[0.551, 0.3819]","[0.3547, 0.363]","[0.2261, 0.3633]","[0.1131, 0.3666]","[0.5248, 0.4865]","[0.2944, 0.4671]","[0.1314, 0.4565]","[-0.0013, 0.4467]","[0.5437, 0.5885]","[0.4092, 0.5882]","[0.5366, 0.5791]","[0.6401, 0.5787]","[0.5922, 0.6927]","[0.4811, 0.6765]","[0.5677, 0.6513]","[0.6469, 0.6442]"
"[0.9838, 0.6237]","[0.9085, 0.4692]","[0.7583, 0.3849]","[0.6094, 0.4213]","[0.5051, 0.5033]","[0.5461, 0.4166]","[0.3483, 0.4006]","[0.225, 0.4097]","[0.1137, 0.4206]","[0.5232, 0.5177]","[0.2862, 0.5054]","[0.1094, 0.4994]","[-0.0363, 0.4931]","[0.545, 0.6212]","[0.4077, 0.6284]","[0.5283, 0.6107]","[0.6333, 0.6023]","[0.5897, 0.7182]","[0.4749, 0.7152]","[0.5499, 0.6857]","[0.6275, 0.6721]"
"[0.9824, 0.6287]","[0.9048, 0.477]","[0.7603, 0.3899]","[0.6144, 0.426]","[0.5122, 0.5026]","[0.5467, 0.4179]","[0.3534, 0.4017]","[0.2327, 0.4132]","[0.1223, 0.4251]","[0.5218, 0.52]","[0.2963, 0.5059]","[0.1426, 0.4987]","[0.0149, 0.4905]","[0.5424, 0.6214]","[0.4093, 0.6277]","[0.5276, 0.6149]","[0.6312, 0.6092]","[0.5884, 0.7176]","[0.4774, 0.7154]","[0.5489, 0.6894]","[0.6248, 0.6757]"
"[0.9774, 0.6276]","[0.9024, 0.4787]","[0.7604, 0.3931]","[0.6146, 0.4226]","[0.5067, 0.4906]","[0.5415, 0.4194]","[0.3487, 0.4045]","[0.2272, 0.4153]","[0.1166, 0.4272]","[0.5184, 0.5206]","[0.2922, 0.5087]","[0.1338, 0.5007]","[0.0015, 0.4926]","[0.5402, 0.6227]","[0.4077, 0.6303]","[0.5276, 0.6159]","[0.6308, 0.6103]","[0.5871, 0.7195]","[0.4763, 0.7174]","[0.5481, 0.6913]","[0.6232, 0.6799]"
"[0.9797, 0.631]","[0.9064, 0.4848]","[0.7642, 0.3963]","[0.6163, 0.4237]","[0.5091, 0.4954]","[0.5423, 0.4192]","[0.3498, 0.404]","[0.2289, 0.4157]","[0.1203, 0.4284]","[0.5182, 0.521]","[0.2902, 0.5076]","[0.1297, 0.5011]","[-0.003, 0.4938]","[0.5398, 0.6236]","[0.4095, 0.6315]","[0.5268, 0.6181]","[0.6299, 0.6125]","[0.5866, 0.721]","[0.4757, 0.7201]","[0.5453, 0.6935]","[0.6208, 0.6803]"
"[0.9855, 0.6327]","[0.9076, 0.4836]","[0.7628, 0.3947]","[0.6141, 0.4226]","[0.5087, 0.4955]","[0.5456, 0.4179]","[0.3528, 0.4019]","[0.2321, 0.4138]","[0.1238, 0.4265]","[0.5227, 0.5205]","[0.2968, 0.5075]","[0.14, 0.5013]","[0.011, 0.4952]","[0.5446, 0.6238]","[0.4131, 0.6308]","[0.5295, 0.6183]","[0.6308, 0.6141]","[0.5915, 0.7224]","[0.4781, 0.7202]","[0.5466, 0.696]","[0.6197, 0.6863]"
"[0.9899, 0.6318]","[0.9111, 0.4824]","[0.7649, 0.3925]","[0.6144, 0.4203]","[0.5096, 0.4932]","[0.546, 0.4194]","[0.3523, 0.4036]","[0.2304, 0.4141]","[0.1208, 0.4255]","[0.5239, 0.5218]","[0.3025, 0.5094]","[0.1497, 0.5035]","[0.0245, 0.4974]","[0.5459, 0.6244]","[0.4111, 0.6278]","[0.5283, 0.6167]","[0.631, 0.6141]","[0.5928, 0.7225]","[0.4786, 0.719]","[0.5493, 0.6938]","[0.6261, 0.6836]"
"[0.9866, 0.6317]","[0.9138, 0.4817]","[0.7707, 0.3903]","[0.6222, 0.4163]","[0.5176, 0.4916]","[0.5452, 0.4197]","[0.3501, 0.4038]","[0.2275, 0.4143]","[0.1175, 0.4271]","[0.5224, 0.5213]","[0.2965, 0.5076]","[0.1384, 0.5012]","[0.0087, 0.4961]","[0.5442, 0.6242]","[0.4072, 0.6287]","[0.5255, 0.6156]","[0.6289, 0.6121]","[0.5915, 0.7223]","[0.4767, 0.7184]","[0.55, 0.6911]","[0.6292, 0.6798]"
"[0.986, 0.6325]","[0.9135, 0.4846]","[0.7686, 0.3961]","[0.6212, 0.4277]","[0.5183, 0.5023]","[0.5465, 0.4228]","[0.3523, 0.406]","[0.2323, 0.417]","[0.1236, 0.4304]","[0.5224, 0.5245]","[0.2983, 0.5104]","[0.1464, 0.5027]","[0.0218, 0.4964]","[0.5435, 0.6267]","[0.4107, 0.6343]","[0.5308, 0.6198]","[0.6341, 0.6148]","[0.5913, 0.724]","[0.4766, 0.7237]","[0.548, 0.6978]","[0.6252, 0.686]"
"[0.9766, 0.6268]","[0.9049, 0.4756]","[0.7626, 0.3983]","[0.6261, 0.4248]","[0.5126, 0.4962]","[0.5381, 0.4191]","[0.3486, 0.4057]","[0.2253, 0.4165]","[0.1132, 0.4282]","[0.5161, 0.5227]","[0.2733, 0.5155]","[0.0904, 0.5092]","[-0.0607, 0.5014]","[0.5385, 0.6291]","[0.4051, 0.6391]","[0.5286, 0.6202]","[0.6335, 0.6072]","[0.5778, 0.7262]","[0.4701, 0.7242]","[0.5508, 0.698]","[0.6269, 0.6825]"
"[0.9858, 0.6313]","[0.9095, 0.4822]","[0.765, 0.3978]","[0.624, 0.4304]","[0.5219, 0.5024]","[0.5489, 0.4234]","[0.357, 0.4114]","[0.2347, 0.4224]","[0.1239, 0.4355]","[0.5208, 0.5258]","[0.2843, 0.5107]","[0.1177, 0.5024]","[-0.0192, 0.4943]","[0.5397, 0.6292]","[0.4069, 0.6383]","[0.5294, 0.6241]","[0.6349, 0.6164]","[0.584, 0.7252]","[0.4711, 0.7257]","[0.543, 0.6996]","[0.6165, 0.6845]"
"[0.9885, 0.6326]","[0.909, 0.4834]","[0.7682, 0.3999]","[0.6266, 0.4258]","[0.5191, 0.4871]","[0.5492, 0.4233]","[0.3565, 0.4097]","[0.2339, 0.421]","[0.1227, 0.4335]","[0.523, 0.5238]","[0.2952, 0.5092]","[0.1353, 0.5013]","[0.0041, 0.4931]","[0.5422, 0.6269]","[0.4063, 0.6342]","[0.5293, 0.6201]","[0.6341, 0.612]","[0.5857, 0.7237]","[0.4756, 0.7247]","[0.5481, 0.6986]","[0.6203, 0.683]"
"[0.9903, 0.6315]","[0.913, 0.4822]","[0.7665, 0.3964]","[0.6228, 0.4272]","[0.5196, 0.4981]","[0.5475, 0.4221]","[0.3526, 0.409]","[0.2288, 0.4203]","[0.1175, 0.4323]","[0.5221, 0.5227]","[0.2907, 0.5118]","[0.1238, 0.5043]","[-0.0125, 0.4959]","[0.5424, 0.6262]","[0.4057, 0.6336]","[0.5298, 0.6181]","[0.6354, 0.6107]","[0.5873, 0.7235]","[0.474, 0.7238]","[0.5462, 0.6977]","[0.6181, 0.6851]"
"[0.9879, 0.6315]","[0.9095, 0.4809]","[0.7657, 0.3986]","[0.6218, 0.4274]","[0.5144, 0.4965]","[0.5467, 0.424]","[0.3538, 0.4098]","[0.2312, 0.4211]","[0.1195, 0.4338]","[0.5219, 0.5246]","[0.2907, 0.5122]","[0.1259, 0.503]","[-0.0086, 0.4941]","[0.5424, 0.6282]","[0.4063, 0.6364]","[0.5288, 0.6193]","[0.6341, 0.6104]","[0.5848, 0.725]","[0.4738, 0.7246]","[0.5476, 0.6985]","[0.6209, 0.6847]"
"[0.9887, 0.6317]","[0.908, 0.4828]","[0.7638, 0.4003]","[0.6188, 0.4291]","[0.5115, 0.494]","[0.549, 0.425]","[0.3543, 0.4104]","[0.2308, 0.4218]","[0.1184, 0.4353]","[0.5243, 0.5254]","[0.2923, 0.5118]","[0.1251, 0.504]","[-0.0119, 0.4966]","[0.5442, 0.6286]","[0.4071, 0.6357]","[0.5277, 0.6196]","[0.6323, 0.6119]","[0.5865, 0.7255]","[0.473, 0.7258]","[0.5436, 0.6998]","[0.6158, 0.687]"
"[0.9875, 0.6294]","[0.909, 0.4829]","[0.7636, 0.4021]","[0.6209, 0.4317]","[0.515, 0.4989]","[0.546, 0.4267]","[0.3506, 0.4121]","[0.2276, 0.4225]","[0.1159, 0.4349]","[0.522, 0.5274]","[0.2858, 0.5152]","[0.115, 0.5076]","[-0.0249, 0.5008]","[0.5432, 0.6306]","[0.4056, 0.6387]","[0.5274, 0.6211]","[0.6326, 0.6127]","[0.5871, 0.7267]","[0.4736, 0.7281]","[0.5442, 0.7009]","[0.6163, 0.6873]"
"[0.9874, 0.6314]","[0.9084, 0.4843]","[0.7634, 0.4011]","[0.617, 0.4291]","[0.5094, 0.4995]","[0.548, 0.4253]","[0.3518, 0.4114]","[0.2287, 0.4228]","[0.1165, 0.4361]","[0.5232, 0.5262]","[0.284, 0.5141]","[0.1124, 0.5064]","[-0.0274, 0.4989]","[0.5444, 0.6297]","[0.4064, 0.6366]","[0.5288, 0.6205]","[0.6338, 0.6132]","[0.5889, 0.7263]","[0.4753, 0.7278]","[0.5461, 0.7012]","[0.6167, 0.6891]"
"[0.9888, 0.6313]","[0.9081, 0.4835]","[0.764, 0.4024]","[0.618, 0.4289]","[0.5067, 0.4953]","[0.5497, 0.4258]","[0.3546, 0.4119]","[0.2311, 0.423]","[0.1185, 0.4368]","[0.5238, 0.5262]","[0.2815, 0.5133]","[0.1071, 0.506]","[-0.0332, 0.4998]","[0.5438, 0.6296]","[0.4059, 0.6374]","[0.5288, 0.6219]","[0.6344, 0.6143]","[0.5858, 0.7259]","[0.473, 0.7279]","[0.5456, 0.7016]","[0.6173, 0.688]"
"[0.991, 0.6336]","[0.9137, 0.4851]","[0.7681, 0.4012]","[0.6198, 0.43]","[0.507, 0.4918]","[0.5531, 0.4259]","[0.3574, 0.4114]","[0.2341, 0.4223]","[0.1216, 0.4352]","[0.5271, 0.5272]","[0.2891, 0.513]","[0.1216, 0.5052]","[-0.0136, 0.4988]","[0.5463, 0.6305]","[0.4079, 0.635]","[0.5311, 0.6205]","[0.6368, 0.6151]","[0.588, 0.7271]","[0.4724, 0.7255]","[0.545, 0.6991]","[0.6183, 0.6871]"
"[0.9939, 0.6341]","[0.9149, 0.4853]","[0.768, 0.4012]","[0.6183, 0.4292]","[0.507, 0.4978]","[0.5523, 0.4249]","[0.3578, 0.4085]","[0.2342, 0.4193]","[0.1217, 0.4312]","[0.5282, 0.5258]","[0.3016, 0.5131]","[0.1416, 0.5058]","[0.0122, 0.4993]","[0.5484, 0.6301]","[0.4092, 0.6346]","[0.5312, 0.6201]","[0.6357, 0.6147]","[0.589, 0.7276]","[0.4747, 0.7257]","[0.5472, 0.6999]","[0.6205, 0.6884]"
"[0.9857, 0.6331]","[0.9064, 0.4787]","[0.7618, 0.3992]","[0.6208, 0.4263]","[0.5063, 0.497]","[0.545, 0.424]","[0.3523, 0.4096]","[0.228, 0.42]","[0.1149, 0.4326]","[0.5249, 0.5259]","[0.2874, 0.5161]","[0.1097, 0.5088]","[-0.033, 0.5045]","[0.547, 0.6321]","[0.4083, 0.6401]","[0.5317, 0.6212]","[0.6357, 0.6118]","[0.5833, 0.7295]","[0.4723, 0.725]","[0.5523, 0.6987]","[0.6276, 0.6857]"
"[0.9921, 0.6354]","[0.9179, 0.4885]","[0.774, 0.4019]","[0.6268, 0.4275]","[0.5163, 0.4952]","[0.5499, 0.4273]","[0.3531, 0.4116]","[0.2303, 0.4241]","[0.1191, 0.439]","[0.524, 0.5278]","[0.284, 0.5135]","[0.1109, 0.5046]","[-0.0302, 0.498]","[0.5437, 0.6307]","[0.407, 0.6378]","[0.5297, 0.6211]","[0.6363, 0.6155]","[0.5887, 0.7294]","[0.4678, 0.7272]","[0.5399, 0.6995]","[0.6165, 0.6887]"
"[0.9963, 0.6374]","[0.9192, 0.4885]","[0.7754, 0.4032]","[0.6286, 0.4266]","[0.5161, 0.492]","[0.552, 0.4277]","[0.3552, 0.4121]","[0.2323, 0.4243]","[0.1198, 0.4395]","[0.5255, 0.5284]","[0.282, 0.5144]","[0.1093, 0.5052]","[-0.032, 0.4987]","[0.5453, 0.6315]","[0.4074, 0.6387]","[0.5306, 0.6215]","[0.6373, 0.6155]","[0.5893, 0.73]","[0.4685, 0.7284]","[0.5414, 0.7017]","[0.6172, 0.6917]"
"[0.9978, 0.6413]","[0.9203, 0.4899]","[0.7725, 0.3999]","[0.6236, 0.4248]","[0.5139, 0.4934]","[0.5513, 0.4289]","[0.3545, 0.4129]","[0.2323, 0.4244]","[0.1206, 0.4392]","[0.5237, 0.5299]","[0.2795, 0.5161]","[0.1067, 0.5074]","[-0.0351, 0.5015]","[0.5425, 0.6317]","[0.4059, 0.6395]","[0.5274, 0.6223]","[0.6345, 0.6161]","[0.5873, 0.7303]","[0.4693, 0.7291]","[0.5409, 0.7009]","[0.6177, 0.6891]"
"[0.9953, 0.6389]","[0.9155, 0.4873]","[0.7726, 0.4023]","[0.6271, 0.4293]","[0.5146, 0.4918]","[0.5534, 0.4309]","[0.3594, 0.4152]","[0.2371, 0.426]","[0.1245, 0.4397]","[0.5255, 0.5311]","[0.285, 0.5159]","[0.1168, 0.5055]","[-0.0202, 0.4983]","[0.5434, 0.6331]","[0.4067, 0.6403]","[0.5276, 0.6225]","[0.6342, 0.6155]","[0.5854, 0.7312]","[0.468, 0.7304]","[0.5401, 0.7034]","[0.6167, 0.6918]"
"[0.9924, 0.6383]","[0.9185, 0.4894]","[0.7752, 0.4021]","[0.6302, 0.4267]","[0.5163, 0.4879]","[0.5497, 0.4306]","[0.3541, 0.4151]","[0.2319, 0.4264]","[0.1198, 0.4415]","[0.5232, 0.5305]","[0.2763, 0.5151]","[0.101, 0.5054]","[-0.0419, 0.4994]","[0.5427, 0.6324]","[0.405, 0.6368]","[0.5293, 0.6202]","[0.6363, 0.6147]","[0.5864, 0.73]","[0.4683, 0.7269]","[0.5418, 0.6998]","[0.6173, 0.6894]"
"[0.9923, 0.6394]","[0.9171, 0.4903]","[0.7749, 0.4038]","[0.6294, 0.4275]","[0.5175, 0.4898]","[0.5499, 0.4296]","[0.3566, 0.4157]","[0.2342, 0.4269]","[0.1224, 0.4412]","[0.5213, 0.5303]","[0.2767, 0.5162]","[0.1058, 0.5088]","[-0.0347, 0.5032]","[0.5403, 0.6324]","[0.4072, 0.6416]","[0.5296, 0.6259]","[0.6346, 0.6187]","[0.5859, 0.7303]","[0.4698, 0.7311]","[0.543, 0.7051]","[0.6182, 0.6934]"
"[0.9939, 0.6431]","[0.9153, 0.4907]","[0.7744, 0.4069]","[0.6284, 0.4308]","[0.5109, 0.4889]","[0.5488, 0.4288]","[0.3559, 0.415]","[0.2334, 0.4272]","[0.1209, 0.4408]","[0.5235, 0.5307]","[0.2888, 0.5169]","[0.125, 0.5099]","[-0.009, 0.5037]","[0.5443, 0.6343]","[0.4092, 0.6458]","[0.53, 0.6297]","[0.635, 0.6202]","[0.5865, 0.7323]","[0.4721, 0.7345]","[0.5459, 0.7094]","[0.6211, 0.695]"
"[0.9936, 0.6422]","[0.9148, 0.4897]","[0.7763, 0.4066]","[0.6312, 0.4274]","[0.5139, 0.4885]","[0.5486, 0.4289]","[0.3526, 0.4121]","[0.2302, 0.4238]","[0.1178, 0.436]","[0.527, 0.5299]","[0.2983, 0.5189]","[0.1394, 0.5104]","[0.0105, 0.5037]","[0.5485, 0.6335]","[0.4084, 0.6406]","[0.5296, 0.6231]","[0.6352, 0.6157]","[0.5872, 0.7314]","[0.4703, 0.7296]","[0.5432, 0.7041]","[0.6187, 0.6913]"
"[0.9923, 0.6394]","[0.9162, 0.4882]","[0.7785, 0.4064]","[0.6366, 0.4224]","[0.5155, 0.4798]","[0.5456, 0.4285]","[0.3521, 0.414]","[0.2278, 0.4249]","[0.1147, 0.4373]","[0.5262, 0.529]","[0.2979, 0.5183]","[0.1296, 0.5092]","[-0.0072, 0.5023]","[0.5491, 0.6332]","[0.4094, 0.6417]","[0.5299, 0.6237]","[0.6347, 0.6145]","[0.586, 0.7305]","[0.4718, 0.7307]","[0.5482, 0.7046]","[0.6256, 0.6884]"
"[0.997, 0.6401]","[0.9255, 0.4928]","[0.7821, 0.4069]","[0.6334, 0.4263]","[0.5161, 0.4877]","[0.5494, 0.4303]","[0.3527, 0.4151]","[0.2285, 0.4266]","[0.1153, 0.44]","[0.5268, 0.5305]","[0.2964, 0.5177]","[0.1287, 0.5096]","[-0.0073, 0.503]","[0.5489, 0.6343]","[0.4084, 0.6423]","[0.5302, 0.6262]","[0.636, 0.6189]","[0.5906, 0.7318]","[0.4716, 0.7308]","[0.5473, 0.7041]","[0.6259, 0.6904]"
"[0.9973, 0.6366]","[0.9224, 0.4891]","[0.7807, 0.4062]","[0.6343, 0.4272]","[0.5161, 0.4925]","[0.5465, 0.4297]","[0.3512, 0.4137]","[0.228, 0.4257]","[0.1154, 0.4389]","[0.5258, 0.5307]","[0.2981, 0.5183]","[0.1351, 0.5108]","[0.0033, 0.5052]","[0.5493, 0.6354]","[0.412, 0.6439]","[0.5339, 0.626]","[0.6387, 0.6173]","[0.5898, 0.7332]","[0.4723, 0.7328]","[0.5489, 0.7057]","[0.6276, 0.6906]"
"[0.9992, 0.6376]","[0.926, 0.4896]","[0.7825, 0.4039]","[0.6357, 0.4248]","[0.5201, 0.4886]","[0.5499, 0.4282]","[0.3522, 0.4136]","[0.2275, 0.4265]","[0.1143, 0.4405]","[0.5284, 0.5298]","[0.2989, 0.5195]","[0.1353, 0.5132]","[0.0026, 0.5075]","[0.5508, 0.6336]","[0.4127, 0.6441]","[0.5326, 0.6267]","[0.6369, 0.6176]","[0.5911, 0.7308]","[0.474, 0.732]","[0.549, 0.7049]","[0.6268, 0.6891]"
"[0.9912, 0.6347]","[0.9143, 0.486]","[0.7699, 0.4008]","[0.6267, 0.4281]","[0.5199, 0.4966]","[0.5444, 0.4286]","[0.3459, 0.4146]","[0.2224, 0.4261]","[0.111, 0.4395]","[0.5236, 0.53]","[0.2884, 0.519]","[0.1224, 0.5122]","[-0.0121, 0.5065]","[0.5469, 0.6334]","[0.4119, 0.6408]","[0.5342, 0.6233]","[0.6381, 0.6158]","[0.592, 0.7325]","[0.4742, 0.7317]","[0.5491, 0.7035]","[0.6253, 0.6906]"
"[0.9855, 0.6367]","[0.9112, 0.49]","[0.7706, 0.4043]","[0.6266, 0.4288]","[0.5153, 0.4909]","[0.5415, 0.4295]","[0.3457, 0.4138]","[0.2243, 0.4265]","[0.1141, 0.4408]","[0.5207, 0.5308]","[0.2904, 0.5182]","[0.1326, 0.5115]","[0.0034, 0.5064]","[0.5436, 0.6329]","[0.4132, 0.6408]","[0.5368, 0.6237]","[0.6402, 0.6164]","[0.5883, 0.7305]","[0.4714, 0.7295]","[0.5471, 0.7004]","[0.6245, 0.6855]"
"[0.9836, 0.6388]","[0.9136, 0.4943]","[0.773, 0.4059]","[0.6279, 0.4301]","[0.518, 0.4949]","[0.5424, 0.4309]","[0.3463, 0.4166]","[0.2247, 0.4289]","[0.1152, 0.4426]","[0.5194, 0.5323]","[0.2834, 0.5194]","[0.1197, 0.5119]","[-0.0148, 0.5045]","[0.5413, 0.6343]","[0.4106, 0.64]","[0.5354, 0.6247]","[0.6404, 0.6182]","[0.5875, 0.7317]","[0.4717, 0.7304]","[0.5464, 0.7014]","[0.623, 0.6865]"
"[0.9877, 0.6382]","[0.914, 0.4932]","[0.7719, 0.4057]","[0.6265, 0.4323]","[0.5188, 0.499]","[0.5441, 0.43]","[0.3477, 0.4148]","[0.2266, 0.4276]","[0.1171, 0.4422]","[0.5221, 0.5322]","[0.2925, 0.5186]","[0.1377, 0.5125]","[0.0102, 0.5078]","[0.5438, 0.6342]","[0.4125, 0.6431]","[0.5345, 0.6284]","[0.6377, 0.6226]","[0.5892, 0.7317]","[0.4697, 0.7323]","[0.5453, 0.7055]","[0.6248, 0.6916]"
"[0.9876, 0.6371]","[0.9156, 0.4923]","[0.7736, 0.4059]","[0.6287, 0.4274]","[0.52, 0.4905]","[0.5443, 0.4294]","[0.3483, 0.415]","[0.226, 0.4266]","[0.1153, 0.4404]","[0.5215, 0.5306]","[0.2839, 0.5201]","[0.1162, 0.5137]","[-0.0212, 0.5088]","[0.5443, 0.6334]","[0.4093, 0.6417]","[0.5338, 0.6264]","[0.6386, 0.6216]","[0.59, 0.7309]","[0.4709, 0.7302]","[0.5469, 0.7026]","[0.6245, 0.6903]"
"[0.9912, 0.6414]","[0.9149, 0.4942]","[0.7714, 0.4055]","[0.625, 0.4293]","[0.5169, 0.4941]","[0.5445, 0.4282]","[0.3498, 0.411]","[0.2282, 0.4238]","[0.1186, 0.4389]","[0.5237, 0.5301]","[0.3007, 0.5173]","[0.1495, 0.5126]","[0.0258, 0.5104]","[0.5459, 0.6332]","[0.4124, 0.6412]","[0.5339, 0.6265]","[0.6366, 0.6218]","[0.589, 0.7314]","[0.4708, 0.7316]","[0.5458, 0.7063]","[0.6243, 0.6942]"
"[0.993, 0.6378]","[0.916, 0.4887]","[0.768, 0.4005]","[0.6214, 0.4219]","[0.5128, 0.4938]","[0.5431, 0.4277]","[0.3472, 0.412]","[0.2235, 0.4252]","[0.1122, 0.4406]","[0.526, 0.5298]","[0.3073, 0.5184]","[0.1515, 0.5125]","[0.0259, 0.5093]","[0.55, 0.6337]","[0.4127, 0.6398]","[0.5315, 0.6237]","[0.6341, 0.618]","[0.5899, 0.7315]","[0.4735, 0.7295]","[0.549, 0.7027]","[0.6275, 0.6884]"
"[0.9924, 0.6362]","[0.9147, 0.4853]","[0.7663, 0.4017]","[0.6246, 0.4258]","[0.5131, 0.5011]","[0.5436, 0.4282]","[0.3472, 0.4122]","[0.2211, 0.4241]","[0.1089, 0.4394]","[0.5293, 0.5315]","[0.3042, 0.5186]","[0.1395, 0.5108]","[0.0077, 0.5082]","[0.5544, 0.6373]","[0.4188, 0.6413]","[0.5385, 0.6211]","[0.6397, 0.6134]","[0.5906, 0.7352]","[0.4744, 0.7293]","[0.5518, 0.7024]","[0.6295, 0.6887]"
"[0.9924, 0.6334]","[0.9107, 0.4813]","[0.7625, 0.3986]","[0.6187, 0.4254]","[0.5094, 0.501]","[0.5439, 0.4261]","[0.3472, 0.4116]","[0.2215, 0.4252]","[0.1092, 0.4411]","[0.5294, 0.529]","[0.3075, 0.518]","[0.1459, 0.5134]","[0.0167, 0.5123]","[0.5537, 0.6347]","[0.4164, 0.6391]","[0.5366, 0.6212]","[0.6397, 0.6144]","[0.5894, 0.7335]","[0.4759, 0.7275]","[0.5542, 0.7009]","[0.6326, 0.6869]"
"[0.995, 0.6331]","[0.9168, 0.4814]","[0.7679, 0.3981]","[0.6228, 0.4266]","[0.5171, 0.5024]","[0.5471, 0.4262]","[0.3495, 0.4115]","[0.2228, 0.4239]","[0.1107, 0.4389]","[0.5304, 0.53]","[0.3067, 0.5192]","[0.146, 0.5139]","[0.0169, 0.5112]","[0.5548, 0.636]","[0.4195, 0.6386]","[0.5405, 0.62]","[0.6417, 0.6138]","[0.5952, 0.7359]","[0.479, 0.7273]","[0.5557, 0.6995]","[0.632, 0.6878]"
"[0.9942, 0.632]","[0.9186, 0.4852]","[0.7702, 0.4016]","[0.623, 0.428]","[0.5136, 0.4979]","[0.549, 0.4264]","[0.3509, 0.4116]","[0.224, 0.4234]","[0.1109, 0.4384]","[0.5311, 0.5287]","[0.3075, 0.5145]","[0.1441, 0.5084]","[0.012, 0.5057]","[0.5549, 0.6337]","[0.4234, 0.6422]","[0.5434, 0.6255]","[0.6446, 0.6184]","[0.5952, 0.7321]","[0.48, 0.729]","[0.5548, 0.7034]","[0.6303, 0.6917]"
"[0.9966, 0.6311]","[0.9186, 0.4868]","[0.7719, 0.4006]","[0.6237, 0.4301]","[0.5183, 0.5011]","[0.5499, 0.4234]","[0.3528, 0.4108]","[0.227, 0.4236]","[0.1161, 0.4372]","[0.531, 0.5259]","[0.3154, 0.5142]","[0.1632, 0.5102]","[0.0401, 0.5068]","[0.5538, 0.6286]","[0.4241, 0.6402]","[0.5423, 0.6257]","[0.6447, 0.6176]","[0.5967, 0.7268]","[0.4824, 0.7282]","[0.5539, 0.7026]","[0.6295, 0.6883]"
"[0.9958, 0.6287]","[0.9228, 0.4851]","[0.7795, 0.394]","[0.6341, 0.4267]","[0.5223, 0.5058]","[0.5492, 0.4226]","[0.3507, 0.4079]","[0.225, 0.4206]","[0.1124, 0.4348]","[0.5306, 0.5245]","[0.3146, 0.508]","[0.162, 0.5046]","[0.037, 0.5036]","[0.5535, 0.627]","[0.4142, 0.6355]","[0.5327, 0.6229]","[0.6353, 0.6165]","[0.5976, 0.724]","[0.485, 0.7258]","[0.5566, 0.7021]","[0.6304, 0.6903]"
"[0.9963, 0.6301]","[0.9249, 0.4851]","[0.7864, 0.3968]","[0.6415, 0.424]","[0.5314, 0.4978]","[0.5549, 0.4245]","[0.3555, 0.4104]","[0.2284, 0.4221]","[0.1145, 0.4357]","[0.5351, 0.5258]","[0.3176, 0.508]","[0.1628, 0.5016]","[0.0358, 0.4976]","[0.5566, 0.6293]","[0.4203, 0.6344]","[0.5355, 0.6208]","[0.6359, 0.6151]","[0.5989, 0.7269]","[0.4857, 0.7238]","[0.5582, 0.6995]","[0.6338, 0.6892]"
"[0.9964, 0.6274]","[0.9159, 0.4762]","[0.7762, 0.3932]","[0.6351, 0.4265]","[0.5219, 0.5027]","[0.5512, 0.4216]","[0.3555, 0.4088]","[0.229, 0.421]","[0.115, 0.4348]","[0.5355, 0.5243]","[0.3184, 0.5094]","[0.1603, 0.5033]","[0.0308, 0.5002]","[0.5586, 0.63]","[0.4224, 0.6345]","[0.5383, 0.6191]","[0.6385, 0.6116]","[0.5972, 0.7289]","[0.4854, 0.7244]","[0.5612, 0.7015]","[0.6372, 0.6903]"
"[0.9982, 0.6274]","[0.9205, 0.4792]","[0.7772, 0.3899]","[0.63, 0.4267]","[0.5241, 0.5067]","[0.5571, 0.421]","[0.3587, 0.4069]","[0.2323, 0.4191]","[0.1198, 0.4333]","[0.5379, 0.5236]","[0.3185, 0.5085]","[0.1631, 0.5046]","[0.0382, 0.5022]","[0.5598, 0.6268]","[0.4236, 0.6324]","[0.5377, 0.6185]","[0.6386, 0.6123]","[0.602, 0.7255]","[0.4876, 0.7229]","[0.5593, 0.6983]","[0.6354, 0.6872]"
"[0.9929, 0.6287]","[0.9102, 0.4723]","[0.7716, 0.3891]","[0.6278, 0.4267]","[0.5168, 0.5059]","[0.5536, 0.4185]","[0.3588, 0.4051]","[0.2329, 0.4174]","[0.1198, 0.4302]","[0.537, 0.5221]","[0.322, 0.5084]","[0.1644, 0.5039]","[0.0382, 0.5006]","[0.559, 0.6267]","[0.4269, 0.6324]","[0.5411, 0.6194]","[0.6418, 0.6123]","[0.5956, 0.7253]","[0.4848, 0.7224]","[0.5599, 0.6998]","[0.6375, 0.6868]"
"[0.9892, 0.6324]","[0.9113, 0.4802]","[0.771, 0.392]","[0.6248, 0.431]","[0.5202, 0.5085]","[0.5554, 0.4236]","[0.3594, 0.4083]","[0.2341, 0.4188]","[0.122, 0.4297]","[0.5353, 0.5267]","[0.3208, 0.5111]","[0.1673, 0.5067]","[0.0429, 0.5028]","[0.5558, 0.6293]","[0.425, 0.6352]","[0.5391, 0.6226]","[0.6402, 0.617]","[0.5968, 0.727]","[0.4865, 0.7245]","[0.558, 0.7006]","[0.6345, 0.6889]"
