"[0.9041, 0.5966]","[0.8909, 0.4342]","[0.7628, 0.3554]","[0.6174, 0.3945]","[0.4863, 0.4669]","[0.5624, 0.3303]","[0.3398, 0.3075]","[0.1839, 0.3099]","[0.0517, 0.3088]","[0.5277, 0.4604]","[0.2945, 0.4343]","[0.1271, 0.4257]","[-0.0011, 0.4165]","[0.5379, 0.5936]","[0.3792, 0.5945]","[0.51, 0.592]","[0.6207, 0.5858]","[0.5775, 0.7217]","[0.463, 0.729]","[0.5522, 0.7031]","[0.6364, 0.6847]"
"[1.0456, 0.6447]","[0.9658, 0.4789]","[0.8025, 0.3799]","[0.6209, 0.42]","[0.4797, 0.5065]","[0.5447, 0.3838]","[0.3131, 0.3558]","[0.1649, 0.3621]","[0.0332, 0.3686]","[0.5142, 0.5063]","[0.2559, 0.4789]","[0.079, 0.4704]","[-0.073, 0.4583]","[0.5363, 0.6322]","[0.34, 0.6327]","[0.4638, 0.6359]","[0.5826, 0.6409]","[0.5915, 0.7546]","[0.4442, 0.7585]","[0.5159, 0.7367]","[0.5996, 0.7267]"
"[1.046, 0.6462]","[0.9682, 0.4814]","[0.8023, 0.3799]","[0.6181, 0.423]","[0.4759, 0.5119]","[0.5459, 0.3825]","[0.3138, 0.3548]","[0.1664, 0.3612]","[0.0345, 0.3676]","[0.5147, 0.506]","[0.255, 0.4766]","[0.0799, 0.4668]","[-0.0706, 0.4532]","[0.5366, 0.6328]","[0.3363, 0.6327]","[0.462, 0.6361]","[0.5833, 0.641]","[0.5916, 0.7551]","[0.4442, 0.7588]","[0.5169, 0.7374]","[0.6014, 0.7273]"
"[1.0485, 0.647]","[0.9709, 0.4811]","[0.8055, 0.3784]","[0.6214, 0.4209]","[0.4802, 0.5081]","[0.5462, 0.384]","[0.3137, 0.3562]","[0.165, 0.3629]","[0.0331, 0.37]","[0.5142, 0.5074]","[0.2523, 0.4784]","[0.0745, 0.4688]","[-0.0775, 0.4569]","[0.5361, 0.6344]","[0.3377, 0.6337]","[0.4653, 0.6339]","[0.5859, 0.638]","[0.5925, 0.7579]","[0.4443, 0.7585]","[0.519, 0.7349]","[0.6043, 0.7252]"
"[1.0489, 0.6559]","[0.9731, 0.4852]","[0.8089, 0.3786]","[0.6253, 0.4171]","[0.4827, 0.4986]","[0.5455, 0.3855]","[0.3144, 0.3572]","[0.1667, 0.3633]","[0.0348, 0.3698]","[0.5118, 0.5081]","[0.2484, 0.4774]","[0.0676, 0.4645]","[-0.0871, 0.4495]","[0.5332, 0.6346]","[0.335, 0.6346]","[0.4632, 0.6326]","[0.5849, 0.6344]","[0.5909, 0.7574]","[0.4448, 0.7579]","[0.5199, 0.7313]","[0.6058, 0.7178]"
"[1.0511, 0.6585]","[0.9699, 0.4832]","[0.804, 0.379]","[0.6205, 0.4208]","[0.4795, 0.5074]","[0.5447, 0.3828]","[0.3121, 0.354]","[0.1632, 0.3607]","[0.0311, 0.3675]","[0.5118, 0.5057]","[0.2514, 0.4762]","[0.0721, 0.4634]","[-0.0799, 0.4484]","[0.5328, 0.6326]","[0.3358, 0.6314]","[0.4628, 0.6281]","[0.5838, 0.6291]","[0.5891, 0.7572]","[0.4452, 0.7576]","[0.5186, 0.7303]","[0.6038, 0.7153]"
"[1.0532, 0.6543]","[0.9676, 0.4764]","[0.8032, 0.3733]","[0.6205, 0.4139]","[0.4789, 0.4994]","[0.5499, 0.3774]","[0.3158, 0.3497]","[0.1658, 0.3577]","[0.0329, 0.3658]","[0.5174, 0.5018]","[0.259, 0.4751]","[0.0832, 0.4643]","[-0.0669, 0.4514]","[0.5383, 0.6303]","[0.3378, 0.6297]","[0.4632, 0.626]","[0.5845, 0.6279]","[0.5942, 0.7564]","[0.4469, 0.7571]","[0.5182, 0.7296]","[0.6033, 0.7161]"
"[1.053, 0.6438]","[0.9606, 0.4686]","[0.796, 0.3716]","[0.6148, 0.418]","[0.4752, 0.5053]","[0.5506, 0.3768]","[0.3169, 0.3495]","[0.1668, 0.3566]","[0.0356, 0.3626]","[0.5208, 0.5013]","[0.2678, 0.4789]","[0.0977, 0.4705]","[-0.0463, 0.4586]","[0.5425, 0.6284]","[0.3402, 0.6303]","[0.4627, 0.6292]","[0.5829, 0.6316]","[0.5973, 0.7522]","[0.4505, 0.7563]","[0.5193, 0.7333]","[0.6022, 0.7208]"
"[1.0521, 0.6443]","[0.9614, 0.4677]","[0.7965, 0.3689]","[0.6169, 0.4122]","[0.4794, 0.4964]","[0.5482, 0.3763]","[0.3164, 0.3505]","[0.1673, 0.3565]","[0.0375, 0.3623]","[0.5207, 0.5006]","[0.2662, 0.4793]","[0.0934, 0.4697]","[-0.0517, 0.4573]","[0.5437, 0.6284]","[0.3429, 0.6285]","[0.4645, 0.6274]","[0.5832, 0.6305]","[0.5983, 0.7538]","[0.4514, 0.7548]","[0.5206, 0.7326]","[0.6023, 0.7227]"
"[1.0499, 0.6308]","[0.9639, 0.4652]","[0.7971, 0.3747]","[0.6182, 0.4235]","[0.4792, 0.5087]","[0.545, 0.3726]","[0.3154, 0.348]","[0.168, 0.3549]","[0.0387, 0.3623]","[0.5165, 0.4991]","[0.262, 0.4731]","[0.0907, 0.4644]","[-0.0553, 0.4542]","[0.5404, 0.6285]","[0.3407, 0.6315]","[0.4683, 0.6294]","[0.5891, 0.6306]","[0.5991, 0.7526]","[0.4532, 0.757]","[0.5291, 0.7344]","[0.6149, 0.7234]"
"[1.0497, 0.6402]","[0.9679, 0.474]","[0.8086, 0.3767]","[0.6308, 0.4116]","[0.4881, 0.4893]","[0.5448, 0.3775]","[0.3167, 0.3489]","[0.1693, 0.353]","[0.0394, 0.3583]","[0.5145, 0.502]","[0.2707, 0.4735]","[0.1103, 0.4615]","[-0.0266, 0.4495]","[0.5379, 0.6306]","[0.3408, 0.631]","[0.4662, 0.6279]","[0.5858, 0.6293]","[0.5958, 0.7548]","[0.4521, 0.7584]","[0.5278, 0.7334]","[0.6134, 0.7204]"
"[1.0526, 0.6259]","[0.959, 0.463]","[0.793, 0.3769]","[0.6158, 0.4205]","[0.4825, 0.5107]","[0.5506, 0.3735]","[0.3207, 0.3477]","[0.1741, 0.3519]","[0.0451, 0.3564]","[0.5207, 0.4967]","[0.2756, 0.4719]","[0.1154, 0.4589]","[-0.0189, 0.4461]","[0.5423, 0.6255]","[0.3428, 0.6302]","[0.4652, 0.6291]","[0.5843, 0.6318]","[0.596, 0.7499]","[0.4529, 0.7569]","[0.5254, 0.7342]","[0.6088, 0.7221]"
"[1.05, 0.6197]","[0.9589, 0.4571]","[0.795, 0.3699]","[0.6209, 0.4144]","[0.487, 0.5002]","[0.5484, 0.3698]","[0.3169, 0.3455]","[0.1693, 0.3496]","[0.0403, 0.3559]","[0.5193, 0.494]","[0.2697, 0.4602]","[0.1076, 0.4452]","[-0.0298, 0.4319]","[0.5413, 0.6231]","[0.3441, 0.6303]","[0.4642, 0.6283]","[0.5821, 0.6282]","[0.5963, 0.7498]","[0.4516, 0.7554]","[0.5215, 0.7308]","[0.6045, 0.717]"
"[1.0527, 0.6268]","[0.9641, 0.4652]","[0.801, 0.3743]","[0.6259, 0.4159]","[0.487, 0.4959]","[0.5489, 0.3717]","[0.318, 0.3473]","[0.1691, 0.3521]","[0.0383, 0.3576]","[0.5197, 0.4956]","[0.2723, 0.4703]","[0.1066, 0.4611]","[-0.0335, 0.4505]","[0.5421, 0.6234]","[0.3495, 0.628]","[0.4725, 0.6288]","[0.5887, 0.6322]","[0.5974, 0.7474]","[0.4532, 0.7526]","[0.5256, 0.7298]","[0.608, 0.7189]"
"[1.0507, 0.6299]","[0.9608, 0.4673]","[0.7962, 0.3755]","[0.6189, 0.4234]","[0.4796, 0.5079]","[0.5514, 0.3733]","[0.3195, 0.3512]","[0.1705, 0.3585]","[0.0398, 0.3651]","[0.5212, 0.4979]","[0.2662, 0.4716]","[0.0946, 0.4631]","[-0.0499, 0.4515]","[0.542, 0.6255]","[0.3476, 0.6283]","[0.4733, 0.6352]","[0.5902, 0.6423]","[0.5955, 0.7496]","[0.4512, 0.7535]","[0.5249, 0.7351]","[0.6063, 0.7279]"
"[1.0559, 0.6333]","[0.9675, 0.4699]","[0.8021, 0.3758]","[0.624, 0.4154]","[0.4837, 0.4979]","[0.5536, 0.3737]","[0.3235, 0.3506]","[0.1752, 0.358]","[0.0434, 0.365]","[0.5218, 0.4949]","[0.2702, 0.4697]","[0.1001, 0.4598]","[-0.0448, 0.4481]","[0.5424, 0.6218]","[0.3481, 0.6277]","[0.4732, 0.6314]","[0.5914, 0.6364]","[0.5957, 0.7461]","[0.4521, 0.7542]","[0.5252, 0.7318]","[0.6074, 0.7205]"
"[1.0583, 0.63]","[0.9643, 0.4643]","[0.7965, 0.3751]","[0.6167, 0.4166]","[0.4765, 0.5026]","[0.5528, 0.3703]","[0.3205, 0.3466]","[0.17, 0.3534]","[0.0373, 0.3596]","[0.5236, 0.4924]","[0.2751, 0.4664]","[0.1064, 0.4568]","[-0.0377, 0.445]","[0.5454, 0.6211]","[0.3477, 0.6272]","[0.4719, 0.6306]","[0.59, 0.635]","[0.5982, 0.7467]","[0.4524, 0.7528]","[0.5256, 0.7311]","[0.6074, 0.7205]"
"[1.059, 0.6278]","[0.9618, 0.4598]","[0.7945, 0.37]","[0.6168, 0.4142]","[0.4786, 0.4983]","[0.5523, 0.3684]","[0.3213, 0.3464]","[0.1726, 0.3538]","[0.0413, 0.3613]","[0.5232, 0.4912]","[0.2714, 0.4644]","[0.101, 0.4542]","[-0.0435, 0.4424]","[0.5443, 0.6205]","[0.3482, 0.628]","[0.4743, 0.6329]","[0.5917, 0.6373]","[0.5952, 0.747]","[0.4487, 0.7539]","[0.5239, 0.7352]","[0.6051, 0.7255]"
"[1.0576, 0.6327]","[0.9648, 0.4686]","[0.8015, 0.3767]","[0.6238, 0.4104]","[0.4792, 0.4878]","[0.5473, 0.3728]","[0.3193, 0.3501]","[0.1714, 0.3554]","[0.0411, 0.3601]","[0.5184, 0.4936]","[0.2708, 0.4692]","[0.1013, 0.4546]","[-0.0415, 0.4382]","[0.5405, 0.6226]","[0.3511, 0.6268]","[0.4782, 0.6288]","[0.5945, 0.6324]","[0.592, 0.7488]","[0.4512, 0.7517]","[0.5288, 0.7299]","[0.6104, 0.7197]"
"[1.0539, 0.6338]","[0.9593, 0.4666]","[0.7983, 0.374]","[0.6211, 0.4141]","[0.4793, 0.493]","[0.5451, 0.3755]","[0.3164, 0.3511]","[0.1686, 0.3564]","[0.0386, 0.3621]","[0.5158, 0.4978]","[0.2651, 0.4711]","[0.0953, 0.4568]","[-0.0476, 0.4408]","[0.5379, 0.6265]","[0.3484, 0.6273]","[0.4728, 0.63]","[0.5887, 0.6346]","[0.5911, 0.7524]","[0.4513, 0.7546]","[0.5251, 0.7326]","[0.6046, 0.7224]"
"[1.046, 0.6412]","[0.9625, 0.4749]","[0.7989, 0.3791]","[0.6186, 0.4207]","[0.4762, 0.5046]","[0.5424, 0.3773]","[0.3112, 0.3511]","[0.1607, 0.3564]","[0.0283, 0.3623]","[0.512, 0.5002]","[0.2542, 0.4698]","[0.0763, 0.4564]","[-0.0747, 0.441]","[0.5345, 0.6296]","[0.3431, 0.6285]","[0.4724, 0.6323]","[0.5903, 0.6383]","[0.5905, 0.7555]","[0.4469, 0.7542]","[0.525, 0.7325]","[0.6075, 0.7253]"
"[1.0481, 0.6368]","[0.9575, 0.4652]","[0.7939, 0.3748]","[0.6156, 0.4161]","[0.4722, 0.5044]","[0.5467, 0.3776]","[0.3166, 0.349]","[0.1663, 0.3547]","[0.0329, 0.3599]","[0.521, 0.5002]","[0.2635, 0.4701]","[0.0879, 0.4593]","[-0.0638, 0.447]","[0.5437, 0.6288]","[0.3389, 0.6279]","[0.4623, 0.6264]","[0.5832, 0.6293]","[0.5941, 0.7545]","[0.4423, 0.7548]","[0.5186, 0.7301]","[0.6078, 0.7173]"
"[1.0416, 0.6363]","[0.9524, 0.464]","[0.7898, 0.3756]","[0.6137, 0.4192]","[0.4734, 0.5051]","[0.5396, 0.3785]","[0.3109, 0.352]","[0.1592, 0.3573]","[0.0244, 0.3623]","[0.5113, 0.5007]","[0.2509, 0.4694]","[0.0652, 0.4587]","[-0.0962, 0.4457]","[0.5341, 0.6304]","[0.3368, 0.629]","[0.4623, 0.6262]","[0.5825, 0.6269]","[0.5886, 0.7575]","[0.4426, 0.7548]","[0.5207, 0.7284]","[0.6076, 0.7165]"
"[1.0473, 0.6404]","[0.9597, 0.4691]","[0.7962, 0.3761]","[0.6174, 0.4157]","[0.4756, 0.5018]","[0.5457, 0.3799]","[0.3156, 0.3505]","[0.1654, 0.3548]","[0.0314, 0.359]","[0.52, 0.5017]","[0.2735, 0.4745]","[0.1058, 0.4629]","[-0.0387, 0.4498]","[0.5427, 0.6305]","[0.3417, 0.6278]","[0.4623, 0.6219]","[0.581, 0.6225]","[0.5919, 0.7565]","[0.4415, 0.7554]","[0.5162, 0.7277]","[0.6043, 0.7136]"
"[1.0391, 0.6362]","[0.9466, 0.4617]","[0.784, 0.3722]","[0.6087, 0.4165]","[0.4753, 0.5055]","[0.5413, 0.376]","[0.3124, 0.3523]","[0.1619, 0.3584]","[0.0286, 0.3638]","[0.5127, 0.4992]","[0.2515, 0.4672]","[0.0657, 0.4578]","[-0.0957, 0.4446]","[0.5351, 0.629]","[0.3366, 0.6331]","[0.4617, 0.6328]","[0.5832, 0.6307]","[0.5899, 0.7575]","[0.4445, 0.7576]","[0.5192, 0.7331]","[0.6026, 0.7179]"
"[1.0447, 0.6441]","[0.9548, 0.4709]","[0.7898, 0.3811]","[0.6129, 0.4215]","[0.47, 0.5056]","[0.5416, 0.3797]","[0.3142, 0.353]","[0.1645, 0.358]","[0.0309, 0.3624]","[0.5135, 0.5021]","[0.2665, 0.4774]","[0.0964, 0.4685]","[-0.0501, 0.4572]","[0.5352, 0.6308]","[0.339, 0.6317]","[0.4641, 0.63]","[0.5821, 0.6314]","[0.5858, 0.756]","[0.4419, 0.758]","[0.5212, 0.7347]","[0.608, 0.7225]"
"[1.0403, 0.6341]","[0.9418, 0.4592]","[0.7775, 0.3751]","[0.605, 0.4222]","[0.4702, 0.5103]","[0.5331, 0.3756]","[0.3065, 0.3552]","[0.1546, 0.3618]","[0.021, 0.3669]","[0.5081, 0.4996]","[0.2553, 0.4746]","[0.0719, 0.4655]","[-0.085, 0.4533]","[0.533, 0.6302]","[0.3438, 0.6348]","[0.4676, 0.632]","[0.5852, 0.6292]","[0.5872, 0.7572]","[0.4464, 0.7602]","[0.5231, 0.7356]","[0.605, 0.7205]"
"[1.0411, 0.6365]","[0.9446, 0.4651]","[0.7864, 0.3822]","[0.6159, 0.4177]","[0.4721, 0.4992]","[0.5367, 0.3773]","[0.3112, 0.3543]","[0.1588, 0.3588]","[0.0232, 0.3629]","[0.514, 0.5004]","[0.2688, 0.4763]","[0.0947, 0.467]","[-0.0543, 0.4561]","[0.5372, 0.6321]","[0.3444, 0.6326]","[0.466, 0.6302]","[0.5826, 0.6286]","[0.5839, 0.7596]","[0.4417, 0.7583]","[0.5208, 0.7357]","[0.6061, 0.7213]"
"[1.0373, 0.6377]","[0.9537, 0.4702]","[0.7935, 0.3807]","[0.6199, 0.4172]","[0.4755, 0.5015]","[0.5355, 0.3755]","[0.305, 0.3569]","[0.1477, 0.3646]","[0.01, 0.3702]","[0.5093, 0.4999]","[0.2542, 0.4737]","[0.0692, 0.4646]","[-0.0915, 0.4513]","[0.5323, 0.6322]","[0.3401, 0.6346]","[0.464, 0.6328]","[0.5839, 0.6303]","[0.5839, 0.7604]","[0.4449, 0.7592]","[0.5221, 0.7358]","[0.6057, 0.7226]"
"[1.0443, 0.6445]","[0.9563, 0.4731]","[0.7949, 0.3844]","[0.6183, 0.4204]","[0.4683, 0.5035]","[0.5431, 0.3804]","[0.3133, 0.3545]","[0.1597, 0.3587]","[0.0234, 0.3623]","[0.5167, 0.5037]","[0.2651, 0.4772]","[0.0883, 0.4668]","[-0.0638, 0.4547]","[0.5383, 0.6346]","[0.3372, 0.6327]","[0.4586, 0.6291]","[0.579, 0.6286]","[0.5861, 0.7609]","[0.4411, 0.7598]","[0.5176, 0.7363]","[0.6049, 0.7224]"
"[1.0453, 0.6355]","[0.9488, 0.4637]","[0.787, 0.3766]","[0.6142, 0.4179]","[0.4759, 0.505]","[0.5408, 0.3805]","[0.3151, 0.3574]","[0.1639, 0.3626]","[0.0301, 0.3662]","[0.5143, 0.5036]","[0.27, 0.4817]","[0.0969, 0.4715]","[-0.0527, 0.4586]","[0.5368, 0.6342]","[0.3412, 0.6367]","[0.4611, 0.6324]","[0.5794, 0.6319]","[0.5883, 0.761]","[0.4443, 0.7623]","[0.5175, 0.7375]","[0.6009, 0.7241]"
"[1.0372, 0.6387]","[0.9493, 0.4661]","[0.789, 0.3764]","[0.6178, 0.4176]","[0.4792, 0.5041]","[0.5423, 0.3763]","[0.3139, 0.3553]","[0.1608, 0.3619]","[0.0253, 0.3667]","[0.5141, 0.4998]","[0.2555, 0.4718]","[0.0724, 0.4622]","[-0.0876, 0.4489]","[0.5355, 0.6311]","[0.3368, 0.6365]","[0.461, 0.6389]","[0.5825, 0.6395]","[0.587, 0.7592]","[0.4448, 0.7603]","[0.5209, 0.7401]","[0.6038, 0.7293]"
"[1.0496, 0.6387]","[0.9573, 0.4688]","[0.798, 0.3762]","[0.6222, 0.4097]","[0.4745, 0.4869]","[0.5483, 0.3816]","[0.3207, 0.3559]","[0.1722, 0.3592]","[0.0392, 0.3608]","[0.5205, 0.5029]","[0.2726, 0.4776]","[0.1037, 0.4649]","[-0.041, 0.4498]","[0.5425, 0.6322]","[0.3371, 0.6311]","[0.4569, 0.6303]","[0.5776, 0.6335]","[0.5937, 0.7583]","[0.4434, 0.7585]","[0.5154, 0.7357]","[0.601, 0.7231]"
"[1.038, 0.6438]","[0.9593, 0.4703]","[0.7864, 0.3777]","[0.6062, 0.4248]","[0.4735, 0.5229]","[0.5443, 0.3778]","[0.3075, 0.3552]","[0.1552, 0.3621]","[0.0199, 0.3684]","[0.5109, 0.5018]","[0.2323, 0.4697]","[0.034, 0.4553]","[-0.1368, 0.4374]","[0.5294, 0.6343]","[0.3276, 0.6352]","[0.459, 0.6339]","[0.5838, 0.6335]","[0.5827, 0.7622]","[0.4398, 0.7599]","[0.5183, 0.7357]","[0.6014, 0.727]"
"[1.0458, 0.6529]","[0.9643, 0.4792]","[0.7949, 0.3793]","[0.6128, 0.4138]","[0.4723, 0.5033]","[0.5501, 0.3852]","[0.3169, 0.3581]","[0.1662, 0.364]","[0.0304, 0.3687]","[0.5138, 0.5048]","[0.2477, 0.4748]","[0.0625, 0.4588]","[-0.0976, 0.4423]","[0.5315, 0.6338]","[0.3324, 0.6322]","[0.4599, 0.6227]","[0.582, 0.6218]","[0.5826, 0.7616]","[0.436, 0.7575]","[0.5108, 0.7296]","[0.5965, 0.7198]"
"[1.0475, 0.644]","[0.9628, 0.4718]","[0.7903, 0.3792]","[0.6063, 0.4214]","[0.4651, 0.5137]","[0.5472, 0.382]","[0.3118, 0.3561]","[0.1573, 0.3629]","[0.0195, 0.37]","[0.5122, 0.5033]","[0.2401, 0.4694]","[0.0446, 0.4552]","[-0.1253, 0.4404]","[0.5307, 0.6335]","[0.3309, 0.6343]","[0.4595, 0.6266]","[0.5825, 0.6247]","[0.5843, 0.7617]","[0.4361, 0.76]","[0.5114, 0.7305]","[0.5968, 0.7179]"
"[1.0545, 0.6468]","[0.9649, 0.474]","[0.7974, 0.3794]","[0.6179, 0.4124]","[0.4777, 0.4963]","[0.5481, 0.3804]","[0.319, 0.3548]","[0.1692, 0.3619]","[0.0344, 0.3689]","[0.5134, 0.5002]","[0.2528, 0.4713]","[0.0699, 0.4589]","[-0.0879, 0.4456]","[0.5327, 0.6292]","[0.3387, 0.6334]","[0.4666, 0.6265]","[0.5862, 0.6246]","[0.585, 0.7568]","[0.4386, 0.7583]","[0.5154, 0.7298]","[0.6004, 0.7159]"
"[1.0541, 0.6423]","[0.9606, 0.4696]","[0.7886, 0.3785]","[0.6089, 0.422]","[0.4747, 0.5108]","[0.5433, 0.3873]","[0.3136, 0.3606]","[0.1657, 0.3647]","[0.0335, 0.3713]","[0.5106, 0.5085]","[0.2448, 0.4784]","[0.0603, 0.4632]","[-0.0978, 0.4498]","[0.5334, 0.6366]","[0.3387, 0.6373]","[0.4656, 0.6263]","[0.585, 0.6253]","[0.593, 0.7635]","[0.4403, 0.7622]","[0.5138, 0.7284]","[0.5994, 0.7138]"
"[1.0576, 0.6497]","[0.9706, 0.4783]","[0.7982, 0.3818]","[0.6141, 0.4172]","[0.4748, 0.5048]","[0.5461, 0.387]","[0.3128, 0.3584]","[0.1613, 0.361]","[0.0265, 0.3656]","[0.5151, 0.5079]","[0.2591, 0.4814]","[0.0874, 0.4696]","[-0.0594, 0.459]","[0.5374, 0.637]","[0.3384, 0.6386]","[0.4647, 0.6309]","[0.5855, 0.6321]","[0.592, 0.7636]","[0.4417, 0.7644]","[0.5174, 0.7352]","[0.6045, 0.7237]"
"[1.0576, 0.6422]","[0.9688, 0.4699]","[0.7983, 0.3763]","[0.6182, 0.412]","[0.4805, 0.4929]","[0.5384, 0.3833]","[0.3046, 0.3601]","[0.1489, 0.3641]","[0.0128, 0.37]","[0.5089, 0.5055]","[0.2525, 0.4809]","[0.0715, 0.4717]","[-0.0831, 0.4621]","[0.5331, 0.635]","[0.3374, 0.639]","[0.4625, 0.6347]","[0.5819, 0.6344]","[0.5908, 0.7609]","[0.4444, 0.7656]","[0.5176, 0.7383]","[0.5996, 0.7239]"
"[1.0528, 0.64]","[0.9576, 0.4659]","[0.7875, 0.3787]","[0.6141, 0.4163]","[0.4764, 0.4931]","[0.5392, 0.3844]","[0.3094, 0.3577]","[0.1586, 0.3617]","[0.0233, 0.3688]","[0.512, 0.5068]","[0.2588, 0.4819]","[0.0826, 0.4716]","[-0.0708, 0.4613]","[0.5362, 0.6379]","[0.34, 0.6389]","[0.4669, 0.6353]","[0.5861, 0.6362]","[0.59, 0.7628]","[0.4448, 0.7648]","[0.5202, 0.7413]","[0.6014, 0.7299]"
"[1.0465, 0.6344]","[0.9576, 0.4612]","[0.7915, 0.3686]","[0.6146, 0.4134]","[0.4768, 0.4974]","[0.5393, 0.3798]","[0.3075, 0.3582]","[0.1559, 0.3647]","[0.0205, 0.3726]","[0.5093, 0.503]","[0.2494, 0.4735]","[0.0693, 0.4647]","[-0.088, 0.4549]","[0.5326, 0.6316]","[0.3393, 0.6387]","[0.4672, 0.6346]","[0.587, 0.6322]","[0.5901, 0.7568]","[0.4455, 0.762]","[0.521, 0.7335]","[0.6032, 0.7178]"
"[1.0478, 0.639]","[0.9581, 0.4675]","[0.7916, 0.3789]","[0.6129, 0.4182]","[0.4722, 0.5023]","[0.5414, 0.3793]","[0.3082, 0.353]","[0.1551, 0.3588]","[0.0186, 0.3658]","[0.5132, 0.5023]","[0.255, 0.474]","[0.0728, 0.4659]","[-0.0844, 0.4556]","[0.5363, 0.6311]","[0.3374, 0.6329]","[0.4603, 0.6319]","[0.58, 0.6321]","[0.5905, 0.7547]","[0.4426, 0.758]","[0.5164, 0.7323]","[0.6007, 0.7164]"
"[1.0451, 0.6329]","[0.9447, 0.4585]","[0.7783, 0.3757]","[0.6023, 0.4193]","[0.4659, 0.5034]","[0.5369, 0.3786]","[0.3077, 0.3552]","[0.1564, 0.361]","[0.0209, 0.3677]","[0.5096, 0.5028]","[0.2552, 0.4764]","[0.0746, 0.4692]","[-0.0809, 0.461]","[0.5334, 0.6327]","[0.3349, 0.6372]","[0.4594, 0.6352]","[0.5792, 0.6347]","[0.5883, 0.7568]","[0.4414, 0.7607]","[0.5181, 0.7349]","[0.6026, 0.7177]"
"[1.0384, 0.6273]","[0.9325, 0.454]","[0.7702, 0.3753]","[0.603, 0.4164]","[0.4645, 0.4986]","[0.5304, 0.3767]","[0.3032, 0.3563]","[0.1502, 0.3626]","[0.0134, 0.3687]","[0.5076, 0.4992]","[0.2535, 0.475]","[0.0706, 0.4679]","[-0.086, 0.4601]","[0.5335, 0.63]","[0.335, 0.6368]","[0.4622, 0.6347]","[0.5832, 0.6319]","[0.5847, 0.7546]","[0.4427, 0.7604]","[0.5221, 0.7371]","[0.6053, 0.7191]"
"[1.0337, 0.6511]","[0.9414, 0.4797]","[0.7881, 0.3868]","[0.6171, 0.4178]","[0.4747, 0.4924]","[0.5438, 0.3817]","[0.3109, 0.3546]","[0.1601, 0.3597]","[0.0264, 0.3657]","[0.5128, 0.5031]","[0.2633, 0.4755]","[0.0942, 0.4659]","[-0.0484, 0.4557]","[0.5327, 0.631]","[0.344, 0.6387]","[0.4682, 0.6345]","[0.5827, 0.6325]","[0.5823, 0.7541]","[0.4426, 0.7594]","[0.5164, 0.7351]","[0.5944, 0.7218]"
"[1.031, 0.6453]","[0.9354, 0.4682]","[0.7824, 0.3725]","[0.6135, 0.4106]","[0.4783, 0.4919]","[0.5372, 0.3776]","[0.3068, 0.354]","[0.1575, 0.3613]","[0.0273, 0.3664]","[0.5093, 0.5007]","[0.2588, 0.4819]","[0.0898, 0.4711]","[-0.0501, 0.4584]","[0.5312, 0.6291]","[0.3433, 0.632]","[0.4713, 0.6238]","[0.5866, 0.622]","[0.5836, 0.7546]","[0.4399, 0.757]","[0.5173, 0.729]","[0.5979, 0.7137]"
"[1.0354, 0.6378]","[0.944, 0.4684]","[0.7888, 0.3792]","[0.6172, 0.4156]","[0.4735, 0.4952]","[0.5428, 0.3763]","[0.3128, 0.3529]","[0.1631, 0.36]","[0.0306, 0.3648]","[0.5136, 0.4981]","[0.259, 0.472]","[0.0822, 0.4606]","[-0.0684, 0.446]","[0.5339, 0.6279]","[0.3397, 0.6292]","[0.4676, 0.6287]","[0.5858, 0.6308]","[0.5854, 0.7542]","[0.4401, 0.7541]","[0.5188, 0.7318]","[0.6022, 0.7219]"
"[1.0389, 0.6448]","[0.9514, 0.4715]","[0.7947, 0.3765]","[0.6211, 0.4103]","[0.4759, 0.4876]","[0.5438, 0.3774]","[0.314, 0.3529]","[0.1638, 0.3594]","[0.0303, 0.3644]","[0.5134, 0.4984]","[0.255, 0.4702]","[0.0717, 0.4578]","[-0.0842, 0.4432]","[0.5349, 0.6276]","[0.3381, 0.6288]","[0.4631, 0.6272]","[0.5828, 0.6287]","[0.5876, 0.7539]","[0.4397, 0.7548]","[0.5142, 0.7295]","[0.5978, 0.716]"
"[1.0413, 0.6441]","[0.9491, 0.47]","[0.7912, 0.3801]","[0.6142, 0.4166]","[0.4677, 0.4978]","[0.5449, 0.3788]","[0.3128, 0.3519]","[0.1619, 0.3577]","[0.0282, 0.3626]","[0.5153, 0.5004]","[0.2565, 0.4732]","[0.0765, 0.4603]","[-0.0772, 0.446]","[0.5364, 0.63]","[0.3369, 0.6299]","[0.4645, 0.6241]","[0.5848, 0.6237]","[0.588, 0.7567]","[0.4399, 0.7554]","[0.5161, 0.7279]","[0.601, 0.7133]"
"[1.0425, 0.6483]","[0.9616, 0.477]","[0.8015, 0.3759]","[0.6248, 0.4057]","[0.4783, 0.48]","[0.5437, 0.3831]","[0.3063, 0.3567]","[0.1492, 0.3614]","[0.0122, 0.3647]","[0.5109, 0.5049]","[0.2411, 0.477]","[0.0479, 0.4644]","[-0.1199, 0.4489]","[0.5325, 0.6339]","[0.333, 0.6314]","[0.4615, 0.6258]","[0.5821, 0.6268]","[0.5901, 0.7605]","[0.4388, 0.7571]","[0.5127, 0.7279]","[0.5961, 0.7171]"
