"[0.8924, 0.5903]","[0.8715, 0.4141]","[0.7361, 0.347]","[0.5837, 0.4128]","[0.4753, 0.4948]","[0.5591, 0.3339]","[0.3284, 0.307]","[0.1856, 0.3124]","[0.0668, 0.3138]","[0.5201, 0.465]","[0.2652, 0.4473]","[0.1047, 0.4382]","[-0.0175, 0.4281]","[0.533, 0.5963]","[0.3604, 0.6031]","[0.5023, 0.5985]","[0.6141, 0.5932]","[0.5863, 0.725]","[0.4562, 0.726]","[0.5564, 0.7008]","[0.6432, 0.6868]"
"[1.0447, 0.6137]","[0.9568, 0.4451]","[0.7721, 0.3568]","[0.5888, 0.4148]","[0.461, 0.5155]","[0.5576, 0.3479]","[0.3294, 0.3188]","[0.1893, 0.3214]","[0.0611, 0.3234]","[0.5224, 0.4714]","[0.2415, 0.4393]","[0.0583, 0.4233]","[-0.0907, 0.41]","[0.5428, 0.5975]","[0.3579, 0.5999]","[0.4933, 0.5913]","[0.6131, 0.5933]","[0.5966, 0.7202]","[0.45, 0.7154]","[0.5403, 0.6893]","[0.6334, 0.6824]"
"[1.0449, 0.6134]","[0.9553, 0.4408]","[0.7733, 0.3518]","[0.5921, 0.4085]","[0.4628, 0.5067]","[0.5562, 0.3463]","[0.3287, 0.3177]","[0.1889, 0.3212]","[0.0617, 0.3231]","[0.5219, 0.4693]","[0.2463, 0.4386]","[0.0686, 0.4229]","[-0.0748, 0.4086]","[0.5418, 0.5958]","[0.3567, 0.5978]","[0.4927, 0.591]","[0.6128, 0.5934]","[0.5947, 0.7196]","[0.4478, 0.7139]","[0.5406, 0.6892]","[0.6353, 0.6829]"
"[1.0488, 0.6118]","[0.9558, 0.4385]","[0.7745, 0.3503]","[0.5925, 0.4068]","[0.4629, 0.5056]","[0.5555, 0.3443]","[0.3273, 0.3139]","[0.1871, 0.3162]","[0.0595, 0.3161]","[0.5258, 0.4672]","[0.2749, 0.4393]","[0.1171, 0.4224]","[-0.0101, 0.4089]","[0.5469, 0.5945]","[0.3618, 0.5962]","[0.4955, 0.5851]","[0.6133, 0.5864]","[0.5963, 0.7186]","[0.4504, 0.7142]","[0.5403, 0.6884]","[0.6335, 0.6801]"
"[1.0401, 0.6076]","[0.9571, 0.4384]","[0.7847, 0.3462]","[0.6063, 0.3998]","[0.473, 0.4921]","[0.553, 0.3391]","[0.3275, 0.3165]","[0.1846, 0.3214]","[0.0577, 0.3243]","[0.5231, 0.4627]","[0.2636, 0.4335]","[0.0954, 0.4165]","[-0.0418, 0.3995]","[0.5453, 0.5908]","[0.3486, 0.5914]","[0.4834, 0.5914]","[0.6048, 0.5972]","[0.601, 0.7176]","[0.4536, 0.7156]","[0.5423, 0.6922]","[0.6344, 0.6858]"
"[1.0361, 0.617]","[0.9568, 0.4418]","[0.7811, 0.3461]","[0.6014, 0.3997]","[0.4726, 0.4989]","[0.5566, 0.3441]","[0.3309, 0.3173]","[0.188, 0.3209]","[0.0589, 0.3218]","[0.5233, 0.4673]","[0.2571, 0.4386]","[0.0803, 0.422]","[-0.0661, 0.4057]","[0.5429, 0.5956]","[0.351, 0.5934]","[0.487, 0.5903]","[0.6079, 0.5957]","[0.5957, 0.7214]","[0.4512, 0.7154]","[0.5398, 0.6915]","[0.631, 0.686]"
"[1.0336, 0.6169]","[0.9614, 0.4475]","[0.7904, 0.3521]","[0.6138, 0.3986]","[0.4834, 0.4903]","[0.5552, 0.3498]","[0.3275, 0.3202]","[0.1847, 0.324]","[0.054, 0.3255]","[0.5176, 0.4742]","[0.2303, 0.4471]","[0.0343, 0.4316]","[-0.1316, 0.4148]","[0.5372, 0.6005]","[0.3511, 0.605]","[0.4872, 0.5987]","[0.6075, 0.6001]","[0.5952, 0.7225]","[0.4506, 0.7196]","[0.5375, 0.6956]","[0.6274, 0.6897]"
"[1.0394, 0.6239]","[0.9614, 0.4566]","[0.7905, 0.3606]","[0.6087, 0.4038]","[0.478, 0.4994]","[0.5596, 0.3553]","[0.334, 0.3222]","[0.1937, 0.3245]","[0.0668, 0.3254]","[0.5209, 0.4786]","[0.248, 0.4468]","[0.0726, 0.4282]","[-0.0684, 0.4104]","[0.5405, 0.605]","[0.3592, 0.6013]","[0.4916, 0.5976]","[0.6095, 0.6031]","[0.5955, 0.7266]","[0.454, 0.7207]","[0.5381, 0.6971]","[0.6273, 0.6913]"
"[1.0434, 0.6175]","[0.9579, 0.4515]","[0.786, 0.3561]","[0.6045, 0.4027]","[0.4723, 0.5008]","[0.555, 0.352]","[0.3258, 0.3209]","[0.1855, 0.325]","[0.0591, 0.3258]","[0.5267, 0.4744]","[0.2755, 0.447]","[0.1176, 0.4305]","[-0.0107, 0.4169]","[0.5487, 0.6007]","[0.3623, 0.5989]","[0.4907, 0.5861]","[0.6067, 0.5869]","[0.5993, 0.7243]","[0.4493, 0.72]","[0.5326, 0.6924]","[0.6249, 0.6838]"
"[1.0342, 0.6146]","[0.9497, 0.4476]","[0.773, 0.3554]","[0.596, 0.4154]","[0.4671, 0.5134]","[0.5542, 0.3439]","[0.3252, 0.3223]","[0.1809, 0.3287]","[0.0538, 0.3317]","[0.5242, 0.4694]","[0.2555, 0.4418]","[0.0804, 0.4253]","[-0.0625, 0.4069]","[0.5445, 0.5969]","[0.3461, 0.6047]","[0.48, 0.6028]","[0.6023, 0.6045]","[0.599, 0.7207]","[0.4513, 0.7244]","[0.5381, 0.702]","[0.6284, 0.6934]"
"[1.0353, 0.6212]","[0.954, 0.4522]","[0.7869, 0.355]","[0.6114, 0.4042]","[0.4829, 0.4989]","[0.5544, 0.3489]","[0.3244, 0.3213]","[0.1809, 0.3263]","[0.0539, 0.3277]","[0.5216, 0.474]","[0.2586, 0.4453]","[0.085, 0.4304]","[-0.0558, 0.4142]","[0.5415, 0.5999]","[0.3556, 0.6063]","[0.4838, 0.5996]","[0.6022, 0.5977]","[0.5959, 0.7218]","[0.4533, 0.7242]","[0.5345, 0.6974]","[0.6243, 0.6831]"
"[1.0332, 0.6259]","[0.9578, 0.4564]","[0.792, 0.3614]","[0.6166, 0.4037]","[0.4804, 0.489]","[0.5515, 0.3498]","[0.3246, 0.3224]","[0.1803, 0.3277]","[0.051, 0.3298]","[0.5159, 0.4741]","[0.2424, 0.4448]","[0.0537, 0.4299]","[-0.1018, 0.4129]","[0.5354, 0.6008]","[0.3464, 0.6023]","[0.4792, 0.5994]","[0.5997, 0.6005]","[0.5917, 0.7227]","[0.4493, 0.7232]","[0.5345, 0.6987]","[0.6237, 0.6878]"
"[1.0299, 0.6205]","[0.9442, 0.4479]","[0.7737, 0.361]","[0.6025, 0.4116]","[0.4757, 0.5057]","[0.5533, 0.3511]","[0.3263, 0.3212]","[0.1846, 0.3253]","[0.0557, 0.3266]","[0.5147, 0.4756]","[0.232, 0.4492]","[0.0415, 0.4337]","[-0.1151, 0.4171]","[0.5334, 0.6026]","[0.3487, 0.609]","[0.4839, 0.6012]","[0.6045, 0.6006]","[0.5899, 0.7244]","[0.4471, 0.7249]","[0.5327, 0.6976]","[0.6215, 0.6863]"
"[1.0391, 0.6144]","[0.9428, 0.4424]","[0.7644, 0.3586]","[0.5903, 0.4166]","[0.47, 0.515]","[0.5593, 0.3509]","[0.3304, 0.3208]","[0.1911, 0.3253]","[0.0655, 0.3267]","[0.5242, 0.475]","[0.2582, 0.4444]","[0.0917, 0.4267]","[-0.0426, 0.4096]","[0.5428, 0.6018]","[0.3548, 0.6056]","[0.4865, 0.5998]","[0.6056, 0.6022]","[0.5963, 0.7231]","[0.4508, 0.7212]","[0.5337, 0.6965]","[0.6233, 0.6871]"
"[1.0336, 0.6187]","[0.9456, 0.4502]","[0.7718, 0.3594]","[0.5945, 0.4127]","[0.4665, 0.5127]","[0.5523, 0.3486]","[0.324, 0.3226]","[0.1811, 0.3286]","[0.0539, 0.3309]","[0.52, 0.4722]","[0.2546, 0.4418]","[0.0797, 0.4258]","[-0.0621, 0.4082]","[0.5402, 0.5989]","[0.35, 0.6011]","[0.4809, 0.5988]","[0.6015, 0.6011]","[0.5946, 0.7226]","[0.4509, 0.7252]","[0.534, 0.699]","[0.624, 0.6865]"
"[1.0328, 0.6203]","[0.9441, 0.4475]","[0.7738, 0.3598]","[0.5977, 0.4082]","[0.4663, 0.5033]","[0.5528, 0.3502]","[0.3255, 0.3219]","[0.182, 0.3274]","[0.0532, 0.3294]","[0.5184, 0.4728]","[0.2514, 0.4453]","[0.0706, 0.4292]","[-0.0776, 0.4121]","[0.5374, 0.6001]","[0.354, 0.6029]","[0.4857, 0.5963]","[0.6047, 0.5962]","[0.5901, 0.7239]","[0.4498, 0.7239]","[0.5326, 0.697]","[0.6198, 0.6847]"
"[1.0339, 0.6137]","[0.9402, 0.4421]","[0.7729, 0.3577]","[0.5992, 0.4029]","[0.4693, 0.4957]","[0.5574, 0.3494]","[0.3291, 0.3206]","[0.1862, 0.3248]","[0.0586, 0.3244]","[0.5244, 0.4713]","[0.26, 0.4441]","[0.0873, 0.4267]","[-0.0524, 0.408]","[0.5445, 0.5988]","[0.3529, 0.6013]","[0.4826, 0.5933]","[0.6019, 0.5928]","[0.5978, 0.7234]","[0.4486, 0.7224]","[0.531, 0.6942]","[0.6208, 0.6813]"
"[1.0289, 0.6215]","[0.9486, 0.4525]","[0.7796, 0.3593]","[0.6031, 0.4074]","[0.471, 0.5026]","[0.5551, 0.3497]","[0.3265, 0.3217]","[0.1826, 0.3265]","[0.0543, 0.3281]","[0.5209, 0.4721]","[0.247, 0.4417]","[0.0635, 0.4256]","[-0.0884, 0.4077]","[0.5396, 0.5988]","[0.3484, 0.5987]","[0.4805, 0.5945]","[0.6006, 0.5967]","[0.5932, 0.7226]","[0.4467, 0.7215]","[0.5299, 0.6938]","[0.6192, 0.683]"
"[1.0291, 0.619]","[0.9492, 0.4475]","[0.7782, 0.3579]","[0.6013, 0.4069]","[0.4714, 0.5033]","[0.5578, 0.3485]","[0.3285, 0.3182]","[0.1861, 0.3232]","[0.0562, 0.3248]","[0.5184, 0.4747]","[0.2275, 0.4461]","[0.0316, 0.4314]","[-0.1324, 0.4153]","[0.5379, 0.6028]","[0.3472, 0.6068]","[0.4803, 0.5948]","[0.6014, 0.5921]","[0.5968, 0.7259]","[0.448, 0.725]","[0.5294, 0.6943]","[0.6179, 0.6825]"
"[1.041, 0.6156]","[0.9458, 0.4425]","[0.7638, 0.3569]","[0.5839, 0.4157]","[0.465, 0.5227]","[0.5573, 0.3541]","[0.3299, 0.3218]","[0.1902, 0.3261]","[0.0649, 0.3297]","[0.5218, 0.4799]","[0.2531, 0.4476]","[0.0809, 0.4293]","[-0.0569, 0.4129]","[0.5423, 0.6066]","[0.3571, 0.6077]","[0.4828, 0.5961]","[0.5994, 0.5943]","[0.5972, 0.7282]","[0.4529, 0.7282]","[0.5282, 0.6985]","[0.6146, 0.6837]"
"[1.0357, 0.625]","[0.9502, 0.4537]","[0.776, 0.361]","[0.5952, 0.4151]","[0.4671, 0.5158]","[0.5545, 0.3552]","[0.3259, 0.3254]","[0.1828, 0.3286]","[0.0544, 0.3302]","[0.5199, 0.4777]","[0.2487, 0.4444]","[0.0685, 0.4278]","[-0.0795, 0.412]","[0.5393, 0.6028]","[0.3458, 0.6047]","[0.4754, 0.5964]","[0.5951, 0.5953]","[0.5933, 0.7254]","[0.4484, 0.7258]","[0.5294, 0.6948]","[0.6183, 0.6798]"
"[1.0486, 0.6149]","[0.9583, 0.4494]","[0.7845, 0.3623]","[0.6061, 0.4097]","[0.4721, 0.4933]","[0.5605, 0.358]","[0.3321, 0.3254]","[0.1902, 0.3268]","[0.0625, 0.3261]","[0.5273, 0.4793]","[0.2715, 0.4495]","[0.108, 0.4303]","[-0.0244, 0.4131]","[0.5457, 0.6057]","[0.3555, 0.6041]","[0.4785, 0.5903]","[0.5966, 0.5882]","[0.5962, 0.7293]","[0.4513, 0.7275]","[0.5287, 0.6983]","[0.6189, 0.6857]"
"[1.0449, 0.6042]","[0.9525, 0.4399]","[0.7794, 0.3551]","[0.6046, 0.4119]","[0.4778, 0.5007]","[0.5513, 0.3524]","[0.322, 0.3285]","[0.1791, 0.332]","[0.0532, 0.3348]","[0.5224, 0.4749]","[0.2625, 0.4455]","[0.0926, 0.4287]","[-0.047, 0.4117]","[0.5449, 0.6018]","[0.3488, 0.607]","[0.4738, 0.6025]","[0.5944, 0.6038]","[0.6004, 0.7271]","[0.4514, 0.7298]","[0.5293, 0.7051]","[0.6194, 0.6951]"
"[1.0369, 0.6123]","[0.943, 0.4495]","[0.7673, 0.3596]","[0.5859, 0.4234]","[0.4613, 0.5268]","[0.547, 0.3524]","[0.3202, 0.3273]","[0.1793, 0.3315]","[0.054, 0.3337]","[0.5187, 0.4753]","[0.2636, 0.4434]","[0.1034, 0.4254]","[-0.0291, 0.4064]","[0.5411, 0.6008]","[0.3488, 0.6085]","[0.4746, 0.6041]","[0.595, 0.6039]","[0.5951, 0.7245]","[0.4532, 0.731]","[0.5321, 0.7057]","[0.6207, 0.6919]"
"[1.0324, 0.6092]","[0.9364, 0.4461]","[0.767, 0.3608]","[0.5922, 0.4192]","[0.4644, 0.5144]","[0.5464, 0.3537]","[0.3194, 0.3283]","[0.177, 0.3326]","[0.0505, 0.3338]","[0.5169, 0.4756]","[0.2529, 0.4456]","[0.0816, 0.4293]","[-0.0583, 0.4111]","[0.5388, 0.6011]","[0.3451, 0.6086]","[0.4732, 0.6083]","[0.5942, 0.6105]","[0.5927, 0.7247]","[0.4472, 0.7315]","[0.5285, 0.7074]","[0.6186, 0.6937]"
"[1.0298, 0.6211]","[0.9441, 0.4559]","[0.7781, 0.3634]","[0.6025, 0.415]","[0.4722, 0.508]","[0.5491, 0.3575]","[0.3234, 0.3297]","[0.1822, 0.3323]","[0.0551, 0.3325]","[0.5157, 0.4791]","[0.2487, 0.4458]","[0.0756, 0.4316]","[-0.0678, 0.4164]","[0.5358, 0.6037]","[0.3435, 0.6099]","[0.4731, 0.607]","[0.5941, 0.607]","[0.5908, 0.7266]","[0.445, 0.7312]","[0.5277, 0.703]","[0.62, 0.6873]"
"[1.0317, 0.622]","[0.9438, 0.4558]","[0.7768, 0.3645]","[0.6036, 0.4154]","[0.4762, 0.5077]","[0.5526, 0.3596]","[0.3253, 0.3284]","[0.1844, 0.3307]","[0.057, 0.331]","[0.5177, 0.481]","[0.2513, 0.4497]","[0.0788, 0.4343]","[-0.0631, 0.4178]","[0.5362, 0.6058]","[0.3468, 0.6072]","[0.4745, 0.6027]","[0.5949, 0.6038]","[0.5887, 0.7277]","[0.444, 0.7312]","[0.5218, 0.7051]","[0.6116, 0.6921]"
"[1.0345, 0.6186]","[0.9493, 0.4537]","[0.7796, 0.3637]","[0.6041, 0.4135]","[0.4737, 0.5053]","[0.5535, 0.3613]","[0.3251, 0.3303]","[0.183, 0.3312]","[0.0543, 0.3324]","[0.5171, 0.482]","[0.2383, 0.4496]","[0.0545, 0.4326]","[-0.098, 0.417]","[0.5355, 0.6068]","[0.3412, 0.6079]","[0.4708, 0.601]","[0.5924, 0.6023]","[0.5897, 0.7303]","[0.4423, 0.7308]","[0.5215, 0.7028]","[0.6119, 0.6917]"
"[1.0452, 0.6186]","[0.9482, 0.4477]","[0.7751, 0.3597]","[0.6004, 0.4123]","[0.4767, 0.5031]","[0.5549, 0.3594]","[0.3281, 0.3265]","[0.189, 0.3256]","[0.0623, 0.3231]","[0.521, 0.4801]","[0.2637, 0.4482]","[0.1031, 0.4288]","[-0.0303, 0.4097]","[0.5402, 0.6055]","[0.3477, 0.6036]","[0.4739, 0.5935]","[0.5933, 0.5935]","[0.5933, 0.7284]","[0.4448, 0.7244]","[0.5229, 0.6967]","[0.6132, 0.6871]"
"[1.0401, 0.6103]","[0.9408, 0.4423]","[0.7629, 0.3558]","[0.5875, 0.4208]","[0.4646, 0.5226]","[0.5458, 0.35]","[0.3179, 0.3252]","[0.1751, 0.3298]","[0.0478, 0.3325]","[0.5173, 0.4731]","[0.2554, 0.4446]","[0.0837, 0.4277]","[-0.0599, 0.4095]","[0.5397, 0.6006]","[0.342, 0.6042]","[0.4691, 0.6015]","[0.5904, 0.6048]","[0.5939, 0.7264]","[0.4489, 0.728]","[0.5256, 0.7049]","[0.6117, 0.6963]"
"[1.0353, 0.6062]","[0.9372, 0.441]","[0.7677, 0.3564]","[0.5932, 0.4117]","[0.4627, 0.5011]","[0.5468, 0.3473]","[0.3223, 0.3225]","[0.1812, 0.3266]","[0.0548, 0.3271]","[0.5162, 0.4694]","[0.26, 0.4397]","[0.097, 0.4238]","[-0.0391, 0.4054]","[0.537, 0.5957]","[0.3443, 0.6044]","[0.4707, 0.6001]","[0.591, 0.5988]","[0.5901, 0.719]","[0.4473, 0.7246]","[0.5269, 0.7]","[0.6161, 0.6868]"
"[1.0351, 0.6049]","[0.9418, 0.4389]","[0.7719, 0.3556]","[0.5983, 0.4079]","[0.4684, 0.4922]","[0.5461, 0.3445]","[0.3231, 0.3196]","[0.1812, 0.3229]","[0.0539, 0.3251]","[0.5138, 0.4646]","[0.2519, 0.4329]","[0.0798, 0.4179]","[-0.0641, 0.4032]","[0.5347, 0.5906]","[0.3461, 0.6002]","[0.4741, 0.5963]","[0.5927, 0.5961]","[0.5899, 0.7152]","[0.4458, 0.7176]","[0.5272, 0.6923]","[0.6158, 0.6812]"
"[1.0365, 0.618]","[0.9442, 0.4395]","[0.769, 0.3456]","[0.5923, 0.4055]","[0.4728, 0.5048]","[0.5552, 0.3473]","[0.3298, 0.3186]","[0.1886, 0.3187]","[0.0613, 0.318]","[0.5175, 0.4687]","[0.2463, 0.436]","[0.0683, 0.4174]","[-0.0767, 0.401]","[0.5354, 0.5929]","[0.348, 0.5969]","[0.4772, 0.5882]","[0.5958, 0.5875]","[0.5887, 0.7169]","[0.4437, 0.7162]","[0.5247, 0.6855]","[0.6146, 0.6717]"
"[1.0354, 0.6194]","[0.9421, 0.4394]","[0.7784, 0.3456]","[0.6047, 0.3939]","[0.475, 0.4843]","[0.5562, 0.3447]","[0.3318, 0.3132]","[0.1912, 0.3152]","[0.0642, 0.314]","[0.5227, 0.4663]","[0.2756, 0.4346]","[0.1178, 0.4193]","[-0.0083, 0.4046]","[0.5416, 0.5918]","[0.3607, 0.5916]","[0.4868, 0.5818]","[0.6035, 0.5792]","[0.5926, 0.7146]","[0.4544, 0.7136]","[0.5357, 0.6859]","[0.6259, 0.6708]"
"[1.0283, 0.6164]","[0.9472, 0.4446]","[0.7838, 0.349]","[0.6068, 0.3974]","[0.4716, 0.4821]","[0.5543, 0.3422]","[0.3283, 0.3153]","[0.1848, 0.3183]","[0.0585, 0.3193]","[0.5235, 0.4628]","[0.274, 0.4313]","[0.1085, 0.4152]","[-0.0261, 0.3999]","[0.5422, 0.5887]","[0.3537, 0.5909]","[0.4818, 0.5898]","[0.602, 0.5933]","[0.5929, 0.7137]","[0.4519, 0.717]","[0.5333, 0.6927]","[0.6233, 0.6805]"
"[1.0244, 0.6233]","[0.9488, 0.4532]","[0.7881, 0.3566]","[0.6128, 0.4013]","[0.4775, 0.4843]","[0.5518, 0.3454]","[0.3264, 0.319]","[0.1823, 0.3219]","[0.0542, 0.3227]","[0.5161, 0.4679]","[0.2531, 0.4372]","[0.073, 0.4234]","[-0.0781, 0.4089]","[0.5342, 0.5939]","[0.3456, 0.6012]","[0.479, 0.6005]","[0.5998, 0.6012]","[0.5893, 0.7175]","[0.4495, 0.7229]","[0.5329, 0.6985]","[0.6219, 0.6856]"
"[1.0242, 0.6288]","[0.9432, 0.4526]","[0.7773, 0.352]","[0.5995, 0.4094]","[0.472, 0.5036]","[0.5419, 0.3542]","[0.3187, 0.3237]","[0.1791, 0.3272]","[0.053, 0.3283]","[0.5079, 0.4787]","[0.2619, 0.4484]","[0.1004, 0.4335]","[-0.0353, 0.42]","[0.5275, 0.6038]","[0.3473, 0.6117]","[0.4791, 0.605]","[0.5975, 0.6043]","[0.5825, 0.7266]","[0.4463, 0.7283]","[0.5307, 0.7027]","[0.6209, 0.6911]"
"[1.0256, 0.6241]","[0.9458, 0.4499]","[0.78, 0.3527]","[0.6049, 0.4073]","[0.473, 0.4942]","[0.5453, 0.3539]","[0.3227, 0.3259]","[0.1798, 0.3284]","[0.0521, 0.3309]","[0.5106, 0.478]","[0.2568, 0.4471]","[0.0856, 0.4322]","[-0.0573, 0.4185]","[0.5299, 0.6043]","[0.3438, 0.6115]","[0.4768, 0.6088]","[0.5959, 0.6104]","[0.5861, 0.7283]","[0.4468, 0.731]","[0.531, 0.7051]","[0.6177, 0.6932]"
"[1.0209, 0.6332]","[0.9418, 0.4613]","[0.7733, 0.3612]","[0.594, 0.4191]","[0.4616, 0.509]","[0.5402, 0.3595]","[0.3162, 0.33]","[0.1757, 0.333]","[0.0496, 0.3358]","[0.5061, 0.4839]","[0.25, 0.4517]","[0.0826, 0.4365]","[-0.0575, 0.4226]","[0.5266, 0.6092]","[0.3439, 0.6163]","[0.4777, 0.6136]","[0.5965, 0.6155]","[0.5833, 0.7309]","[0.4482, 0.7362]","[0.5302, 0.7128]","[0.615, 0.703]"
"[1.0283, 0.6262]","[0.9369, 0.4567]","[0.765, 0.3639]","[0.5857, 0.4229]","[0.4555, 0.5167]","[0.541, 0.3613]","[0.3155, 0.3317]","[0.1741, 0.3348]","[0.0492, 0.3359]","[0.5096, 0.4849]","[0.2587, 0.4558]","[0.0996, 0.4412]","[-0.0309, 0.4268]","[0.5311, 0.6103]","[0.3446, 0.6105]","[0.4744, 0.6063]","[0.5922, 0.6092]","[0.587, 0.7338]","[0.4468, 0.7376]","[0.525, 0.7109]","[0.6115, 0.6981]"
"[1.0328, 0.6213]","[0.9308, 0.4518]","[0.7562, 0.3652]","[0.5779, 0.4287]","[0.4492, 0.5248]","[0.5438, 0.3551]","[0.3168, 0.3275]","[0.1727, 0.3306]","[0.0462, 0.3333]","[0.516, 0.4788]","[0.2691, 0.4514]","[0.1153, 0.4388]","[-0.0104, 0.4278]","[0.5375, 0.606]","[0.3478, 0.6057]","[0.4773, 0.6029]","[0.5941, 0.6085]","[0.5899, 0.7327]","[0.4465, 0.736]","[0.5262, 0.7095]","[0.6127, 0.6974]"
"[1.0232, 0.6165]","[0.9054, 0.44]","[0.7335, 0.3617]","[0.5637, 0.4339]","[0.4453, 0.5311]","[0.5392, 0.355]","[0.3168, 0.3299]","[0.1732, 0.3322]","[0.0465, 0.3349]","[0.5127, 0.4791]","[0.2646, 0.4526]","[0.1067, 0.4393]","[-0.0228, 0.428]","[0.5346, 0.6057]","[0.347, 0.6128]","[0.4801, 0.6091]","[0.5986, 0.6113]","[0.5873, 0.7308]","[0.4457, 0.7384]","[0.5275, 0.7118]","[0.6124, 0.6967]"
"[1.0111, 0.6132]","[0.9063, 0.4429]","[0.7394, 0.3668]","[0.5703, 0.4324]","[0.4517, 0.533]","[0.5288, 0.3606]","[0.3107, 0.3373]","[0.1682, 0.3385]","[0.0402, 0.3394]","[0.5007, 0.4835]","[0.2414, 0.4552]","[0.0695, 0.4403]","[-0.0774, 0.4255]","[0.5236, 0.6109]","[0.3346, 0.6169]","[0.4703, 0.6129]","[0.5909, 0.6136]","[0.5803, 0.7372]","[0.4392, 0.7408]","[0.5248, 0.7126]","[0.6119, 0.699]"
"[1.0138, 0.6335]","[0.9194, 0.4645]","[0.7467, 0.3798]","[0.5695, 0.4405]","[0.446, 0.542]","[0.5325, 0.3683]","[0.3049, 0.3402]","[0.161, 0.3424]","[0.0317, 0.3443]","[0.5015, 0.4925]","[0.2445, 0.4603]","[0.0746, 0.4468]","[-0.0695, 0.4344]","[0.5226, 0.6197]","[0.3397, 0.6226]","[0.4714, 0.6173]","[0.5883, 0.6182]","[0.5781, 0.7448]","[0.4398, 0.7444]","[0.5214, 0.7181]","[0.6073, 0.7079]"
"[1.017, 0.6315]","[0.9236, 0.466]","[0.752, 0.3829]","[0.5737, 0.4432]","[0.4482, 0.5401]","[0.531, 0.372]","[0.3023, 0.344]","[0.1555, 0.3467]","[0.0263, 0.3507]","[0.4987, 0.4959]","[0.2428, 0.4639]","[0.0752, 0.4535]","[-0.063, 0.4447]","[0.5191, 0.6225]","[0.3369, 0.6267]","[0.469, 0.6227]","[0.5874, 0.6224]","[0.5744, 0.7477]","[0.4377, 0.7524]","[0.5183, 0.7254]","[0.6048, 0.7102]"
"[1.0272, 0.6346]","[0.9304, 0.4686]","[0.7532, 0.3886]","[0.5707, 0.4451]","[0.4357, 0.5409]","[0.5303, 0.3673]","[0.2884, 0.3412]","[0.1339, 0.3467]","[-0.0005, 0.3509]","[0.5014, 0.4916]","[0.2401, 0.4624]","[0.0676, 0.4547]","[-0.0782, 0.445]","[0.5227, 0.6207]","[0.3271, 0.6252]","[0.4572, 0.6217]","[0.5784, 0.6223]","[0.5772, 0.7489]","[0.4312, 0.7517]","[0.514, 0.7249]","[0.6051, 0.7123]"
"[1.031, 0.6317]","[0.93, 0.4628]","[0.7487, 0.3856]","[0.5648, 0.4471]","[0.4289, 0.5469]","[0.5319, 0.3692]","[0.288, 0.3424]","[0.1326, 0.3477]","[-0.0035, 0.3521]","[0.5027, 0.4931]","[0.2361, 0.461]","[0.0618, 0.4512]","[-0.0853, 0.4408]","[0.5246, 0.6219]","[0.3242, 0.6282]","[0.4575, 0.6225]","[0.5794, 0.6215]","[0.5804, 0.7494]","[0.4339, 0.7527]","[0.5177, 0.7246]","[0.6065, 0.7117]"
"[1.0301, 0.6339]","[0.9279, 0.4679]","[0.75, 0.387]","[0.5682, 0.4455]","[0.4307, 0.5409]","[0.5277, 0.3712]","[0.2836, 0.344]","[0.1279, 0.3499]","[-0.0077, 0.3544]","[0.4989, 0.494]","[0.2328, 0.4613]","[0.0597, 0.4507]","[-0.0859, 0.4386]","[0.522, 0.6216]","[0.3213, 0.6273]","[0.4539, 0.6218]","[0.5761, 0.6207]","[0.5805, 0.748]","[0.4336, 0.7525]","[0.5146, 0.7242]","[0.6023, 0.7108]"
"[1.0296, 0.6328]","[0.9215, 0.4627]","[0.7426, 0.3867]","[0.5615, 0.4484]","[0.4284, 0.5476]","[0.5257, 0.3714]","[0.2818, 0.3435]","[0.1254, 0.3484]","[-0.0099, 0.3518]","[0.4975, 0.4948]","[0.2356, 0.4665]","[0.0661, 0.4573]","[-0.075, 0.4457]","[0.5204, 0.6222]","[0.3208, 0.6291]","[0.4491, 0.6209]","[0.57, 0.6179]","[0.5779, 0.7484]","[0.4315, 0.753]","[0.51, 0.7227]","[0.5981, 0.7071]"
"[1.0286, 0.6303]","[0.9202, 0.4625]","[0.7405, 0.3862]","[0.5613, 0.4491]","[0.4301, 0.5493]","[0.5225, 0.3709]","[0.2785, 0.345]","[0.1208, 0.3509]","[-0.0158, 0.3547]","[0.4968, 0.4946]","[0.235, 0.4665]","[0.0626, 0.4589]","[-0.0819, 0.4491]","[0.5215, 0.622]","[0.3227, 0.6287]","[0.4514, 0.6224]","[0.5712, 0.6218]","[0.5801, 0.7484]","[0.4298, 0.7514]","[0.5096, 0.7225]","[0.5974, 0.7105]"
"[1.028, 0.6326]","[0.9182, 0.46]","[0.7375, 0.3823]","[0.5589, 0.4469]","[0.4316, 0.5466]","[0.5244, 0.3657]","[0.2816, 0.3409]","[0.1253, 0.3474]","[-0.0102, 0.3521]","[0.4979, 0.4908]","[0.2387, 0.4634]","[0.0702, 0.4584]","[-0.0717, 0.4501]","[0.5215, 0.6192]","[0.3223, 0.6288]","[0.4501, 0.6236]","[0.5688, 0.6206]","[0.5788, 0.7452]","[0.4304, 0.7495]","[0.5091, 0.722]","[0.5946, 0.7079]"
