"[0.6177, 0.9556]","[0.4083, 0.9019]","[0.225, 0.7824]","[0.0644, 0.7169]","[-0.0696, 0.6784]","[0.3875, 0.4563]","[0.369, 0.2149]","[0.3653, 0.0791]","[0.3647, -0.0278]","[0.5196, 0.4598]","[0.5415, 0.3113]","[0.5515, 0.477]","[0.5548, 0.6051]","[0.6472, 0.4919]","[0.663, 0.3646]","[0.6655, 0.5179]","[0.6571, 0.628]","[0.7672, 0.5425]","[0.7917, 0.4119]","[0.7767, 0.5034]","[0.7537, 0.5932]"
"[0.5912, 0.9675]","[0.3894, 0.8795]","[0.2034, 0.7674]","[0.0213, 0.6891]","[-0.1271, 0.6646]","[0.352, 0.4509]","[0.3323, 0.2052]","[0.3268, 0.0673]","[0.3279, -0.0586]","[0.4871, 0.4534]","[0.5115, 0.3404]","[0.5238, 0.5256]","[0.5292, 0.6611]","[0.617, 0.4921]","[0.6451, 0.3852]","[0.6326, 0.5533]","[0.6104, 0.6756]","[0.7303, 0.552]","[0.7667, 0.4315]","[0.7371, 0.5353]","[0.7107, 0.6216]"
"[0.5902, 0.9701]","[0.3901, 0.8813]","[0.2054, 0.7674]","[0.0168, 0.6873]","[-0.1333, 0.6619]","[0.3513, 0.4488]","[0.3311, 0.2006]","[0.3267, 0.0598]","[0.3288, -0.0673]","[0.4849, 0.4517]","[0.5103, 0.343]","[0.5229, 0.5269]","[0.5272, 0.6606]","[0.6146, 0.4901]","[0.6429, 0.3837]","[0.6304, 0.5517]","[0.6068, 0.6724]","[0.727, 0.5499]","[0.7634, 0.4304]","[0.733, 0.5348]","[0.7069, 0.62]"
"[0.5918, 0.9725]","[0.391, 0.8823]","[0.2056, 0.7676]","[0.0166, 0.6873]","[-0.132, 0.6654]","[0.3514, 0.4493]","[0.3288, 0.1971]","[0.3218, 0.0552]","[0.3225, -0.0723]","[0.4833, 0.4506]","[0.5096, 0.3413]","[0.5232, 0.5246]","[0.529, 0.657]","[0.613, 0.4873]","[0.6425, 0.3791]","[0.6293, 0.5471]","[0.6062, 0.6668]","[0.7248, 0.5467]","[0.7628, 0.4295]","[0.7297, 0.5337]","[0.7026, 0.6169]"
"[0.5873, 0.9751]","[0.3881, 0.8847]","[0.2007, 0.7656]","[0.0148, 0.6872]","[-0.134, 0.6676]","[0.3476, 0.4526]","[0.3263, 0.2015]","[0.3183, 0.0625]","[0.3165, -0.0634]","[0.482, 0.4539]","[0.5124, 0.3386]","[0.5253, 0.5224]","[0.5289, 0.6592]","[0.611, 0.4913]","[0.644, 0.3806]","[0.6309, 0.548]","[0.608, 0.6708]","[0.7225, 0.551]","[0.7617, 0.4311]","[0.7323, 0.5345]","[0.7071, 0.6211]"
"[0.5901, 0.9752]","[0.3905, 0.8829]","[0.2036, 0.7673]","[0.0181, 0.6874]","[-0.1283, 0.6642]","[0.3484, 0.4492]","[0.3285, 0.1935]","[0.3255, 0.0527]","[0.33, -0.0743]","[0.4827, 0.4518]","[0.5117, 0.3377]","[0.5229, 0.5251]","[0.5273, 0.6612]","[0.6124, 0.4906]","[0.6426, 0.3792]","[0.6289, 0.5485]","[0.6073, 0.6696]","[0.7238, 0.5519]","[0.7608, 0.431]","[0.7288, 0.5363]","[0.7036, 0.6211]"
"[0.5864, 0.9747]","[0.3866, 0.8831]","[0.1995, 0.7656]","[0.0127, 0.6854]","[-0.1371, 0.6647]","[0.3467, 0.451]","[0.3275, 0.1984]","[0.3253, 0.0606]","[0.3302, -0.0645]","[0.4821, 0.4533]","[0.5125, 0.3381]","[0.5237, 0.5227]","[0.5271, 0.6591]","[0.6118, 0.4915]","[0.6464, 0.3787]","[0.6306, 0.5451]","[0.6066, 0.6687]","[0.723, 0.5518]","[0.7649, 0.4323]","[0.7322, 0.5355]","[0.7036, 0.6228]"
"[0.5827, 0.9748]","[0.3854, 0.8847]","[0.1976, 0.7667]","[0.0095, 0.6864]","[-0.1437, 0.6628]","[0.3456, 0.4509]","[0.3261, 0.2041]","[0.3211, 0.0667]","[0.3238, -0.0572]","[0.482, 0.4544]","[0.5127, 0.3379]","[0.5226, 0.5208]","[0.5242, 0.6577]","[0.6109, 0.4926]","[0.6456, 0.3873]","[0.6293, 0.5539]","[0.6036, 0.6751]","[0.7229, 0.5496]","[0.7635, 0.4358]","[0.7327, 0.5413]","[0.7045, 0.6277]"
"[0.5897, 0.967]","[0.3939, 0.887]","[0.2057, 0.7665]","[0.0232, 0.69]","[-0.1266, 0.6694]","[0.3488, 0.4506]","[0.3313, 0.2034]","[0.3271, 0.065]","[0.3279, -0.0582]","[0.4845, 0.4525]","[0.5132, 0.3384]","[0.5256, 0.5198]","[0.5277, 0.6549]","[0.6131, 0.4863]","[0.6452, 0.3856]","[0.6329, 0.5489]","[0.6105, 0.6688]","[0.7286, 0.5382]","[0.7632, 0.428]","[0.736, 0.5295]","[0.71, 0.6144]"
"[0.5944, 0.9627]","[0.3949, 0.8822]","[0.2075, 0.7665]","[0.0159, 0.6868]","[-0.1349, 0.6595]","[0.3508, 0.444]","[0.3312, 0.1948]","[0.3302, 0.0517]","[0.3354, -0.0753]","[0.4831, 0.4469]","[0.5074, 0.3431]","[0.5167, 0.5224]","[0.514, 0.6483]","[0.6122, 0.4806]","[0.6395, 0.3802]","[0.6214, 0.5363]","[0.5918, 0.6473]","[0.7268, 0.5308]","[0.7633, 0.4216]","[0.7278, 0.5175]","[0.6944, 0.5948]"
"[0.5945, 0.9643]","[0.3967, 0.8839]","[0.2068, 0.767]","[0.0197, 0.685]","[-0.13, 0.656]","[0.3464, 0.4504]","[0.3309, 0.1996]","[0.3302, 0.0572]","[0.3343, -0.0707]","[0.4808, 0.4513]","[0.5046, 0.3402]","[0.518, 0.524]","[0.5199, 0.6582]","[0.6104, 0.4847]","[0.64, 0.381]","[0.6242, 0.5444]","[0.5966, 0.6651]","[0.7252, 0.5355]","[0.7626, 0.4216]","[0.73, 0.5208]","[0.6968, 0.6059]"
"[0.597, 0.9706]","[0.3982, 0.8859]","[0.2102, 0.7687]","[0.021, 0.6875]","[-0.1275, 0.6584]","[0.3495, 0.4511]","[0.3307, 0.2006]","[0.3266, 0.0584]","[0.3285, -0.069]","[0.4825, 0.4519]","[0.5082, 0.3396]","[0.5211, 0.5235]","[0.5235, 0.6569]","[0.612, 0.4862]","[0.6431, 0.3815]","[0.6269, 0.5432]","[0.5995, 0.6618]","[0.7247, 0.5396]","[0.7657, 0.4263]","[0.7314, 0.5253]","[0.6987, 0.6082]"
"[0.594, 0.9712]","[0.3977, 0.8828]","[0.2109, 0.7714]","[0.0236, 0.6915]","[-0.1273, 0.6604]","[0.3476, 0.4554]","[0.3298, 0.2057]","[0.3238, 0.0645]","[0.3245, -0.0621]","[0.4838, 0.4572]","[0.5072, 0.343]","[0.5178, 0.5261]","[0.519, 0.6627]","[0.6146, 0.4923]","[0.6435, 0.3856]","[0.6275, 0.5454]","[0.6004, 0.6662]","[0.7272, 0.5434]","[0.7681, 0.4297]","[0.7353, 0.5272]","[0.7029, 0.6115]"
"[0.5954, 0.9706]","[0.3989, 0.8821]","[0.2146, 0.7726]","[0.0309, 0.6933]","[-0.1175, 0.6621]","[0.3514, 0.4527]","[0.3325, 0.208]","[0.3262, 0.0693]","[0.3263, -0.0555]","[0.486, 0.455]","[0.5078, 0.3449]","[0.5219, 0.5255]","[0.5269, 0.6581]","[0.6161, 0.4914]","[0.6436, 0.3845]","[0.6314, 0.5416]","[0.6084, 0.6602]","[0.7284, 0.5464]","[0.7662, 0.43]","[0.7357, 0.5253]","[0.7077, 0.6079]"
"[0.5938, 0.9672]","[0.3995, 0.8833]","[0.2139, 0.7691]","[0.0325, 0.6888]","[-0.1155, 0.6582]","[0.3535, 0.45]","[0.3371, 0.2056]","[0.3328, 0.0672]","[0.3344, -0.0567]","[0.4889, 0.4522]","[0.5166, 0.3394]","[0.5283, 0.5188]","[0.529, 0.6537]","[0.6182, 0.4874]","[0.6497, 0.3825]","[0.6358, 0.5389]","[0.6104, 0.6587]","[0.7325, 0.5404]","[0.7713, 0.4288]","[0.7412, 0.5247]","[0.7107, 0.6083]"
"[0.5887, 0.9609]","[0.3952, 0.8801]","[0.21, 0.7634]","[0.0283, 0.6852]","[-0.1223, 0.6566]","[0.3539, 0.4454]","[0.3364, 0.199]","[0.3323, 0.0575]","[0.3338, -0.0681]","[0.4902, 0.4497]","[0.5138, 0.3426]","[0.5256, 0.525]","[0.5274, 0.66]","[0.6211, 0.4853]","[0.6496, 0.3855]","[0.6364, 0.5427]","[0.6108, 0.6591]","[0.7368, 0.536]","[0.7735, 0.428]","[0.7434, 0.5254]","[0.7136, 0.6063]"
"[0.5925, 0.9607]","[0.3962, 0.879]","[0.2102, 0.7633]","[0.0259, 0.682]","[-0.1269, 0.6526]","[0.3552, 0.4438]","[0.3391, 0.1953]","[0.3382, 0.0551]","[0.3449, -0.0702]","[0.4902, 0.4473]","[0.5187, 0.3364]","[0.5311, 0.5186]","[0.5334, 0.6542]","[0.6193, 0.4831]","[0.6518, 0.3853]","[0.639, 0.5468]","[0.6144, 0.6666]","[0.7323, 0.535]","[0.7727, 0.4275]","[0.7436, 0.5276]","[0.714, 0.6107]"
"[0.5955, 0.971]","[0.3989, 0.8891]","[0.2132, 0.7712]","[0.0263, 0.6878]","[-0.1291, 0.6533]","[0.3557, 0.4499]","[0.3407, 0.2075]","[0.335, 0.0685]","[0.3356, -0.0564]","[0.4914, 0.4534]","[0.5193, 0.3372]","[0.5299, 0.5182]","[0.5307, 0.6538]","[0.6198, 0.49]","[0.6506, 0.3901]","[0.6373, 0.5505]","[0.6142, 0.6707]","[0.7347, 0.5428]","[0.7695, 0.4323]","[0.743, 0.5312]","[0.7169, 0.6164]"
"[0.5936, 0.9687]","[0.394, 0.8884]","[0.2102, 0.7723]","[0.0279, 0.6922]","[-0.1221, 0.6625]","[0.3544, 0.4491]","[0.3377, 0.2024]","[0.3359, 0.0634]","[0.3411, -0.0609]","[0.4906, 0.4526]","[0.5167, 0.3451]","[0.5292, 0.5267]","[0.5321, 0.6598]","[0.6213, 0.4892]","[0.6496, 0.3881]","[0.6377, 0.5447]","[0.6143, 0.6602]","[0.7371, 0.5439]","[0.772, 0.4336]","[0.742, 0.5312]","[0.7139, 0.6125]"
"[0.597, 0.9671]","[0.3981, 0.8886]","[0.2136, 0.7704]","[0.032, 0.689]","[-0.1174, 0.6586]","[0.3555, 0.4508]","[0.3375, 0.2045]","[0.3347, 0.0661]","[0.3388, -0.057]","[0.4909, 0.4549]","[0.5215, 0.3419]","[0.5347, 0.5232]","[0.5362, 0.6563]","[0.6205, 0.4914]","[0.6525, 0.3859]","[0.6397, 0.5425]","[0.6156, 0.6592]","[0.7371, 0.5458]","[0.773, 0.4329]","[0.7426, 0.5273]","[0.713, 0.6089]"
"[0.5982, 0.9695]","[0.3987, 0.8847]","[0.2173, 0.7731]","[0.035, 0.6924]","[-0.1141, 0.6647]","[0.3582, 0.4526]","[0.3386, 0.2063]","[0.333, 0.0678]","[0.3344, -0.0566]","[0.4922, 0.4554]","[0.5184, 0.3453]","[0.5331, 0.5284]","[0.5386, 0.6625]","[0.6216, 0.4919]","[0.6513, 0.3857]","[0.6392, 0.5451]","[0.6171, 0.6641]","[0.7349, 0.5478]","[0.7722, 0.4321]","[0.7411, 0.5285]","[0.7137, 0.612]"
"[0.5981, 0.9719]","[0.395, 0.8799]","[0.2087, 0.7678]","[0.0194, 0.6876]","[-0.1322, 0.66]","[0.3601, 0.4491]","[0.3387, 0.2021]","[0.331, 0.0643]","[0.3304, -0.06]","[0.4938, 0.4509]","[0.5212, 0.3397]","[0.5323, 0.5206]","[0.5353, 0.6535]","[0.6227, 0.489]","[0.6544, 0.3872]","[0.6392, 0.5524]","[0.6138, 0.672]","[0.7333, 0.547]","[0.7717, 0.4368]","[0.7387, 0.5411]","[0.7104, 0.6247]"
"[0.595, 0.9671]","[0.3968, 0.885]","[0.2117, 0.7714]","[0.0257, 0.6913]","[-0.1266, 0.6629]","[0.356, 0.4518]","[0.3378, 0.2022]","[0.3319, 0.0613]","[0.332, -0.0649]","[0.4906, 0.4518]","[0.5216, 0.3396]","[0.5347, 0.5202]","[0.5376, 0.655]","[0.6192, 0.4856]","[0.6526, 0.3872]","[0.6403, 0.5496]","[0.6172, 0.6677]","[0.732, 0.5374]","[0.7704, 0.4335]","[0.7409, 0.5376]","[0.7144, 0.6206]"
"[0.5966, 0.972]","[0.3993, 0.8881]","[0.2141, 0.7732]","[0.0256, 0.6926]","[-0.1284, 0.6641]","[0.3587, 0.4552]","[0.3404, 0.2076]","[0.3341, 0.067]","[0.3341, -0.0594]","[0.4919, 0.4547]","[0.5228, 0.3391]","[0.5379, 0.5185]","[0.5429, 0.6522]","[0.6201, 0.4888]","[0.6537, 0.3898]","[0.6426, 0.5518]","[0.6204, 0.67]","[0.7328, 0.5417]","[0.7731, 0.435]","[0.7425, 0.5366]","[0.7135, 0.6199]"
"[0.5979, 0.9698]","[0.3985, 0.8823]","[0.2143, 0.7731]","[0.0258, 0.6927]","[-0.1261, 0.664]","[0.358, 0.4527]","[0.3406, 0.2046]","[0.3365, 0.0649]","[0.3387, -0.0614]","[0.4921, 0.452]","[0.5217, 0.3435]","[0.5354, 0.5237]","[0.5387, 0.6571]","[0.6225, 0.4862]","[0.6539, 0.3917]","[0.6419, 0.5558]","[0.617, 0.6735]","[0.7345, 0.5398]","[0.7743, 0.4371]","[0.7424, 0.5421]","[0.7137, 0.624]"
"[0.5963, 0.9669]","[0.3977, 0.8854]","[0.2131, 0.773]","[0.0291, 0.6934]","[-0.1211, 0.6638]","[0.3551, 0.4529]","[0.34, 0.2086]","[0.3383, 0.0701]","[0.3421, -0.0552]","[0.4901, 0.4534]","[0.5191, 0.3417]","[0.534, 0.5207]","[0.5372, 0.6538]","[0.6205, 0.4884]","[0.653, 0.3887]","[0.641, 0.5483]","[0.6158, 0.6654]","[0.7355, 0.5424]","[0.776, 0.4314]","[0.7447, 0.5301]","[0.7132, 0.6126]"
"[0.5967, 0.9629]","[0.4008, 0.8852]","[0.2147, 0.7709]","[0.032, 0.6938]","[-0.1183, 0.6655]","[0.3582, 0.4479]","[0.3414, 0.2009]","[0.337, 0.0604]","[0.3382, -0.0641]","[0.4948, 0.4492]","[0.5243, 0.3428]","[0.5358, 0.5216]","[0.5355, 0.6515]","[0.6252, 0.4821]","[0.6564, 0.3891]","[0.6439, 0.5481]","[0.6183, 0.6607]","[0.7395, 0.5321]","[0.7781, 0.429]","[0.7479, 0.5325]","[0.7182, 0.613]"
"[0.5978, 0.9593]","[0.4021, 0.8795]","[0.2196, 0.77]","[0.0319, 0.6911]","[-0.1247, 0.6581]","[0.3588, 0.4442]","[0.3398, 0.1953]","[0.3382, 0.0557]","[0.343, -0.068]","[0.4947, 0.4488]","[0.5228, 0.3426]","[0.5363, 0.5221]","[0.5374, 0.6528]","[0.6241, 0.4851]","[0.6554, 0.3923]","[0.6445, 0.5526]","[0.6193, 0.6689]","[0.7373, 0.5366]","[0.7756, 0.4337]","[0.7469, 0.536]","[0.7177, 0.6183]"
"[0.5992, 0.9613]","[0.4015, 0.8814]","[0.2175, 0.771]","[0.03, 0.6929]","[-0.1268, 0.6598]","[0.3574, 0.4472]","[0.3417, 0.1989]","[0.3394, 0.0609]","[0.3421, -0.0612]","[0.493, 0.4509]","[0.5183, 0.342]","[0.5367, 0.522]","[0.5434, 0.6534]","[0.6218, 0.4867]","[0.6507, 0.3901]","[0.6435, 0.5508]","[0.6226, 0.6668]","[0.7348, 0.5387]","[0.7728, 0.4311]","[0.7442, 0.5318]","[0.7154, 0.6147]"
"[0.598, 0.9611]","[0.4004, 0.8855]","[0.2193, 0.773]","[0.0382, 0.6942]","[-0.1148, 0.6641]","[0.3573, 0.4504]","[0.3404, 0.2043]","[0.3341, 0.0647]","[0.333, -0.0597]","[0.4929, 0.4521]","[0.5185, 0.3436]","[0.5357, 0.5233]","[0.5411, 0.6565]","[0.6218, 0.4864]","[0.6513, 0.3914]","[0.6419, 0.5517]","[0.6197, 0.6698]","[0.7367, 0.5381]","[0.7745, 0.4303]","[0.7447, 0.5279]","[0.7133, 0.6113]"
"[0.6004, 0.9617]","[0.4015, 0.8785]","[0.22, 0.7722]","[0.0295, 0.6964]","[-0.1278, 0.6653]","[0.3578, 0.4469]","[0.335, 0.196]","[0.3308, 0.0561]","[0.3329, -0.0673]","[0.4913, 0.4512]","[0.5176, 0.3445]","[0.5338, 0.5236]","[0.5375, 0.6533]","[0.6207, 0.4883]","[0.6518, 0.392]","[0.6401, 0.5529]","[0.6132, 0.6707]","[0.7318, 0.5428]","[0.7723, 0.4351]","[0.7403, 0.536]","[0.7078, 0.62]"
"[0.589, 0.9669]","[0.3929, 0.8855]","[0.2128, 0.7759]","[0.0275, 0.7006]","[-0.1269, 0.6754]","[0.3514, 0.4515]","[0.3321, 0.2023]","[0.327, 0.0631]","[0.3281, -0.0614]","[0.4876, 0.4545]","[0.5121, 0.3431]","[0.5286, 0.5227]","[0.5348, 0.6554]","[0.6183, 0.4919]","[0.6474, 0.3944]","[0.6363, 0.5543]","[0.6122, 0.6717]","[0.7325, 0.5469]","[0.7717, 0.4344]","[0.7392, 0.5309]","[0.7061, 0.613]"
"[0.5908, 0.9667]","[0.3955, 0.8872]","[0.2114, 0.7728]","[0.0219, 0.6988]","[-0.1384, 0.6784]","[0.352, 0.4517]","[0.334, 0.2029]","[0.3307, 0.0621]","[0.3331, -0.0619]","[0.4874, 0.4547]","[0.5139, 0.3427]","[0.5305, 0.5238]","[0.5348, 0.6578]","[0.6179, 0.4906]","[0.6488, 0.3899]","[0.6384, 0.5497]","[0.6142, 0.6686]","[0.7333, 0.5429]","[0.7718, 0.4306]","[0.7414, 0.5252]","[0.7096, 0.6069]"
"[0.5945, 0.9705]","[0.3987, 0.8878]","[0.2196, 0.7804]","[0.0269, 0.7061]","[-0.1289, 0.6839]","[0.3514, 0.4523]","[0.332, 0.2062]","[0.3294, 0.0678]","[0.3336, -0.0555]","[0.4853, 0.4527]","[0.514, 0.3482]","[0.5297, 0.5304]","[0.5334, 0.655]","[0.6167, 0.4874]","[0.646, 0.3865]","[0.6342, 0.5494]","[0.6105, 0.6631]","[0.7301, 0.542]","[0.7672, 0.4337]","[0.7331, 0.536]","[0.7024, 0.6166]"
"[0.5956, 0.9734]","[0.3974, 0.8876]","[0.2206, 0.7814]","[0.0302, 0.7059]","[-0.1235, 0.6816]","[0.353, 0.4559]","[0.3336, 0.2123]","[0.3295, 0.0742]","[0.3313, -0.0489]","[0.4855, 0.4567]","[0.5155, 0.3514]","[0.5317, 0.5303]","[0.5356, 0.6552]","[0.6165, 0.4932]","[0.649, 0.3878]","[0.6351, 0.5491]","[0.6085, 0.6648]","[0.7285, 0.5517]","[0.7708, 0.4359]","[0.7352, 0.5342]","[0.7012, 0.6169]"
"[0.5928, 0.9667]","[0.396, 0.8852]","[0.2183, 0.7812]","[0.0337, 0.7061]","[-0.1176, 0.6815]","[0.355, 0.4533]","[0.3356, 0.207]","[0.3302, 0.0664]","[0.3316, -0.0586]","[0.4881, 0.4563]","[0.5175, 0.3497]","[0.5307, 0.5297]","[0.5347, 0.6573]","[0.6182, 0.4944]","[0.6512, 0.3909]","[0.636, 0.5516]","[0.6101, 0.6669]","[0.7309, 0.5524]","[0.7725, 0.4365]","[0.7376, 0.5343]","[0.7054, 0.6155]"
"[0.5941, 0.9658]","[0.3967, 0.883]","[0.2145, 0.7772]","[0.0235, 0.7038]","[-0.1352, 0.6775]","[0.3539, 0.4502]","[0.3333, 0.2069]","[0.3279, 0.068]","[0.3285, -0.055]","[0.4876, 0.4534]","[0.5154, 0.3468]","[0.5305, 0.5281]","[0.5336, 0.657]","[0.6178, 0.4913]","[0.6503, 0.3873]","[0.6377, 0.5502]","[0.6107, 0.6679]","[0.73, 0.5489]","[0.7711, 0.4352]","[0.739, 0.5348]","[0.7064, 0.617]"
"[0.5956, 0.9682]","[0.399, 0.8891]","[0.2152, 0.7818]","[0.0265, 0.7078]","[-0.1286, 0.6793]","[0.3512, 0.4578]","[0.3334, 0.2099]","[0.3292, 0.0689]","[0.3319, -0.0571]","[0.4859, 0.4591]","[0.5166, 0.3471]","[0.5338, 0.5277]","[0.5375, 0.6587]","[0.6162, 0.4937]","[0.6481, 0.3913]","[0.6397, 0.5522]","[0.6159, 0.668]","[0.7297, 0.5461]","[0.7704, 0.4378]","[0.7402, 0.5363]","[0.7083, 0.6155]"
"[0.5957, 0.9687]","[0.3958, 0.8853]","[0.2143, 0.7814]","[0.0249, 0.7065]","[-0.1281, 0.6806]","[0.3528, 0.4562]","[0.3317, 0.2087]","[0.3257, 0.0682]","[0.3269, -0.0571]","[0.4862, 0.4576]","[0.5157, 0.3458]","[0.5338, 0.5243]","[0.5384, 0.6542]","[0.6166, 0.494]","[0.6469, 0.3889]","[0.6388, 0.5498]","[0.6137, 0.6666]","[0.7287, 0.5496]","[0.7692, 0.4371]","[0.7391, 0.535]","[0.7078, 0.6146]"
"[0.5953, 0.9695]","[0.3987, 0.8907]","[0.2149, 0.7823]","[0.0246, 0.7054]","[-0.1305, 0.6773]","[0.3508, 0.4557]","[0.3324, 0.2128]","[0.3267, 0.0753]","[0.3277, -0.0471]","[0.4861, 0.4571]","[0.517, 0.344]","[0.5363, 0.5257]","[0.5411, 0.6565]","[0.6173, 0.4927]","[0.65, 0.3897]","[0.6423, 0.5519]","[0.618, 0.6686]","[0.7314, 0.5472]","[0.7724, 0.4363]","[0.7425, 0.5372]","[0.7104, 0.6189]"
"[0.5962, 0.9687]","[0.3952, 0.8845]","[0.2087, 0.7762]","[0.0131, 0.7022]","[-0.1449, 0.6754]","[0.3518, 0.4475]","[0.3324, 0.2015]","[0.3275, 0.061]","[0.3284, -0.0627]","[0.4866, 0.4511]","[0.5182, 0.3438]","[0.5341, 0.5254]","[0.5368, 0.6535]","[0.6181, 0.4893]","[0.65, 0.3874]","[0.6401, 0.5514]","[0.6134, 0.6674]","[0.7309, 0.5468]","[0.77, 0.4362]","[0.7389, 0.5398]","[0.7082, 0.6209]"
"[0.5928, 0.9699]","[0.3969, 0.8905]","[0.2103, 0.7796]","[0.0168, 0.7076]","[-0.1449, 0.6824]","[0.3498, 0.4557]","[0.3335, 0.2122]","[0.3261, 0.0737]","[0.323, -0.0478]","[0.4863, 0.4585]","[0.5165, 0.3433]","[0.5342, 0.5233]","[0.5384, 0.657]","[0.6164, 0.4943]","[0.6507, 0.3895]","[0.6411, 0.5506]","[0.6173, 0.6706]","[0.7326, 0.547]","[0.7707, 0.4373]","[0.7413, 0.5367]","[0.7096, 0.621]"
"[0.5929, 0.9682]","[0.398, 0.8922]","[0.2138, 0.7805]","[0.0232, 0.7074]","[-0.1347, 0.6796]","[0.3509, 0.4541]","[0.3339, 0.2091]","[0.327, 0.0672]","[0.3261, -0.0573]","[0.4871, 0.4584]","[0.5185, 0.3435]","[0.5341, 0.5271]","[0.5368, 0.6607]","[0.6177, 0.4951]","[0.652, 0.3882]","[0.6408, 0.5509]","[0.6149, 0.6698]","[0.7341, 0.5491]","[0.7735, 0.4391]","[0.7425, 0.5399]","[0.7093, 0.623]"
"[0.5946, 0.9738]","[0.3977, 0.8913]","[0.2136, 0.78]","[0.0211, 0.7051]","[-0.1385, 0.6764]","[0.3522, 0.4557]","[0.3337, 0.2094]","[0.3279, 0.0681]","[0.3278, -0.0557]","[0.4868, 0.4594]","[0.5154, 0.3473]","[0.5318, 0.5306]","[0.537, 0.6634]","[0.6173, 0.4965]","[0.6502, 0.3907]","[0.6392, 0.5537]","[0.615, 0.6722]","[0.732, 0.552]","[0.7714, 0.4402]","[0.7397, 0.5414]","[0.7088, 0.6253]"
"[0.5932, 0.9669]","[0.3982, 0.8897]","[0.2172, 0.7833]","[0.0271, 0.7095]","[-0.13, 0.6803]","[0.3534, 0.4546]","[0.336, 0.2138]","[0.3289, 0.0758]","[0.3271, -0.0459]","[0.4895, 0.4584]","[0.5166, 0.349]","[0.5315, 0.5303]","[0.5345, 0.6631]","[0.6202, 0.4949]","[0.651, 0.3919]","[0.6384, 0.5525]","[0.6131, 0.6705]","[0.7362, 0.5487]","[0.7732, 0.4398]","[0.7411, 0.5394]","[0.7091, 0.6226]"
"[0.599, 0.9694]","[0.3987, 0.888]","[0.2128, 0.7782]","[0.0164, 0.7033]","[-0.145, 0.6767]","[0.3576, 0.4518]","[0.3373, 0.2112]","[0.3333, 0.0777]","[0.3354, -0.0424]","[0.4904, 0.4536]","[0.518, 0.3469]","[0.5324, 0.5252]","[0.5359, 0.6562]","[0.6204, 0.4899]","[0.6473, 0.3931]","[0.6368, 0.5564]","[0.6138, 0.6731]","[0.734, 0.5453]","[0.7689, 0.4423]","[0.7367, 0.5474]","[0.7081, 0.6306]"
"[0.601, 0.9715]","[0.4014, 0.8981]","[0.2115, 0.7809]","[0.0195, 0.705]","[-0.1372, 0.6792]","[0.3529, 0.4596]","[0.3335, 0.2166]","[0.3266, 0.079]","[0.323, -0.0423]","[0.4877, 0.4586]","[0.5164, 0.3473]","[0.5354, 0.5252]","[0.539, 0.6573]","[0.6177, 0.4905]","[0.6472, 0.3923]","[0.6403, 0.5552]","[0.6177, 0.6732]","[0.7348, 0.5418]","[0.77, 0.4387]","[0.7421, 0.5423]","[0.7126, 0.6271]"
"[0.6024, 0.9752]","[0.403, 0.8961]","[0.2176, 0.7854]","[0.0273, 0.7087]","[-0.1272, 0.6819]","[0.3558, 0.4597]","[0.3347, 0.2155]","[0.3268, 0.0771]","[0.3252, -0.0475]","[0.4894, 0.4591]","[0.5184, 0.3487]","[0.535, 0.5294]","[0.5385, 0.6637]","[0.6187, 0.4924]","[0.6473, 0.3938]","[0.6387, 0.5582]","[0.6156, 0.6783]","[0.7318, 0.5462]","[0.7669, 0.4411]","[0.7383, 0.5457]","[0.7102, 0.6309]"
"[0.5988, 0.971]","[0.3993, 0.8946]","[0.2167, 0.7856]","[0.0275, 0.7086]","[-0.1264, 0.6815]","[0.3571, 0.4557]","[0.3356, 0.2117]","[0.3269, 0.0727]","[0.3241, -0.053]","[0.491, 0.4573]","[0.5198, 0.3528]","[0.5346, 0.536]","[0.5381, 0.6701]","[0.6207, 0.4936]","[0.6496, 0.3972]","[0.6384, 0.5635]","[0.6145, 0.6825]","[0.7341, 0.5498]","[0.7694, 0.4432]","[0.7389, 0.5495]","[0.7107, 0.6342]"
"[0.5972, 0.9686]","[0.3981, 0.8907]","[0.2155, 0.7822]","[0.0209, 0.7045]","[-0.1384, 0.6763]","[0.3566, 0.4496]","[0.3338, 0.1982]","[0.3257, 0.0552]","[0.3257, -0.0722]","[0.4887, 0.4534]","[0.5167, 0.3483]","[0.5335, 0.5315]","[0.5386, 0.6643]","[0.6176, 0.4906]","[0.6479, 0.3937]","[0.6374, 0.561]","[0.612, 0.6796]","[0.7287, 0.5467]","[0.7673, 0.4394]","[0.7376, 0.5471]","[0.7082, 0.6318]"
"[0.5967, 0.9743]","[0.3978, 0.891]","[0.215, 0.7822]","[0.0185, 0.7031]","[-0.1422, 0.6733]","[0.3509, 0.4578]","[0.3306, 0.2102]","[0.325, 0.0707]","[0.3269, -0.0557]","[0.4836, 0.4595]","[0.5114, 0.3461]","[0.5288, 0.5264]","[0.5351, 0.6589]","[0.6123, 0.4943]","[0.6416, 0.3949]","[0.6326, 0.5597]","[0.6118, 0.6774]","[0.7253, 0.5468]","[0.7609, 0.437]","[0.7329, 0.5418]","[0.708, 0.6257]"
