"[0.6431, 0.8784]","[0.442, 0.8522]","[0.2519, 0.7444]","[0.1088, 0.6783]","[-0.0099, 0.6514]","[0.3955, 0.4403]","[0.3741, 0.2232]","[0.3702, 0.0901]","[0.369, -0.0215]","[0.5188, 0.4386]","[0.5221, 0.3235]","[0.528, 0.4873]","[0.533, 0.6133]","[0.6394, 0.4673]","[0.6337, 0.3785]","[0.6266, 0.5357]","[0.6152, 0.634]","[0.752, 0.518]","[0.7496, 0.4124]","[0.7273, 0.5227]","[0.7109, 0.602]"
"[0.6341, 0.9186]","[0.4331, 0.8614]","[0.2402, 0.7564]","[0.0676, 0.6801]","[-0.0656, 0.6483]","[0.3688, 0.4572]","[0.343, 0.2253]","[0.3339, 0.093]","[0.3278, -0.0217]","[0.4956, 0.4574]","[0.4979, 0.3507]","[0.5185, 0.5143]","[0.5312, 0.6359]","[0.617, 0.4835]","[0.6188, 0.4075]","[0.6153, 0.5626]","[0.6061, 0.6686]","[0.733, 0.5249]","[0.7359, 0.4349]","[0.7094, 0.5386]","[0.6895, 0.6184]"
"[0.6343, 0.9177]","[0.433, 0.8592]","[0.2441, 0.7582]","[0.0749, 0.6826]","[-0.0563, 0.6474]","[0.3706, 0.4544]","[0.3462, 0.2242]","[0.3385, 0.0933]","[0.3328, -0.0208]","[0.4967, 0.4554]","[0.4989, 0.3507]","[0.519, 0.5137]","[0.5309, 0.635]","[0.6178, 0.4825]","[0.6199, 0.4071]","[0.6158, 0.5619]","[0.6053, 0.6686]","[0.7332, 0.5253]","[0.7359, 0.4366]","[0.7086, 0.5407]","[0.6878, 0.6213]"
"[0.6352, 0.9171]","[0.432, 0.8587]","[0.2421, 0.7565]","[0.0693, 0.682]","[-0.0661, 0.6493]","[0.3686, 0.457]","[0.3445, 0.2312]","[0.3338, 0.1015]","[0.3264, -0.0109]","[0.4954, 0.4587]","[0.4991, 0.3514]","[0.5174, 0.5115]","[0.5289, 0.6331]","[0.617, 0.4864]","[0.6203, 0.4102]","[0.6151, 0.5624]","[0.6048, 0.6691]","[0.7338, 0.5291]","[0.7381, 0.435]","[0.7107, 0.5358]","[0.6891, 0.6174]"
"[0.6357, 0.9179]","[0.4354, 0.8605]","[0.2468, 0.7582]","[0.0765, 0.6861]","[-0.0571, 0.6539]","[0.3689, 0.456]","[0.3468, 0.2286]","[0.3394, 0.0962]","[0.3349, -0.0186]","[0.4955, 0.4584]","[0.4999, 0.3505]","[0.5185, 0.5115]","[0.5287, 0.6327]","[0.6172, 0.4863]","[0.6214, 0.4084]","[0.6154, 0.5605]","[0.603, 0.6678]","[0.7345, 0.529]","[0.7373, 0.4374]","[0.7103, 0.5391]","[0.6877, 0.6207]"
"[0.6353, 0.9192]","[0.4335, 0.8613]","[0.246, 0.7594]","[0.073, 0.6874]","[-0.0618, 0.6542]","[0.3693, 0.456]","[0.346, 0.2254]","[0.3365, 0.0928]","[0.33, -0.0222]","[0.496, 0.46]","[0.4995, 0.3514]","[0.5177, 0.5137]","[0.5288, 0.6334]","[0.6179, 0.4892]","[0.6209, 0.4089]","[0.6142, 0.5627]","[0.6023, 0.6696]","[0.7348, 0.5333]","[0.7392, 0.4366]","[0.71, 0.5389]","[0.6867, 0.6219]"
"[0.636, 0.92]","[0.4358, 0.862]","[0.2453, 0.7589]","[0.0674, 0.6856]","[-0.0699, 0.6546]","[0.3705, 0.4548]","[0.3452, 0.2251]","[0.3349, 0.0931]","[0.3278, -0.0211]","[0.4967, 0.4562]","[0.4978, 0.3523]","[0.5168, 0.5154]","[0.5289, 0.6339]","[0.6187, 0.4836]","[0.6206, 0.4077]","[0.6148, 0.561]","[0.6036, 0.6666]","[0.7357, 0.5265]","[0.7387, 0.4353]","[0.7108, 0.5381]","[0.6895, 0.619]"
"[0.6355, 0.9217]","[0.437, 0.8643]","[0.247, 0.7603]","[0.0746, 0.6855]","[-0.0609, 0.6527]","[0.372, 0.4579]","[0.3494, 0.2305]","[0.3383, 0.0985]","[0.3291, -0.0136]","[0.4993, 0.4609]","[0.5008, 0.3512]","[0.5173, 0.5103]","[0.527, 0.632]","[0.6213, 0.4887]","[0.6244, 0.4088]","[0.6171, 0.5606]","[0.6047, 0.6691]","[0.7393, 0.5315]","[0.7409, 0.4386]","[0.7134, 0.541]","[0.6913, 0.6243]"
"[0.6361, 0.9241]","[0.4377, 0.8634]","[0.2504, 0.7615]","[0.0756, 0.6869]","[-0.0607, 0.6551]","[0.3713, 0.4596]","[0.3471, 0.2308]","[0.3368, 0.0991]","[0.3305, -0.0165]","[0.4983, 0.4609]","[0.5068, 0.3536]","[0.5246, 0.5181]","[0.5349, 0.6384]","[0.6206, 0.4894]","[0.6297, 0.4111]","[0.6216, 0.5643]","[0.6066, 0.6693]","[0.7352, 0.5334]","[0.7465, 0.4405]","[0.7168, 0.5428]","[0.6921, 0.6224]"
"[0.6296, 0.9192]","[0.437, 0.8646]","[0.247, 0.7579]","[0.071, 0.6857]","[-0.0663, 0.6596]","[0.3688, 0.4549]","[0.3446, 0.2179]","[0.3357, 0.0826]","[0.3301, -0.0334]","[0.4953, 0.4563]","[0.4973, 0.3555]","[0.5171, 0.5213]","[0.5274, 0.6438]","[0.6175, 0.4839]","[0.6196, 0.4148]","[0.6141, 0.5711]","[0.5999, 0.678]","[0.7329, 0.5265]","[0.7417, 0.4333]","[0.7136, 0.5291]","[0.6869, 0.6056]"
"[0.6301, 0.9225]","[0.4337, 0.86]","[0.2466, 0.7561]","[0.069, 0.6825]","[-0.0692, 0.6566]","[0.3707, 0.4551]","[0.346, 0.2198]","[0.3364, 0.0865]","[0.328, -0.0285]","[0.4966, 0.4553]","[0.4963, 0.3571]","[0.5166, 0.5224]","[0.5295, 0.6436]","[0.6188, 0.4838]","[0.6198, 0.4168]","[0.6147, 0.5721]","[0.6031, 0.6779]","[0.7321, 0.5277]","[0.7412, 0.4362]","[0.7095, 0.5322]","[0.6838, 0.6079]"
"[0.6313, 0.9212]","[0.435, 0.8609]","[0.2453, 0.7552]","[0.066, 0.6817]","[-0.0747, 0.6528]","[0.3692, 0.4571]","[0.3457, 0.2198]","[0.3362, 0.0844]","[0.3289, -0.0323]","[0.4957, 0.4586]","[0.4972, 0.355]","[0.5199, 0.5217]","[0.5353, 0.6441]","[0.6183, 0.4876]","[0.6209, 0.4139]","[0.617, 0.5699]","[0.6067, 0.6759]","[0.7327, 0.5314]","[0.7434, 0.4345]","[0.7123, 0.5314]","[0.6865, 0.6092]"
"[0.6329, 0.9218]","[0.437, 0.8623]","[0.2476, 0.7559]","[0.0699, 0.6825]","[-0.0679, 0.6542]","[0.3715, 0.4581]","[0.3474, 0.2235]","[0.3384, 0.0891]","[0.3317, -0.0261]","[0.4978, 0.4594]","[0.4981, 0.3552]","[0.5199, 0.5196]","[0.5346, 0.6408]","[0.6201, 0.4877]","[0.6207, 0.4152]","[0.6168, 0.5691]","[0.6076, 0.6744]","[0.7362, 0.531]","[0.7428, 0.4355]","[0.7123, 0.5308]","[0.6875, 0.6081]"
"[0.6316, 0.92]","[0.4358, 0.8622]","[0.2475, 0.7575]","[0.0722, 0.684]","[-0.0664, 0.6529]","[0.3715, 0.4581]","[0.3467, 0.2257]","[0.3363, 0.0928]","[0.3292, -0.0217]","[0.4982, 0.4599]","[0.5013, 0.354]","[0.5196, 0.5175]","[0.5323, 0.6387]","[0.6202, 0.4889]","[0.6225, 0.4149]","[0.6153, 0.5677]","[0.6046, 0.6721]","[0.7361, 0.5322]","[0.7445, 0.4346]","[0.7126, 0.5315]","[0.687, 0.6098]"
"[0.6348, 0.9203]","[0.4403, 0.8621]","[0.2531, 0.7574]","[0.08, 0.6838]","[-0.0575, 0.6527]","[0.3714, 0.4601]","[0.3468, 0.2255]","[0.3373, 0.0918]","[0.3312, -0.0242]","[0.4986, 0.4609]","[0.501, 0.3542]","[0.5222, 0.5203]","[0.537, 0.6445]","[0.6215, 0.4898]","[0.6247, 0.4135]","[0.62, 0.5684]","[0.6096, 0.6759]","[0.7369, 0.5334]","[0.7459, 0.4347]","[0.7163, 0.5339]","[0.6919, 0.6151]"
"[0.6299, 0.9165]","[0.4397, 0.8637]","[0.2516, 0.7571]","[0.0767, 0.6832]","[-0.0628, 0.6521]","[0.3713, 0.4575]","[0.3468, 0.2216]","[0.336, 0.0856]","[0.3292, -0.0308]","[0.498, 0.4586]","[0.4983, 0.3541]","[0.5176, 0.5164]","[0.5319, 0.6391]","[0.6195, 0.4867]","[0.6216, 0.415]","[0.6153, 0.5688]","[0.6049, 0.6764]","[0.7363, 0.5283]","[0.7404, 0.435]","[0.7088, 0.5352]","[0.6815, 0.6182]"
"[0.6326, 0.9248]","[0.4355, 0.8645]","[0.2434, 0.7558]","[0.0622, 0.6809]","[-0.0811, 0.6528]","[0.3716, 0.4609]","[0.3476, 0.2259]","[0.3376, 0.0907]","[0.3302, -0.0248]","[0.4978, 0.462]","[0.4997, 0.3533]","[0.5194, 0.5189]","[0.5333, 0.6423]","[0.6199, 0.491]","[0.6235, 0.4119]","[0.6168, 0.5663]","[0.6051, 0.6747]","[0.7354, 0.5347]","[0.746, 0.4356]","[0.7126, 0.5326]","[0.6834, 0.6139]"
"[0.633, 0.9218]","[0.4372, 0.8588]","[0.2468, 0.7577]","[0.0673, 0.684]","[-0.0734, 0.6534]","[0.3714, 0.4582]","[0.3459, 0.225]","[0.3355, 0.0925]","[0.3272, -0.0219]","[0.498, 0.4588]","[0.496, 0.3536]","[0.5167, 0.5189]","[0.5312, 0.6415]","[0.6198, 0.4881]","[0.6224, 0.4116]","[0.616, 0.5669]","[0.6034, 0.6765]","[0.7338, 0.5322]","[0.7431, 0.4369]","[0.7124, 0.5363]","[0.6871, 0.6183]"
"[0.6329, 0.924]","[0.4349, 0.8584]","[0.2467, 0.7587]","[0.0661, 0.6834]","[-0.0736, 0.6509]","[0.3687, 0.4562]","[0.3439, 0.2219]","[0.336, 0.087]","[0.3311, -0.0304]","[0.4956, 0.457]","[0.4942, 0.3551]","[0.5129, 0.5191]","[0.5244, 0.6386]","[0.6183, 0.4866]","[0.6195, 0.4119]","[0.6123, 0.5655]","[0.5986, 0.673]","[0.7309, 0.5314]","[0.7415, 0.4382]","[0.7098, 0.5363]","[0.6846, 0.6163]"
"[0.6371, 0.9256]","[0.4378, 0.8621]","[0.2461, 0.7607]","[0.0695, 0.6846]","[-0.0668, 0.6524]","[0.37, 0.4598]","[0.3442, 0.2288]","[0.3352, 0.0969]","[0.3274, -0.0171]","[0.497, 0.4597]","[0.4947, 0.3555]","[0.5123, 0.5194]","[0.5232, 0.6414]","[0.6189, 0.4878]","[0.6206, 0.4139]","[0.6115, 0.5694]","[0.5976, 0.6781]","[0.7328, 0.5309]","[0.742, 0.4397]","[0.7088, 0.5382]","[0.6817, 0.618]"
"[0.6338, 0.9259]","[0.4382, 0.866]","[0.246, 0.7605]","[0.0734, 0.686]","[-0.0608, 0.6573]","[0.3704, 0.4616]","[0.3465, 0.2313]","[0.3375, 0.0992]","[0.33, -0.0153]","[0.4971, 0.4603]","[0.4931, 0.3569]","[0.5098, 0.5225]","[0.5196, 0.6456]","[0.6197, 0.4877]","[0.6175, 0.4135]","[0.6089, 0.5681]","[0.5953, 0.6754]","[0.7353, 0.53]","[0.7406, 0.4371]","[0.7069, 0.535]","[0.6783, 0.6135]"
"[0.6331, 0.9258]","[0.4349, 0.8598]","[0.2506, 0.7626]","[0.07, 0.6886]","[-0.0641, 0.6587]","[0.3721, 0.4579]","[0.3494, 0.2222]","[0.342, 0.0908]","[0.338, -0.0278]","[0.4962, 0.4589]","[0.4913, 0.3648]","[0.5097, 0.5377]","[0.5238, 0.6512]","[0.6201, 0.4883]","[0.6148, 0.41]","[0.6064, 0.5703]","[0.5947, 0.6713]","[0.7309, 0.5358]","[0.7388, 0.4402]","[0.7011, 0.5496]","[0.6762, 0.6273]"
"[0.6363, 0.9269]","[0.4385, 0.8624]","[0.2504, 0.7612]","[0.0698, 0.6851]","[-0.0658, 0.6545]","[0.3726, 0.4589]","[0.3477, 0.2245]","[0.3407, 0.0913]","[0.3367, -0.0279]","[0.4966, 0.4592]","[0.4938, 0.3622]","[0.5123, 0.5315]","[0.5255, 0.6487]","[0.6191, 0.4875]","[0.6174, 0.4141]","[0.6098, 0.5735]","[0.5985, 0.678]","[0.7312, 0.5332]","[0.7382, 0.4402]","[0.7041, 0.5472]","[0.6802, 0.6265]"
"[0.6351, 0.9255]","[0.4381, 0.8642]","[0.2473, 0.7592]","[0.0674, 0.6832]","[-0.0696, 0.6564]","[0.3727, 0.4591]","[0.3465, 0.2253]","[0.3372, 0.095]","[0.3302, -0.021]","[0.4983, 0.4585]","[0.4942, 0.3615]","[0.5146, 0.5305]","[0.529, 0.6455]","[0.6212, 0.4868]","[0.6182, 0.4136]","[0.6131, 0.5713]","[0.6036, 0.672]","[0.7341, 0.5323]","[0.7396, 0.4402]","[0.7075, 0.5479]","[0.6846, 0.6262]"
"[0.6348, 0.9239]","[0.4372, 0.8611]","[0.2498, 0.7595]","[0.0742, 0.6845]","[-0.0615, 0.6527]","[0.373, 0.4611]","[0.3464, 0.2273]","[0.3368, 0.0966]","[0.33, -0.0194]","[0.499, 0.4618]","[0.4941, 0.3614]","[0.5148, 0.5293]","[0.5301, 0.6468]","[0.6222, 0.4912]","[0.6194, 0.4147]","[0.6153, 0.5721]","[0.6059, 0.6751]","[0.736, 0.5372]","[0.7434, 0.4393]","[0.7103, 0.5445]","[0.6849, 0.6245]"
"[0.6338, 0.9214]","[0.4372, 0.8614]","[0.2506, 0.7623]","[0.0765, 0.6874]","[-0.0568, 0.6534]","[0.3737, 0.4605]","[0.3477, 0.2257]","[0.3387, 0.0943]","[0.3319, -0.0221]","[0.4988, 0.4603]","[0.4905, 0.3623]","[0.5123, 0.5285]","[0.5285, 0.6461]","[0.621, 0.4887]","[0.6152, 0.4151]","[0.6125, 0.5719]","[0.6039, 0.6765]","[0.7341, 0.5332]","[0.7368, 0.4415]","[0.7058, 0.5492]","[0.6826, 0.6304]"
"[0.6347, 0.9192]","[0.438, 0.8617]","[0.2487, 0.7603]","[0.0766, 0.6869]","[-0.0572, 0.6541]","[0.3749, 0.4593]","[0.3498, 0.2312]","[0.3399, 0.1018]","[0.3319, -0.012]","[0.5002, 0.4593]","[0.4917, 0.3604]","[0.5112, 0.5262]","[0.5264, 0.6478]","[0.6212, 0.488]","[0.617, 0.4155]","[0.6109, 0.5734]","[0.6007, 0.6824]","[0.7362, 0.532]","[0.7378, 0.4403]","[0.7054, 0.5455]","[0.6786, 0.6291]"
"[0.6372, 0.9271]","[0.4384, 0.863]","[0.2532, 0.7608]","[0.0768, 0.6863]","[-0.0606, 0.6534]","[0.378, 0.4608]","[0.3521, 0.2332]","[0.3419, 0.1035]","[0.3337, -0.0099]","[0.5022, 0.4623]","[0.4962, 0.3625]","[0.5159, 0.5297]","[0.5314, 0.6498]","[0.6231, 0.4917]","[0.6195, 0.414]","[0.6129, 0.5708]","[0.6027, 0.6778]","[0.7367, 0.5371]","[0.739, 0.4412]","[0.7052, 0.5458]","[0.6802, 0.6284]"
"[0.6365, 0.9248]","[0.4404, 0.8659]","[0.2529, 0.7592]","[0.0786, 0.6841]","[-0.0565, 0.6522]","[0.3771, 0.4546]","[0.3541, 0.225]","[0.3465, 0.0934]","[0.3417, -0.0238]","[0.5026, 0.457]","[0.4993, 0.36]","[0.5167, 0.5299]","[0.5288, 0.6461]","[0.6251, 0.4871]","[0.6218, 0.4118]","[0.6133, 0.5688]","[0.6014, 0.6697]","[0.7402, 0.5336]","[0.7411, 0.4413]","[0.7074, 0.5479]","[0.6836, 0.6258]"
"[0.6336, 0.9226]","[0.4407, 0.8652]","[0.2538, 0.7574]","[0.0791, 0.685]","[-0.055, 0.653]","[0.3763, 0.4548]","[0.3487, 0.2183]","[0.3386, 0.0827]","[0.3327, -0.0353]","[0.5005, 0.457]","[0.5006, 0.3602]","[0.518, 0.5287]","[0.5287, 0.6463]","[0.6226, 0.487]","[0.6239, 0.4142]","[0.6146, 0.5698]","[0.6004, 0.6713]","[0.7371, 0.534]","[0.747, 0.4406]","[0.7112, 0.5434]","[0.6819, 0.6214]"
"[0.6327, 0.9223]","[0.438, 0.8646]","[0.246, 0.755]","[0.0646, 0.6797]","[-0.0729, 0.6519]","[0.3728, 0.4557]","[0.3482, 0.2204]","[0.3394, 0.0841]","[0.3339, -0.0338]","[0.497, 0.4547]","[0.4959, 0.3596]","[0.5149, 0.5273]","[0.5268, 0.646]","[0.6193, 0.4821]","[0.6172, 0.4152]","[0.6115, 0.5694]","[0.6, 0.6719]","[0.7343, 0.5269]","[0.7366, 0.4459]","[0.7042, 0.5477]","[0.679, 0.6241]"
"[0.6407, 0.9314]","[0.4411, 0.8695]","[0.2495, 0.7572]","[0.0678, 0.681]","[-0.073, 0.6517]","[0.3816, 0.4591]","[0.3565, 0.2239]","[0.3483, 0.0885]","[0.3436, -0.0272]","[0.5067, 0.4608]","[0.5067, 0.3591]","[0.5233, 0.527]","[0.5351, 0.6506]","[0.6277, 0.4902]","[0.6259, 0.4201]","[0.6195, 0.5747]","[0.61, 0.6808]","[0.7428, 0.5355]","[0.7469, 0.448]","[0.7126, 0.5485]","[0.6849, 0.6277]"
"[0.6446, 0.9304]","[0.4458, 0.8667]","[0.2562, 0.7574]","[0.0767, 0.6818]","[-0.0615, 0.6539]","[0.3834, 0.4581]","[0.361, 0.2196]","[0.3551, 0.0815]","[0.3511, -0.0382]","[0.509, 0.4613]","[0.5082, 0.3588]","[0.5273, 0.5271]","[0.5394, 0.6471]","[0.6314, 0.4907]","[0.6306, 0.4169]","[0.6235, 0.5739]","[0.6109, 0.6778]","[0.7461, 0.5357]","[0.7511, 0.4469]","[0.7174, 0.5515]","[0.6913, 0.63]"
"[0.636, 0.9256]","[0.4433, 0.8673]","[0.2561, 0.7607]","[0.0837, 0.6834]","[-0.0523, 0.6538]","[0.3811, 0.4575]","[0.3595, 0.2173]","[0.3537, 0.077]","[0.3501, -0.0465]","[0.5074, 0.4598]","[0.5035, 0.359]","[0.5221, 0.5292]","[0.5354, 0.6537]","[0.6298, 0.4901]","[0.6265, 0.4145]","[0.6167, 0.5734]","[0.6037, 0.6836]","[0.7448, 0.5359]","[0.7495, 0.4423]","[0.7139, 0.5461]","[0.6849, 0.6288]"
"[0.6361, 0.9265]","[0.4416, 0.8642]","[0.253, 0.7585]","[0.0777, 0.6817]","[-0.0566, 0.6539]","[0.3798, 0.4611]","[0.3558, 0.2245]","[0.3472, 0.0891]","[0.3432, -0.0295]","[0.5045, 0.4622]","[0.5026, 0.3569]","[0.5197, 0.5252]","[0.5341, 0.648]","[0.6259, 0.4918]","[0.6245, 0.4124]","[0.6145, 0.5688]","[0.6038, 0.6773]","[0.7395, 0.538]","[0.7504, 0.44]","[0.7129, 0.5385]","[0.6836, 0.6197]"
"[0.6381, 0.9232]","[0.4428, 0.8624]","[0.2562, 0.7606]","[0.0863, 0.685]","[-0.0454, 0.6544]","[0.3831, 0.4608]","[0.3569, 0.2255]","[0.3473, 0.0905]","[0.3428, -0.0273]","[0.5083, 0.4631]","[0.5103, 0.3549]","[0.5241, 0.5194]","[0.5354, 0.6434]","[0.6291, 0.4928]","[0.6308, 0.4135]","[0.6169, 0.5668]","[0.6036, 0.6759]","[0.743, 0.5376]","[0.754, 0.4421]","[0.7147, 0.5385]","[0.6833, 0.6193]"
"[0.6395, 0.9196]","[0.4418, 0.8609]","[0.255, 0.7591]","[0.0815, 0.6833]","[-0.0524, 0.653]","[0.3824, 0.4581]","[0.3603, 0.22]","[0.3525, 0.0824]","[0.3502, -0.0398]","[0.5095, 0.4607]","[0.5089, 0.3525]","[0.527, 0.5206]","[0.5424, 0.6428]","[0.6323, 0.4915]","[0.6302, 0.4154]","[0.6232, 0.5703]","[0.6146, 0.6759]","[0.7463, 0.538]","[0.7556, 0.4411]","[0.7196, 0.5391]","[0.6923, 0.6178]"
"[0.6396, 0.9211]","[0.4408, 0.8606]","[0.2523, 0.7566]","[0.0758, 0.6812]","[-0.0621, 0.6517]","[0.3827, 0.4546]","[0.3598, 0.2188]","[0.3519, 0.0842]","[0.3486, -0.0325]","[0.5098, 0.4582]","[0.5117, 0.3551]","[0.5258, 0.5197]","[0.5366, 0.64]","[0.6321, 0.4894]","[0.6333, 0.4159]","[0.6231, 0.5691]","[0.611, 0.6756]","[0.7465, 0.536]","[0.7545, 0.4437]","[0.7196, 0.5421]","[0.6929, 0.6217]"
"[0.6448, 0.923]","[0.4486, 0.8622]","[0.2622, 0.7556]","[0.0899, 0.6793]","[-0.0466, 0.6468]","[0.3858, 0.4539]","[0.3644, 0.2231]","[0.3567, 0.088]","[0.3525, -0.0298]","[0.5131, 0.4563]","[0.5178, 0.3509]","[0.5318, 0.5152]","[0.5405, 0.6357]","[0.6353, 0.4866]","[0.6412, 0.4109]","[0.6284, 0.5644]","[0.6116, 0.6703]","[0.7507, 0.5328]","[0.7577, 0.4453]","[0.7231, 0.5472]","[0.6937, 0.6268]"
"[0.6431, 0.9207]","[0.4458, 0.8611]","[0.2614, 0.758]","[0.0891, 0.6829]","[-0.0456, 0.6489]","[0.3883, 0.4549]","[0.3677, 0.2219]","[0.3595, 0.0863]","[0.3562, -0.0336]","[0.5159, 0.4594]","[0.5194, 0.3536]","[0.5331, 0.5169]","[0.5438, 0.636]","[0.6384, 0.4904]","[0.6404, 0.4142]","[0.6279, 0.5648]","[0.6148, 0.6684]","[0.7533, 0.5363]","[0.762, 0.4404]","[0.7254, 0.538]","[0.6968, 0.6176]"
"[0.6424, 0.9234]","[0.444, 0.8629]","[0.2556, 0.7578]","[0.0789, 0.6796]","[-0.0557, 0.6465]","[0.3867, 0.4581]","[0.3663, 0.2239]","[0.3568, 0.0897]","[0.3525, -0.0304]","[0.514, 0.4612]","[0.5175, 0.3525]","[0.5303, 0.5229]","[0.541, 0.6429]","[0.6364, 0.4928]","[0.6381, 0.4133]","[0.6265, 0.571]","[0.6146, 0.6754]","[0.7501, 0.5405]","[0.7627, 0.4359]","[0.726, 0.5378]","[0.6973, 0.6193]"
"[0.6381, 0.917]","[0.4391, 0.859]","[0.2522, 0.7565]","[0.0754, 0.6802]","[-0.0617, 0.649]","[0.3847, 0.4536]","[0.3641, 0.2183]","[0.3555, 0.0818]","[0.3524, -0.0403]","[0.5126, 0.4579]","[0.515, 0.3517]","[0.5288, 0.5198]","[0.5395, 0.6397]","[0.6355, 0.4899]","[0.6361, 0.4145]","[0.6245, 0.5704]","[0.6109, 0.6748]","[0.7495, 0.5372]","[0.7609, 0.4373]","[0.7245, 0.5374]","[0.6949, 0.6176]"
"[0.6351, 0.9165]","[0.4376, 0.8593]","[0.2504, 0.7584]","[0.0742, 0.6795]","[-0.0626, 0.6448]","[0.3793, 0.4533]","[0.3573, 0.2176]","[0.3495, 0.0828]","[0.3462, -0.0375]","[0.5064, 0.4569]","[0.5063, 0.3518]","[0.5213, 0.5205]","[0.5337, 0.639]","[0.6286, 0.4888]","[0.6279, 0.4154]","[0.619, 0.5739]","[0.6086, 0.678]","[0.7419, 0.5362]","[0.7508, 0.4384]","[0.7165, 0.5425]","[0.6904, 0.6235]"
"[0.6366, 0.9182]","[0.438, 0.859]","[0.2502, 0.7566]","[0.0758, 0.6785]","[-0.0618, 0.6431]","[0.378, 0.4558]","[0.3546, 0.2207]","[0.3455, 0.085]","[0.341, -0.0334]","[0.5063, 0.4596]","[0.5093, 0.3515]","[0.5217, 0.5206]","[0.5311, 0.6441]","[0.6292, 0.4917]","[0.6336, 0.4169]","[0.6212, 0.5746]","[0.607, 0.6825]","[0.7426, 0.5388]","[0.7552, 0.4401]","[0.7203, 0.5405]","[0.6914, 0.622]"
"[0.6352, 0.9179]","[0.436, 0.8588]","[0.2511, 0.7574]","[0.0736, 0.6805]","[-0.0627, 0.6462]","[0.3786, 0.453]","[0.3541, 0.2133]","[0.3455, 0.076]","[0.3423, -0.0457]","[0.506, 0.457]","[0.5093, 0.355]","[0.5222, 0.5284]","[0.5324, 0.6494]","[0.6291, 0.4892]","[0.6297, 0.4151]","[0.6188, 0.5732]","[0.6071, 0.6775]","[0.7418, 0.5371]","[0.7526, 0.4382]","[0.7166, 0.5398]","[0.69, 0.6193]"
"[0.6385, 0.9281]","[0.4385, 0.8568]","[0.2534, 0.7563]","[0.0749, 0.6762]","[-0.0647, 0.6439]","[0.3738, 0.4542]","[0.3501, 0.2187]","[0.3421, 0.0843]","[0.3376, -0.0352]","[0.4983, 0.455]","[0.4995, 0.353]","[0.519, 0.5255]","[0.5323, 0.6492]","[0.6215, 0.4864]","[0.6254, 0.4043]","[0.6161, 0.5647]","[0.6001, 0.6769]","[0.7318, 0.5347]","[0.7459, 0.4397]","[0.7076, 0.5403]","[0.6754, 0.6206]"
"[0.6326, 0.9227]","[0.4354, 0.8626]","[0.248, 0.7573]","[0.0762, 0.6795]","[-0.0592, 0.6483]","[0.3726, 0.4527]","[0.3496, 0.2197]","[0.3404, 0.0846]","[0.3342, -0.0343]","[0.5002, 0.4544]","[0.4982, 0.3524]","[0.5137, 0.52]","[0.524, 0.6419]","[0.6242, 0.4847]","[0.6222, 0.4042]","[0.6116, 0.56]","[0.5975, 0.6665]","[0.7395, 0.5308]","[0.7432, 0.4387]","[0.709, 0.5388]","[0.6834, 0.6163]"
"[0.6335, 0.9231]","[0.4367, 0.8613]","[0.2493, 0.756]","[0.0771, 0.6797]","[-0.0573, 0.6468]","[0.3738, 0.4542]","[0.35, 0.2175]","[0.3409, 0.0814]","[0.3355, -0.037]","[0.5007, 0.4574]","[0.5006, 0.3537]","[0.5164, 0.5211]","[0.5268, 0.6428]","[0.6236, 0.4879]","[0.6236, 0.4065]","[0.6127, 0.5618]","[0.5979, 0.669]","[0.7391, 0.533]","[0.7462, 0.4369]","[0.7112, 0.5359]","[0.6832, 0.6151]"
"[0.6354, 0.9214]","[0.4385, 0.8586]","[0.2528, 0.7582]","[0.0765, 0.6816]","[-0.0589, 0.6467]","[0.3742, 0.4563]","[0.3501, 0.2209]","[0.3401, 0.0871]","[0.334, -0.0311]","[0.5008, 0.4577]","[0.5046, 0.3539]","[0.5191, 0.5181]","[0.5269, 0.638]","[0.6235, 0.4877]","[0.6271, 0.41]","[0.6168, 0.5641]","[0.6015, 0.67]","[0.7361, 0.5329]","[0.7459, 0.4424]","[0.7132, 0.5436]","[0.6879, 0.6221]"
"[0.6346, 0.9182]","[0.4367, 0.8565]","[0.2518, 0.7586]","[0.0789, 0.6839]","[-0.0565, 0.6471]","[0.3736, 0.456]","[0.3499, 0.2259]","[0.3393, 0.0935]","[0.3314, -0.0237]","[0.5022, 0.4582]","[0.5042, 0.3533]","[0.5176, 0.5155]","[0.5248, 0.6355]","[0.6249, 0.4883]","[0.6277, 0.4114]","[0.6158, 0.565]","[0.5986, 0.6708]","[0.7381, 0.5322]","[0.7471, 0.4409]","[0.714, 0.5414]","[0.6873, 0.6199]"
"[0.6347, 0.9187]","[0.4351, 0.855]","[0.2501, 0.7575]","[0.0733, 0.6823]","[-0.0638, 0.6481]","[0.3739, 0.458]","[0.3526, 0.2282]","[0.3434, 0.0951]","[0.3378, -0.0227]","[0.5015, 0.46]","[0.5042, 0.3532]","[0.5194, 0.5163]","[0.5293, 0.6369]","[0.6242, 0.4909]","[0.6277, 0.4115]","[0.6166, 0.5654]","[0.6002, 0.6734]","[0.7367, 0.5363]","[0.7479, 0.4421]","[0.7124, 0.5402]","[0.6827, 0.6191]"
