"[0.6341, 0.8859]","[0.441, 0.8582]","[0.2632, 0.7503]","[0.1147, 0.6849]","[-0.0107, 0.6619]","[0.3916, 0.4449]","[0.378, 0.229]","[0.3823, 0.0913]","[0.3907, -0.0199]","[0.5092, 0.4464]","[0.5129, 0.2962]","[0.521, 0.4383]","[0.5273, 0.561]","[0.6289, 0.481]","[0.6286, 0.3958]","[0.6237, 0.5389]","[0.6134, 0.6354]","[0.744, 0.5381]","[0.7326, 0.4568]","[0.7111, 0.5579]","[0.6966, 0.6317]"
"[0.6236, 0.926]","[0.4356, 0.8652]","[0.2504, 0.7577]","[0.0763, 0.6894]","[-0.0597, 0.6719]","[0.379, 0.4639]","[0.3649, 0.2394]","[0.3591, 0.1028]","[0.3574, -0.0129]","[0.5012, 0.4671]","[0.5035, 0.3218]","[0.506, 0.4717]","[0.5087, 0.5969]","[0.6181, 0.5027]","[0.6265, 0.4328]","[0.6097, 0.5882]","[0.5873, 0.6971]","[0.7283, 0.5541]","[0.7295, 0.4864]","[0.7016, 0.5929]","[0.6737, 0.6721]"
"[0.6275, 0.9289]","[0.443, 0.8706]","[0.2598, 0.7606]","[0.0862, 0.6886]","[-0.0523, 0.6669]","[0.3809, 0.4597]","[0.3675, 0.2308]","[0.3632, 0.0933]","[0.3639, -0.0234]","[0.505, 0.4655]","[0.5134, 0.324]","[0.518, 0.4754]","[0.5205, 0.5993]","[0.6238, 0.5029]","[0.6392, 0.4363]","[0.6241, 0.5933]","[0.5997, 0.7013]","[0.7344, 0.5568]","[0.742, 0.4922]","[0.7148, 0.6007]","[0.6846, 0.6797]"
"[0.6286, 0.9314]","[0.4435, 0.8724]","[0.2561, 0.7612]","[0.08, 0.6877]","[-0.0569, 0.6688]","[0.3789, 0.4628]","[0.3621, 0.2288]","[0.3554, 0.0901]","[0.3534, -0.0281]","[0.5019, 0.4692]","[0.5095, 0.3198]","[0.516, 0.4763]","[0.5209, 0.6043]","[0.6195, 0.5063]","[0.6344, 0.4347]","[0.623, 0.5911]","[0.6037, 0.6979]","[0.7309, 0.5583]","[0.7354, 0.4874]","[0.7126, 0.593]","[0.6893, 0.6695]"
"[0.6261, 0.9327]","[0.44, 0.8718]","[0.2562, 0.7624]","[0.0806, 0.6876]","[-0.0581, 0.6689]","[0.3766, 0.4638]","[0.361, 0.2323]","[0.3534, 0.0917]","[0.3506, -0.0291]","[0.4999, 0.4687]","[0.5042, 0.3175]","[0.5086, 0.4734]","[0.5134, 0.6024]","[0.6177, 0.5057]","[0.6315, 0.432]","[0.6188, 0.5888]","[0.5995, 0.6967]","[0.7287, 0.5579]","[0.7341, 0.4847]","[0.711, 0.5901]","[0.6879, 0.6669]"
"[0.6271, 0.9342]","[0.4417, 0.8728]","[0.2567, 0.7617]","[0.0805, 0.6875]","[-0.0592, 0.6696]","[0.3742, 0.4616]","[0.3589, 0.2317]","[0.3515, 0.0927]","[0.3497, -0.0273]","[0.4976, 0.466]","[0.5024, 0.3181]","[0.5085, 0.478]","[0.5159, 0.6077]","[0.6158, 0.5025]","[0.6299, 0.4329]","[0.6183, 0.5927]","[0.6009, 0.7013]","[0.7268, 0.5547]","[0.7311, 0.484]","[0.7094, 0.5916]","[0.6891, 0.6686]"
"[0.6251, 0.9386]","[0.4396, 0.8755]","[0.2567, 0.7627]","[0.0819, 0.6895]","[-0.0588, 0.6725]","[0.3759, 0.4654]","[0.3607, 0.239]","[0.3518, 0.104]","[0.3471, -0.0124]","[0.4994, 0.4696]","[0.5065, 0.3203]","[0.5107, 0.4781]","[0.5144, 0.6069]","[0.6175, 0.5058]","[0.632, 0.4333]","[0.6182, 0.5925]","[0.5983, 0.7016]","[0.7285, 0.5577]","[0.733, 0.4844]","[0.7096, 0.5916]","[0.6863, 0.6697]"
"[0.6244, 0.9364]","[0.438, 0.8747]","[0.2565, 0.7625]","[0.0831, 0.6892]","[-0.0569, 0.6717]","[0.3773, 0.4606]","[0.362, 0.2321]","[0.3546, 0.0941]","[0.3523, -0.0251]","[0.5, 0.4669]","[0.5068, 0.3219]","[0.5113, 0.4804]","[0.5151, 0.6092]","[0.6179, 0.5028]","[0.6305, 0.4305]","[0.6148, 0.5878]","[0.5931, 0.697]","[0.7297, 0.5539]","[0.7311, 0.4824]","[0.7073, 0.5893]","[0.6834, 0.669]"
"[0.6274, 0.9358]","[0.4403, 0.8747]","[0.2584, 0.7625]","[0.0863, 0.6883]","[-0.0505, 0.6691]","[0.3788, 0.4619]","[0.3614, 0.2322]","[0.3528, 0.0954]","[0.3491, -0.0242]","[0.5009, 0.4678]","[0.5075, 0.3223]","[0.5126, 0.4821]","[0.5181, 0.6104]","[0.6179, 0.5044]","[0.6308, 0.4315]","[0.6163, 0.5896]","[0.5979, 0.6974]","[0.7292, 0.5571]","[0.7318, 0.4823]","[0.7087, 0.5894]","[0.6878, 0.6685]"
"[0.6321, 0.9382]","[0.4448, 0.8709]","[0.2596, 0.7627]","[0.0816, 0.69]","[-0.0551, 0.6723]","[0.3795, 0.4655]","[0.3619, 0.2279]","[0.3553, 0.0894]","[0.3528, -0.029]","[0.5025, 0.4713]","[0.5049, 0.3259]","[0.5141, 0.4857]","[0.5235, 0.6168]","[0.62, 0.5091]","[0.6342, 0.4367]","[0.6235, 0.5948]","[0.6066, 0.705]","[0.7285, 0.562]","[0.7412, 0.4839]","[0.7168, 0.5881]","[0.6937, 0.6672]"
"[0.6285, 0.9369]","[0.442, 0.871]","[0.2566, 0.7645]","[0.0814, 0.6899]","[-0.0531, 0.671]","[0.3778, 0.4683]","[0.3606, 0.2338]","[0.3541, 0.097]","[0.3511, -0.0209]","[0.5035, 0.4723]","[0.5025, 0.3252]","[0.5102, 0.4876]","[0.5205, 0.619]","[0.6227, 0.5092]","[0.6313, 0.437]","[0.6209, 0.5971]","[0.6076, 0.7067]","[0.7332, 0.5611]","[0.7376, 0.4829]","[0.7156, 0.5895]","[0.6981, 0.6675]"
"[0.6293, 0.9366]","[0.4431, 0.8729]","[0.2579, 0.7655]","[0.0822, 0.6911]","[-0.0535, 0.6723]","[0.3784, 0.4676]","[0.3605, 0.2316]","[0.3523, 0.093]","[0.348, -0.0267]","[0.5031, 0.4713]","[0.5046, 0.3258]","[0.5138, 0.4893]","[0.5231, 0.6216]","[0.6217, 0.5081]","[0.6338, 0.4364]","[0.6229, 0.5966]","[0.606, 0.7074]","[0.7312, 0.5599]","[0.7383, 0.4854]","[0.7149, 0.5927]","[0.6931, 0.6721]"
"[0.6273, 0.9342]","[0.4414, 0.8721]","[0.2571, 0.765]","[0.0806, 0.6901]","[-0.0565, 0.672]","[0.3761, 0.4657]","[0.3573, 0.2268]","[0.349, 0.0872]","[0.345, -0.0347]","[0.4992, 0.4697]","[0.4991, 0.3251]","[0.5075, 0.4886]","[0.5182, 0.6191]","[0.6169, 0.5071]","[0.6282, 0.4355]","[0.6166, 0.5951]","[0.6007, 0.704]","[0.7264, 0.5593]","[0.7329, 0.4812]","[0.7099, 0.5868]","[0.6897, 0.6651]"
"[0.6271, 0.9434]","[0.4408, 0.8776]","[0.2548, 0.7658]","[0.0806, 0.6909]","[-0.0549, 0.6725]","[0.3788, 0.4716]","[0.3592, 0.2391]","[0.349, 0.1016]","[0.3436, -0.0169]","[0.5033, 0.4746]","[0.5027, 0.3237]","[0.5082, 0.4858]","[0.5169, 0.6175]","[0.6222, 0.5114]","[0.632, 0.4351]","[0.6195, 0.5937]","[0.6045, 0.7038]","[0.733, 0.5641]","[0.7371, 0.4817]","[0.7128, 0.5847]","[0.6929, 0.6624]"
"[0.6245, 0.937]","[0.4397, 0.8768]","[0.2536, 0.7644]","[0.0807, 0.692]","[-0.0554, 0.6765]","[0.3761, 0.469]","[0.3585, 0.2343]","[0.3516, 0.0958]","[0.351, -0.0249]","[0.4973, 0.4727]","[0.4993, 0.3248]","[0.5065, 0.4831]","[0.5167, 0.6117]","[0.615, 0.5072]","[0.6244, 0.4356]","[0.6135, 0.5918]","[0.5993, 0.698]","[0.7287, 0.5554]","[0.7295, 0.4762]","[0.7074, 0.5788]","[0.6884, 0.6552]"
"[0.625, 0.9385]","[0.4412, 0.8775]","[0.2581, 0.7629]","[0.0908, 0.6882]","[-0.0441, 0.6721]","[0.3771, 0.4668]","[0.3579, 0.242]","[0.3505, 0.1086]","[0.3475, -0.0049]","[0.5004, 0.4705]","[0.5035, 0.3211]","[0.5108, 0.4775]","[0.5179, 0.606]","[0.6197, 0.5055]","[0.6297, 0.4306]","[0.6177, 0.5819]","[0.6009, 0.6867]","[0.7339, 0.5554]","[0.7339, 0.4784]","[0.7097, 0.5766]","[0.6871, 0.6506]"
"[0.6264, 0.9367]","[0.4429, 0.8767]","[0.2595, 0.763]","[0.0917, 0.6849]","[-0.0421, 0.6641]","[0.376, 0.4659]","[0.3583, 0.2394]","[0.3499, 0.1059]","[0.3474, -0.0106]","[0.498, 0.4705]","[0.5032, 0.3243]","[0.5101, 0.4775]","[0.5186, 0.6024]","[0.6163, 0.5048]","[0.6288, 0.4305]","[0.6165, 0.5818]","[0.6006, 0.6862]","[0.7308, 0.553]","[0.7341, 0.4717]","[0.7117, 0.5694]","[0.692, 0.6441]"
"[0.623, 0.9314]","[0.4396, 0.8705]","[0.2591, 0.7618]","[0.0921, 0.6852]","[-0.0414, 0.6627]","[0.3757, 0.4623]","[0.3571, 0.2362]","[0.3478, 0.1037]","[0.3434, -0.0126]","[0.4986, 0.466]","[0.4997, 0.3255]","[0.5097, 0.4803]","[0.521, 0.6053]","[0.6175, 0.5006]","[0.6254, 0.4317]","[0.6161, 0.5859]","[0.6032, 0.6914]","[0.732, 0.5495]","[0.733, 0.4697]","[0.7099, 0.5706]","[0.6903, 0.6478]"
"[0.6243, 0.9344]","[0.436, 0.8729]","[0.254, 0.7623]","[0.0849, 0.6833]","[-0.0487, 0.6631]","[0.3721, 0.4609]","[0.3575, 0.2343]","[0.3513, 0.0987]","[0.3489, -0.0209]","[0.4946, 0.4656]","[0.4964, 0.327]","[0.5089, 0.4833]","[0.5213, 0.6083]","[0.613, 0.5006]","[0.6201, 0.4292]","[0.6134, 0.582]","[0.6013, 0.6869]","[0.7275, 0.5497]","[0.7292, 0.4677]","[0.7082, 0.5677]","[0.6906, 0.644]"
"[0.6234, 0.9383]","[0.4369, 0.8733]","[0.2561, 0.7636]","[0.0851, 0.685]","[-0.0504, 0.6635]","[0.3735, 0.4671]","[0.3538, 0.2433]","[0.3441, 0.1091]","[0.3399, -0.009]","[0.496, 0.4694]","[0.4939, 0.3274]","[0.5035, 0.4829]","[0.5151, 0.6077]","[0.614, 0.5025]","[0.6194, 0.4279]","[0.6112, 0.5793]","[0.5997, 0.6841]","[0.7272, 0.5494]","[0.7281, 0.4674]","[0.708, 0.5662]","[0.6922, 0.6418]"
"[0.6256, 0.9379]","[0.4381, 0.8724]","[0.257, 0.7643]","[0.0883, 0.6854]","[-0.0459, 0.6627]","[0.3746, 0.4691]","[0.3551, 0.2437]","[0.3444, 0.1128]","[0.3375, -0.0028]","[0.4967, 0.4711]","[0.4971, 0.3302]","[0.5073, 0.4846]","[0.5174, 0.6104]","[0.6143, 0.5037]","[0.6243, 0.4336]","[0.6156, 0.5864]","[0.6012, 0.694]","[0.7259, 0.5499]","[0.7335, 0.4657]","[0.7119, 0.563]","[0.6911, 0.6411]"
"[0.6248, 0.9376]","[0.4389, 0.8751]","[0.2567, 0.7658]","[0.0822, 0.6853]","[-0.056, 0.6625]","[0.3715, 0.4661]","[0.355, 0.2424]","[0.3468, 0.1109]","[0.3431, -0.0061]","[0.4925, 0.4679]","[0.4882, 0.328]","[0.5016, 0.4854]","[0.5154, 0.6068]","[0.6106, 0.5001]","[0.6114, 0.4247]","[0.6065, 0.5796]","[0.597, 0.6845]","[0.7243, 0.5482]","[0.722, 0.4651]","[0.7019, 0.5654]","[0.6872, 0.6417]"
"[0.6277, 0.9404]","[0.4387, 0.8742]","[0.2572, 0.7666]","[0.0836, 0.686]","[-0.0545, 0.6629]","[0.373, 0.4666]","[0.3543, 0.2458]","[0.3446, 0.1161]","[0.3379, 0.0029]","[0.495, 0.469]","[0.4918, 0.3299]","[0.5057, 0.484]","[0.5182, 0.6067]","[0.6135, 0.5016]","[0.6186, 0.428]","[0.61, 0.5801]","[0.5956, 0.6862]","[0.7258, 0.5496]","[0.7272, 0.4657]","[0.7042, 0.5657]","[0.6845, 0.6442]"
"[0.6269, 0.9371]","[0.4379, 0.875]","[0.2519, 0.7644]","[0.0794, 0.6863]","[-0.0566, 0.6677]","[0.3708, 0.4669]","[0.353, 0.2411]","[0.3447, 0.1068]","[0.3425, -0.0124]","[0.4921, 0.4693]","[0.4909, 0.329]","[0.5001, 0.4809]","[0.511, 0.6023]","[0.6101, 0.501]","[0.6144, 0.4264]","[0.6041, 0.5771]","[0.5909, 0.6834]","[0.7247, 0.5481]","[0.7249, 0.4616]","[0.7017, 0.5591]","[0.6818, 0.6381]"
"[0.6251, 0.9411]","[0.4382, 0.8794]","[0.2522, 0.7627]","[0.0804, 0.6843]","[-0.0572, 0.6653]","[0.3707, 0.4704]","[0.3545, 0.2432]","[0.346, 0.1063]","[0.343, -0.0131]","[0.4921, 0.4724]","[0.4916, 0.3266]","[0.5019, 0.4798]","[0.5136, 0.6037]","[0.6108, 0.5033]","[0.6171, 0.4255]","[0.6074, 0.5762]","[0.5934, 0.683]","[0.7262, 0.5501]","[0.7275, 0.4608]","[0.7056, 0.5568]","[0.684, 0.6356]"
"[0.622, 0.9428]","[0.4339, 0.8793]","[0.2488, 0.7632]","[0.0772, 0.6862]","[-0.061, 0.6685]","[0.3695, 0.4707]","[0.3523, 0.2447]","[0.3431, 0.1084]","[0.3392, -0.0122]","[0.4908, 0.4729]","[0.487, 0.3326]","[0.4981, 0.4888]","[0.5116, 0.6128]","[0.6097, 0.5042]","[0.6099, 0.4243]","[0.6016, 0.5756]","[0.592, 0.6824]","[0.7253, 0.5517]","[0.7244, 0.458]","[0.6995, 0.5538]","[0.6794, 0.633]"
"[0.6224, 0.9427]","[0.4311, 0.8762]","[0.2491, 0.7641]","[0.0749, 0.6868]","[-0.0641, 0.6681]","[0.3711, 0.4707]","[0.3517, 0.2412]","[0.3423, 0.1047]","[0.34, -0.0182]","[0.493, 0.4737]","[0.4923, 0.3327]","[0.5012, 0.4899]","[0.5141, 0.6118]","[0.6122, 0.5071]","[0.616, 0.428]","[0.6053, 0.5797]","[0.5938, 0.6849]","[0.7265, 0.5557]","[0.7313, 0.4575]","[0.705, 0.5521]","[0.6837, 0.6306]"
"[0.6206, 0.9396]","[0.4287, 0.8737]","[0.2471, 0.7638]","[0.0711, 0.6857]","[-0.0681, 0.6661]","[0.3701, 0.4658]","[0.3528, 0.2336]","[0.3456, 0.0966]","[0.3438, -0.0264]","[0.4927, 0.4698]","[0.4895, 0.3325]","[0.5034, 0.4924]","[0.5188, 0.6149]","[0.6123, 0.5036]","[0.6134, 0.4266]","[0.6069, 0.5787]","[0.5972, 0.682]","[0.7262, 0.5517]","[0.7301, 0.4549]","[0.7055, 0.5485]","[0.6862, 0.6228]"
"[0.6207, 0.9391]","[0.4316, 0.8724]","[0.2523, 0.7634]","[0.0816, 0.6835]","[-0.0553, 0.6631]","[0.3713, 0.4702]","[0.3527, 0.2419]","[0.343, 0.1091]","[0.3381, -0.0105]","[0.4934, 0.472]","[0.489, 0.3305]","[0.5028, 0.4887]","[0.5188, 0.6132]","[0.612, 0.5048]","[0.6147, 0.4305]","[0.609, 0.5852]","[0.5995, 0.6925]","[0.7249, 0.5515]","[0.7294, 0.4556]","[0.7062, 0.5488]","[0.686, 0.6254]"
"[0.6227, 0.9389]","[0.433, 0.8752]","[0.252, 0.7645]","[0.0824, 0.6846]","[-0.0541, 0.6653]","[0.3721, 0.4689]","[0.3548, 0.2437]","[0.345, 0.1116]","[0.3398, -0.0081]","[0.4959, 0.4713]","[0.4944, 0.33]","[0.5072, 0.4894]","[0.5217, 0.6147]","[0.6156, 0.5041]","[0.6198, 0.4273]","[0.6133, 0.5825]","[0.6034, 0.6912]","[0.7305, 0.5509]","[0.734, 0.4535]","[0.7119, 0.5479]","[0.6926, 0.6265]"
"[0.6197, 0.9367]","[0.4313, 0.8745]","[0.2522, 0.766]","[0.0835, 0.6867]","[-0.0524, 0.6681]","[0.3754, 0.4698]","[0.3577, 0.2397]","[0.3493, 0.1047]","[0.346, -0.0152]","[0.499, 0.4738]","[0.4946, 0.3343]","[0.5064, 0.4918]","[0.5216, 0.617]","[0.6182, 0.5068]","[0.6175, 0.4314]","[0.6107, 0.5859]","[0.6025, 0.6944]","[0.7327, 0.5537]","[0.7355, 0.4541]","[0.7094, 0.5481]","[0.6866, 0.6285]"
"[0.6212, 0.9357]","[0.4338, 0.8764]","[0.2508, 0.763]","[0.0821, 0.6876]","[-0.0555, 0.6715]","[0.3745, 0.4689]","[0.3575, 0.2421]","[0.3475, 0.1075]","[0.3437, -0.0106]","[0.4979, 0.4733]","[0.4941, 0.33]","[0.5052, 0.4867]","[0.5194, 0.6121]","[0.6174, 0.5072]","[0.6186, 0.4305]","[0.6107, 0.5857]","[0.5999, 0.6953]","[0.7334, 0.5555]","[0.7366, 0.4516]","[0.7114, 0.542]","[0.6857, 0.6215]"
"[0.6187, 0.9353]","[0.4333, 0.8763]","[0.2533, 0.7647]","[0.0844, 0.6873]","[-0.0518, 0.6671]","[0.3743, 0.4681]","[0.3578, 0.24]","[0.3481, 0.1047]","[0.3441, -0.015]","[0.4973, 0.4727]","[0.4936, 0.33]","[0.5027, 0.4866]","[0.5165, 0.6105]","[0.6162, 0.5064]","[0.6177, 0.4277]","[0.6099, 0.5827]","[0.601, 0.6905]","[0.732, 0.5538]","[0.7333, 0.453]","[0.7091, 0.5484]","[0.6884, 0.629]"
"[0.6256, 0.9404]","[0.4368, 0.8768]","[0.2531, 0.7648]","[0.0799, 0.6871]","[-0.0551, 0.6685]","[0.3754, 0.472]","[0.3575, 0.2448]","[0.3477, 0.1096]","[0.3429, -0.0104]","[0.4946, 0.474]","[0.4889, 0.3331]","[0.5024, 0.4905]","[0.5183, 0.6132]","[0.6122, 0.5053]","[0.6101, 0.42]","[0.604, 0.5718]","[0.597, 0.6785]","[0.7279, 0.552]","[0.7263, 0.4555]","[0.7, 0.5522]","[0.6795, 0.6321]"
"[0.6195, 0.9315]","[0.4327, 0.872]","[0.2497, 0.762]","[0.0792, 0.6869]","[-0.0569, 0.67]","[0.3721, 0.4679]","[0.3526, 0.2418]","[0.3425, 0.1077]","[0.3388, -0.0107]","[0.4932, 0.4708]","[0.487, 0.3305]","[0.4981, 0.4878]","[0.5127, 0.612]","[0.6119, 0.5023]","[0.6082, 0.4205]","[0.6007, 0.5741]","[0.5939, 0.6813]","[0.7294, 0.548]","[0.7239, 0.4547]","[0.6978, 0.5543]","[0.6784, 0.6351]"
"[0.6219, 0.9314]","[0.4306, 0.8717]","[0.2503, 0.7616]","[0.0802, 0.6866]","[-0.0567, 0.6669]","[0.3726, 0.4656]","[0.3555, 0.2366]","[0.346, 0.099]","[0.3443, -0.0231]","[0.4947, 0.4699]","[0.4904, 0.3287]","[0.501, 0.4889]","[0.5178, 0.614]","[0.6139, 0.5035]","[0.6114, 0.4262]","[0.6051, 0.5819]","[0.5995, 0.6882]","[0.7301, 0.5503]","[0.7247, 0.4526]","[0.6996, 0.5501]","[0.6813, 0.6295]"
"[0.6174, 0.9337]","[0.4297, 0.8733]","[0.2485, 0.7619]","[0.0778, 0.6861]","[-0.0589, 0.667]","[0.3714, 0.4682]","[0.3527, 0.2362]","[0.3412, 0.0988]","[0.3363, -0.0221]","[0.4941, 0.4713]","[0.4901, 0.3291]","[0.5016, 0.4908]","[0.5175, 0.6198]","[0.6131, 0.5037]","[0.6104, 0.4285]","[0.6046, 0.5861]","[0.5985, 0.6954]","[0.7284, 0.5494]","[0.7266, 0.4538]","[0.701, 0.5523]","[0.6797, 0.6332]"
"[0.6195, 0.9343]","[0.4302, 0.8742]","[0.2484, 0.7614]","[0.0765, 0.6855]","[-0.0625, 0.6656]","[0.3709, 0.4658]","[0.3549, 0.2339]","[0.3453, 0.0965]","[0.3408, -0.0244]","[0.4929, 0.4703]","[0.49, 0.3294]","[0.5027, 0.4893]","[0.5176, 0.6161]","[0.6116, 0.503]","[0.6109, 0.4284]","[0.6069, 0.5828]","[0.5997, 0.6893]","[0.727, 0.5492]","[0.7253, 0.4547]","[0.7023, 0.5525]","[0.6824, 0.6318]"
"[0.6188, 0.9348]","[0.428, 0.8749]","[0.245, 0.7608]","[0.0719, 0.6849]","[-0.0675, 0.6663]","[0.3667, 0.4625]","[0.3492, 0.2284]","[0.341, 0.0865]","[0.3389, -0.0381]","[0.4898, 0.4672]","[0.4858, 0.3302]","[0.4982, 0.4918]","[0.5127, 0.6192]","[0.6104, 0.5008]","[0.6067, 0.4273]","[0.6024, 0.5826]","[0.5949, 0.6902]","[0.7276, 0.548]","[0.7235, 0.4526]","[0.6985, 0.5499]","[0.6772, 0.6299]"
"[0.6157, 0.9385]","[0.4255, 0.8749]","[0.243, 0.7614]","[0.0703, 0.686]","[-0.0696, 0.667]","[0.3682, 0.4672]","[0.3488, 0.235]","[0.3388, 0.095]","[0.3354, -0.0284]","[0.4911, 0.4718]","[0.4854, 0.3315]","[0.4963, 0.4922]","[0.5125, 0.6188]","[0.6109, 0.5057]","[0.6074, 0.4294]","[0.6026, 0.5853]","[0.5977, 0.6932]","[0.7269, 0.5532]","[0.7242, 0.4526]","[0.6989, 0.5466]","[0.6799, 0.6245]"
"[0.6137, 0.9384]","[0.4244, 0.8732]","[0.2419, 0.7605]","[0.0697, 0.6861]","[-0.0717, 0.6676]","[0.367, 0.4691]","[0.349, 0.2324]","[0.3382, 0.0921]","[0.3344, -0.032]","[0.4906, 0.4739]","[0.4923, 0.3291]","[0.5, 0.4882]","[0.5114, 0.6146]","[0.6103, 0.5082]","[0.6151, 0.4297]","[0.6056, 0.5843]","[0.5938, 0.694]","[0.7246, 0.5556]","[0.7283, 0.4539]","[0.7021, 0.5477]","[0.6777, 0.6282]"
"[0.6134, 0.9412]","[0.4238, 0.8741]","[0.2412, 0.7621]","[0.0685, 0.6867]","[-0.0709, 0.6664]","[0.367, 0.4692]","[0.35, 0.2375]","[0.3393, 0.0989]","[0.3348, -0.0235]","[0.4899, 0.4745]","[0.4871, 0.33]","[0.4964, 0.4889]","[0.51, 0.6168]","[0.6093, 0.509]","[0.608, 0.427]","[0.6, 0.5807]","[0.5915, 0.6922]","[0.7248, 0.5567]","[0.7259, 0.4515]","[0.6986, 0.5434]","[0.6746, 0.6253]"
"[0.6149, 0.9409]","[0.4271, 0.8775]","[0.2445, 0.764]","[0.0751, 0.6881]","[-0.0621, 0.669]","[0.3656, 0.4706]","[0.3493, 0.2371]","[0.3409, 0.0972]","[0.3387, -0.0274]","[0.489, 0.4747]","[0.4875, 0.3301]","[0.4976, 0.49]","[0.511, 0.618]","[0.6093, 0.5085]","[0.611, 0.4295]","[0.602, 0.5854]","[0.5908, 0.6962]","[0.7261, 0.5559]","[0.7277, 0.454]","[0.7009, 0.5493]","[0.6754, 0.6312]"
"[0.6169, 0.9424]","[0.4278, 0.8759]","[0.2456, 0.7649]","[0.076, 0.6889]","[-0.0584, 0.6701]","[0.3673, 0.471]","[0.3493, 0.2384]","[0.3395, 0.0994]","[0.335, -0.0254]","[0.4895, 0.4744]","[0.4864, 0.3331]","[0.4997, 0.4933]","[0.5145, 0.6203]","[0.6089, 0.5072]","[0.6099, 0.4282]","[0.6031, 0.5829]","[0.5933, 0.6933]","[0.7242, 0.5543]","[0.7266, 0.4537]","[0.701, 0.5481]","[0.6781, 0.6289]"
"[0.6154, 0.9422]","[0.4278, 0.8802]","[0.244, 0.7653]","[0.0737, 0.6865]","[-0.0625, 0.6683]","[0.3636, 0.4704]","[0.3471, 0.2398]","[0.3397, 0.1014]","[0.338, -0.0229]","[0.4866, 0.4739]","[0.4859, 0.3302]","[0.4978, 0.4879]","[0.5119, 0.6133]","[0.6064, 0.5063]","[0.6096, 0.4251]","[0.6025, 0.5798]","[0.5928, 0.6894]","[0.7232, 0.5532]","[0.7251, 0.4514]","[0.7018, 0.5455]","[0.6814, 0.6256]"
"[0.6194, 0.9355]","[0.4291, 0.8761]","[0.2469, 0.7647]","[0.0751, 0.6897]","[-0.0649, 0.6681]","[0.3672, 0.4661]","[0.3527, 0.236]","[0.3444, 0.1]","[0.3431, -0.0216]","[0.4902, 0.4704]","[0.4861, 0.3278]","[0.4969, 0.487]","[0.5133, 0.6142]","[0.609, 0.5052]","[0.612, 0.4324]","[0.6077, 0.5921]","[0.6013, 0.7029]","[0.7237, 0.5539]","[0.724, 0.4521]","[0.7032, 0.5504]","[0.6854, 0.6339]"
"[0.6194, 0.9354]","[0.4301, 0.8758]","[0.2494, 0.7653]","[0.0807, 0.6905]","[-0.059, 0.6665]","[0.3674, 0.4673]","[0.3509, 0.2398]","[0.3412, 0.1063]","[0.3376, -0.0123]","[0.4907, 0.4707]","[0.4865, 0.3272]","[0.4969, 0.4838]","[0.5126, 0.6102]","[0.6101, 0.5057]","[0.6148, 0.4334]","[0.6101, 0.5921]","[0.6028, 0.7028]","[0.7249, 0.5546]","[0.7264, 0.4522]","[0.704, 0.5481]","[0.6843, 0.6312]"
"[0.6196, 0.9401]","[0.4313, 0.8802]","[0.2513, 0.7675]","[0.0839, 0.6896]","[-0.054, 0.6673]","[0.3666, 0.4696]","[0.3519, 0.2406]","[0.3438, 0.1036]","[0.3409, -0.0197]","[0.4892, 0.4724]","[0.4879, 0.3303]","[0.5021, 0.4889]","[0.5181, 0.6152]","[0.6082, 0.5055]","[0.6135, 0.4292]","[0.6094, 0.5868]","[0.6016, 0.6981]","[0.723, 0.5534]","[0.7247, 0.4532]","[0.7039, 0.5511]","[0.685, 0.6351]"
"[0.615, 0.9409]","[0.4291, 0.8811]","[0.2487, 0.7669]","[0.081, 0.6893]","[-0.0563, 0.668]","[0.3655, 0.4687]","[0.3509, 0.2396]","[0.3438, 0.1019]","[0.3418, -0.0206]","[0.4886, 0.473]","[0.4876, 0.3305]","[0.4989, 0.4862]","[0.5114, 0.6127]","[0.6086, 0.5067]","[0.6117, 0.4272]","[0.6061, 0.5825]","[0.5966, 0.6941]","[0.7252, 0.5557]","[0.7254, 0.4535]","[0.7037, 0.5501]","[0.6832, 0.6344]"
"[0.6198, 0.9393]","[0.4308, 0.8802]","[0.2456, 0.7658]","[0.0741, 0.6891]","[-0.0652, 0.6684]","[0.3655, 0.4671]","[0.35, 0.2348]","[0.3435, 0.095]","[0.3426, -0.0299]","[0.4886, 0.4714]","[0.489, 0.33]","[0.5025, 0.4894]","[0.5163, 0.6158]","[0.608, 0.5049]","[0.6129, 0.4282]","[0.6086, 0.5848]","[0.5992, 0.6952]","[0.7232, 0.5536]","[0.7255, 0.4523]","[0.7049, 0.5511]","[0.6843, 0.6349]"
"[0.6206, 0.9395]","[0.4299, 0.8769]","[0.2433, 0.7637]","[0.069, 0.6867]","[-0.0689, 0.6666]","[0.3676, 0.468]","[0.3514, 0.237]","[0.3427, 0.1007]","[0.3396, -0.0199]","[0.4912, 0.4721]","[0.4903, 0.3282]","[0.5008, 0.4858]","[0.514, 0.612]","[0.6095, 0.5054]","[0.6138, 0.4286]","[0.6066, 0.5843]","[0.5965, 0.6937]","[0.7233, 0.5521]","[0.7246, 0.4549]","[0.7012, 0.5515]","[0.6798, 0.6325]"
