"[0.6227, 0.9575]","[0.4007, 0.9156]","[0.2165, 0.8033]","[0.0629, 0.7333]","[-0.0682, 0.6926]","[0.3897, 0.4621]","[0.3632, 0.2059]","[0.3559, 0.0531]","[0.3524, -0.0654]","[0.5291, 0.4637]","[0.5489, 0.3042]","[0.5582, 0.4727]","[0.5614, 0.6089]","[0.6621, 0.4983]","[0.6792, 0.3651]","[0.6805, 0.526]","[0.6707, 0.6443]","[0.7864, 0.5521]","[0.8073, 0.413]","[0.7919, 0.5055]","[0.7685, 0.5991]"
"[0.5974, 0.9823]","[0.3878, 0.8973]","[0.1883, 0.7763]","[-0.0146, 0.6953]","[-0.1825, 0.6725]","[0.3443, 0.4485]","[0.3254, 0.188]","[0.318, 0.0405]","[0.3151, -0.0898]","[0.4853, 0.4522]","[0.5119, 0.3327]","[0.5327, 0.5223]","[0.5401, 0.6631]","[0.6209, 0.4891]","[0.6499, 0.386]","[0.6445, 0.5598]","[0.6215, 0.6858]","[0.7407, 0.5443]","[0.7774, 0.4323]","[0.7481, 0.5435]","[0.7177, 0.6339]"
"[0.5974, 0.9848]","[0.3871, 0.8974]","[0.1899, 0.7784]","[-0.0108, 0.6979]","[-0.1756, 0.6738]","[0.3437, 0.4523]","[0.3265, 0.194]","[0.3211, 0.0492]","[0.3206, -0.0804]","[0.4843, 0.4538]","[0.5115, 0.3339]","[0.5316, 0.524]","[0.5393, 0.6627]","[0.6214, 0.4906]","[0.6495, 0.383]","[0.6432, 0.5561]","[0.62, 0.6799]","[0.7407, 0.5482]","[0.7807, 0.4324]","[0.7487, 0.541]","[0.7157, 0.6292]"
"[0.5932, 0.9793]","[0.3856, 0.895]","[0.1872, 0.7756]","[-0.0153, 0.6975]","[-0.1797, 0.6768]","[0.3422, 0.4467]","[0.3248, 0.1814]","[0.3192, 0.0292]","[0.319, -0.105]","[0.4827, 0.4492]","[0.51, 0.3349]","[0.5306, 0.5261]","[0.5384, 0.6628]","[0.6198, 0.4857]","[0.6487, 0.3803]","[0.6423, 0.5517]","[0.6183, 0.6733]","[0.7379, 0.5421]","[0.777, 0.4282]","[0.7461, 0.5364]","[0.7156, 0.622]"
"[0.5919, 0.9848]","[0.3824, 0.8931]","[0.1864, 0.7763]","[-0.0215, 0.6964]","[-0.1892, 0.6724]","[0.3421, 0.4446]","[0.3251, 0.1816]","[0.3172, 0.0315]","[0.3154, -0.102]","[0.4808, 0.448]","[0.5103, 0.3322]","[0.5264, 0.526]","[0.5317, 0.6636]","[0.6179, 0.4871]","[0.6466, 0.382]","[0.6358, 0.5589]","[0.6094, 0.6798]","[0.7342, 0.5469]","[0.7752, 0.4324]","[0.7397, 0.5461]","[0.7068, 0.6316]"
"[0.5926, 0.9848]","[0.3822, 0.8935]","[0.1838, 0.772]","[-0.0212, 0.6954]","[-0.1878, 0.6745]","[0.3406, 0.4494]","[0.327, 0.1894]","[0.324, 0.0416]","[0.3254, -0.0906]","[0.4805, 0.4522]","[0.5121, 0.3308]","[0.5299, 0.5236]","[0.5359, 0.6611]","[0.618, 0.4904]","[0.6497, 0.379]","[0.6396, 0.5538]","[0.6149, 0.6737]","[0.7379, 0.55]","[0.7786, 0.4324]","[0.7437, 0.5428]","[0.711, 0.6278]"
"[0.5962, 0.9842]","[0.3867, 0.895]","[0.1844, 0.772]","[-0.0255, 0.6979]","[-0.1963, 0.6802]","[0.3414, 0.4516]","[0.325, 0.1906]","[0.3207, 0.0417]","[0.3201, -0.0897]","[0.4812, 0.4536]","[0.5127, 0.3339]","[0.5347, 0.5254]","[0.5415, 0.6614]","[0.6177, 0.4902]","[0.6507, 0.3812]","[0.6436, 0.5565]","[0.617, 0.678]","[0.7363, 0.547]","[0.7783, 0.4306]","[0.7459, 0.5419]","[0.7106, 0.6289]"
"[0.5872, 0.9816]","[0.3776, 0.8951]","[0.1788, 0.7748]","[-0.024, 0.699]","[-0.1901, 0.6825]","[0.3387, 0.4515]","[0.3219, 0.194]","[0.3168, 0.0483]","[0.3169, -0.0817]","[0.4795, 0.4549]","[0.5119, 0.3335]","[0.5311, 0.5224]","[0.5366, 0.6611]","[0.6157, 0.4918]","[0.6503, 0.3863]","[0.6401, 0.5598]","[0.6128, 0.6825]","[0.7357, 0.548]","[0.7759, 0.4315]","[0.7435, 0.5398]","[0.7093, 0.6275]"
"[0.5893, 0.9796]","[0.3821, 0.8962]","[0.187, 0.7768]","[-0.0043, 0.698]","[-0.1623, 0.6728]","[0.3405, 0.4487]","[0.3282, 0.1924]","[0.3272, 0.0476]","[0.3299, -0.0824]","[0.4844, 0.453]","[0.5176, 0.3303]","[0.5341, 0.518]","[0.536, 0.6588]","[0.621, 0.4906]","[0.6566, 0.385]","[0.6463, 0.5559]","[0.6188, 0.6811]","[0.7424, 0.5465]","[0.7842, 0.4286]","[0.7535, 0.5312]","[0.7182, 0.6187]"
"[0.5983, 0.975]","[0.39, 0.8967]","[0.1891, 0.7738]","[-0.0172, 0.6906]","[-0.185, 0.664]","[0.3443, 0.4397]","[0.3259, 0.1843]","[0.3254, 0.0403]","[0.3318, -0.0851]","[0.4833, 0.4421]","[0.5095, 0.3319]","[0.5236, 0.5216]","[0.5263, 0.6519]","[0.6182, 0.4769]","[0.6462, 0.3805]","[0.6323, 0.5439]","[0.6058, 0.6558]","[0.7386, 0.5285]","[0.7749, 0.4217]","[0.7398, 0.5224]","[0.7054, 0.6005]"
"[0.5972, 0.975]","[0.3905, 0.8987]","[0.1894, 0.7778]","[-0.0074, 0.6972]","[-0.1702, 0.673]","[0.3394, 0.4517]","[0.3253, 0.1949]","[0.3261, 0.0513]","[0.3318, -0.0753]","[0.4827, 0.4515]","[0.511, 0.3273]","[0.528, 0.5178]","[0.5327, 0.6598]","[0.6187, 0.4848]","[0.6516, 0.3791]","[0.6396, 0.5458]","[0.6142, 0.6687]","[0.7416, 0.5358]","[0.7832, 0.4249]","[0.7485, 0.5263]","[0.7094, 0.6129]"
"[0.601, 0.9804]","[0.3927, 0.9026]","[0.1938, 0.7784]","[-0.0067, 0.6968]","[-0.1693, 0.6754]","[0.3441, 0.4474]","[0.3268, 0.1883]","[0.3243, 0.0406]","[0.3282, -0.09]","[0.4849, 0.4501]","[0.5161, 0.3309]","[0.5315, 0.5254]","[0.5348, 0.6669]","[0.6195, 0.4862]","[0.6532, 0.3842]","[0.6403, 0.555]","[0.6139, 0.6776]","[0.7395, 0.5398]","[0.7801, 0.427]","[0.7478, 0.531]","[0.7134, 0.6167]"
"[0.6004, 0.9804]","[0.393, 0.9062]","[0.1933, 0.7838]","[-0.003, 0.7015]","[-0.1658, 0.6725]","[0.3424, 0.4517]","[0.3269, 0.1976]","[0.3246, 0.0523]","[0.3274, -0.0746]","[0.4854, 0.4534]","[0.5168, 0.3318]","[0.5315, 0.5212]","[0.5319, 0.6677]","[0.6201, 0.4873]","[0.6552, 0.3846]","[0.6423, 0.5525]","[0.6155, 0.6811]","[0.742, 0.5371]","[0.7797, 0.4253]","[0.7509, 0.5281]","[0.7173, 0.6189]"
"[0.6005, 0.9783]","[0.3951, 0.9045]","[0.1977, 0.7855]","[0.001, 0.7031]","[-0.1623, 0.6723]","[0.346, 0.4535]","[0.3295, 0.2001]","[0.3244, 0.054]","[0.3254, -0.0733]","[0.4886, 0.4555]","[0.5161, 0.3343]","[0.5345, 0.5242]","[0.5384, 0.6696]","[0.6238, 0.4899]","[0.6568, 0.3867]","[0.6473, 0.5521]","[0.6213, 0.6792]","[0.7452, 0.5398]","[0.7835, 0.4246]","[0.7542, 0.5239]","[0.7182, 0.6132]"
"[0.6005, 0.9704]","[0.3976, 0.8993]","[0.2028, 0.7826]","[0.012, 0.7013]","[-0.1466, 0.6682]","[0.3486, 0.4488]","[0.332, 0.1934]","[0.3262, 0.0454]","[0.3267, -0.0851]","[0.4912, 0.4513]","[0.5227, 0.3314]","[0.5402, 0.5202]","[0.5437, 0.6645]","[0.6261, 0.4854]","[0.662, 0.3854]","[0.6503, 0.5526]","[0.6238, 0.6781]","[0.7477, 0.5355]","[0.7873, 0.4278]","[0.7562, 0.5319]","[0.7204, 0.6207]"
"[0.5993, 0.9731]","[0.396, 0.8986]","[0.1998, 0.7786]","[0.0041, 0.697]","[-0.1616, 0.6626]","[0.3508, 0.4471]","[0.3331, 0.1943]","[0.3257, 0.0479]","[0.324, -0.0799]","[0.4924, 0.4503]","[0.5221, 0.3289]","[0.5396, 0.5179]","[0.5432, 0.662]","[0.6261, 0.4863]","[0.6601, 0.3832]","[0.6502, 0.5494]","[0.6254, 0.6756]","[0.7459, 0.5376]","[0.7833, 0.4292]","[0.7544, 0.5332]","[0.7207, 0.6227]"
"[0.5992, 0.9713]","[0.3959, 0.897]","[0.2028, 0.7811]","[0.0096, 0.6997]","[-0.153, 0.6646]","[0.3514, 0.4451]","[0.3338, 0.1913]","[0.3271, 0.0463]","[0.3285, -0.0796]","[0.4936, 0.4496]","[0.5248, 0.3276]","[0.5408, 0.5178]","[0.5447, 0.6627]","[0.6285, 0.486]","[0.6644, 0.3838]","[0.6526, 0.5513]","[0.6268, 0.6771]","[0.7491, 0.5378]","[0.7904, 0.4307]","[0.7584, 0.5358]","[0.7224, 0.6251]"
"[0.6, 0.9747]","[0.3941, 0.9024]","[0.1969, 0.7811]","[0.0056, 0.7021]","[-0.158, 0.6683]","[0.3511, 0.4449]","[0.3359, 0.1936]","[0.3324, 0.0487]","[0.3341, -0.0771]","[0.4942, 0.4482]","[0.524, 0.331]","[0.5394, 0.5195]","[0.5405, 0.6637]","[0.6281, 0.4834]","[0.662, 0.3885]","[0.6511, 0.5558]","[0.6254, 0.6808]","[0.7497, 0.5328]","[0.7836, 0.4314]","[0.7564, 0.5367]","[0.7236, 0.6245]"
"[0.5974, 0.9774]","[0.3902, 0.8986]","[0.1967, 0.7834]","[0.0011, 0.7027]","[-0.164, 0.6682]","[0.3511, 0.4465]","[0.3333, 0.1944]","[0.3297, 0.0518]","[0.3332, -0.0728]","[0.4944, 0.4515]","[0.5265, 0.3354]","[0.5426, 0.5276]","[0.5447, 0.6676]","[0.6304, 0.4894]","[0.6622, 0.3899]","[0.653, 0.5583]","[0.6268, 0.6786]","[0.75, 0.5447]","[0.788, 0.4373]","[0.757, 0.546]","[0.7234, 0.6324]"
"[0.6035, 0.9771]","[0.3951, 0.8991]","[0.2026, 0.7842]","[0.0084, 0.7029]","[-0.1524, 0.6693]","[0.3544, 0.4488]","[0.3371, 0.1991]","[0.3337, 0.0577]","[0.3379, -0.0681]","[0.496, 0.4528]","[0.531, 0.3345]","[0.5474, 0.5212]","[0.5498, 0.6575]","[0.6304, 0.489]","[0.6639, 0.3888]","[0.6542, 0.5565]","[0.6291, 0.6754]","[0.7507, 0.5423]","[0.7889, 0.436]","[0.7578, 0.5432]","[0.7251, 0.628]"
"[0.6046, 0.9785]","[0.3972, 0.8955]","[0.206, 0.7836]","[0.0135, 0.701]","[-0.145, 0.6659]","[0.3556, 0.4501]","[0.3371, 0.1962]","[0.3326, 0.0536]","[0.3367, -0.0733]","[0.496, 0.4547]","[0.527, 0.3355]","[0.5439, 0.5256]","[0.5502, 0.6669]","[0.6301, 0.492]","[0.6622, 0.3863]","[0.6532, 0.5525]","[0.6316, 0.676]","[0.7485, 0.5467]","[0.7868, 0.437]","[0.756, 0.5408]","[0.7273, 0.6276]"
"[0.5966, 0.9757]","[0.3915, 0.8927]","[0.1913, 0.7753]","[-0.0125, 0.6958]","[-0.1803, 0.669]","[0.3511, 0.4507]","[0.3338, 0.1899]","[0.3284, 0.0411]","[0.3284, -0.0901]","[0.4926, 0.4523]","[0.5218, 0.3341]","[0.5395, 0.5236]","[0.545, 0.6648]","[0.6276, 0.4888]","[0.6601, 0.3879]","[0.6521, 0.5582]","[0.6285, 0.6835]","[0.7449, 0.5426]","[0.7838, 0.4358]","[0.7534, 0.5454]","[0.7219, 0.6341]"
"[0.5959, 0.9697]","[0.391, 0.8977]","[0.1929, 0.7803]","[-0.0053, 0.7025]","[-0.1706, 0.6766]","[0.3482, 0.4491]","[0.3376, 0.1911]","[0.3352, 0.0476]","[0.3363, -0.0777]","[0.4926, 0.4503]","[0.5267, 0.3308]","[0.5452, 0.5168]","[0.5477, 0.6556]","[0.6285, 0.4852]","[0.664, 0.3872]","[0.6567, 0.5567]","[0.6322, 0.6786]","[0.7504, 0.5377]","[0.7914, 0.4328]","[0.7629, 0.542]","[0.7291, 0.6299]"
"[0.596, 0.9768]","[0.3915, 0.8963]","[0.1969, 0.7798]","[0.0033, 0.6995]","[-0.1573, 0.6678]","[0.3495, 0.4507]","[0.3357, 0.1904]","[0.3325, 0.0446]","[0.3331, -0.0833]","[0.4921, 0.4519]","[0.525, 0.3332]","[0.5454, 0.5179]","[0.5513, 0.6574]","[0.628, 0.4872]","[0.664, 0.3882]","[0.6583, 0.5552]","[0.6363, 0.6758]","[0.7473, 0.5407]","[0.789, 0.4352]","[0.7601, 0.5446]","[0.7301, 0.6318]"
"[0.599, 0.9783]","[0.3951, 0.8975]","[0.2021, 0.7817]","[0.0028, 0.7019]","[-0.1626, 0.6701]","[0.3537, 0.4518]","[0.3378, 0.194]","[0.3351, 0.0495]","[0.3373, -0.0771]","[0.495, 0.4541]","[0.5286, 0.3372]","[0.5456, 0.5244]","[0.5486, 0.6623]","[0.6311, 0.4906]","[0.6652, 0.3913]","[0.6565, 0.5611]","[0.6307, 0.6813]","[0.7491, 0.5449]","[0.7902, 0.4374]","[0.759, 0.5468]","[0.7262, 0.6329]"
"[0.5963, 0.9731]","[0.393, 0.8974]","[0.1962, 0.7795]","[0.0011, 0.7007]","[-0.1625, 0.6692]","[0.3505, 0.4505]","[0.3339, 0.194]","[0.3298, 0.0481]","[0.33, -0.0798]","[0.4922, 0.4524]","[0.5261, 0.3335]","[0.5438, 0.5181]","[0.5457, 0.6572]","[0.6271, 0.4876]","[0.6638, 0.3881]","[0.6548, 0.5516]","[0.6288, 0.6718]","[0.7471, 0.5391]","[0.7886, 0.4324]","[0.7589, 0.5364]","[0.7251, 0.6223]"
"[0.5964, 0.9713]","[0.3916, 0.896]","[0.2001, 0.7798]","[0.0014, 0.7006]","[-0.1685, 0.6685]","[0.3543, 0.4446]","[0.3378, 0.1852]","[0.3328, 0.0369]","[0.3333, -0.0917]","[0.4963, 0.449]","[0.5283, 0.3324]","[0.5459, 0.5164]","[0.5481, 0.6548]","[0.6314, 0.4868]","[0.6648, 0.3887]","[0.6582, 0.5561]","[0.6332, 0.6793]","[0.751, 0.5414]","[0.7921, 0.4333]","[0.7637, 0.5391]","[0.7292, 0.628]"
"[0.5985, 0.971]","[0.3937, 0.8968]","[0.2043, 0.7805]","[0.008, 0.7012]","[-0.1592, 0.6678]","[0.3559, 0.4449]","[0.3388, 0.1856]","[0.3351, 0.039]","[0.3373, -0.0881]","[0.4975, 0.4506]","[0.5292, 0.3328]","[0.5453, 0.5166]","[0.5475, 0.6544]","[0.6317, 0.4883]","[0.6652, 0.3925]","[0.6565, 0.559]","[0.6325, 0.6803]","[0.752, 0.5421]","[0.793, 0.4343]","[0.763, 0.5392]","[0.7284, 0.6273]"
"[0.5995, 0.9743]","[0.3943, 0.8975]","[0.2049, 0.7806]","[0.0066, 0.7019]","[-0.162, 0.6699]","[0.3555, 0.4451]","[0.3356, 0.1878]","[0.3314, 0.0431]","[0.3338, -0.083]","[0.4962, 0.4502]","[0.5253, 0.3329]","[0.541, 0.5186]","[0.5445, 0.6559]","[0.6312, 0.4883]","[0.6616, 0.3873]","[0.6535, 0.5541]","[0.6313, 0.6757]","[0.7518, 0.543]","[0.7892, 0.4323]","[0.7589, 0.5375]","[0.7269, 0.6256]"
"[0.5956, 0.9653]","[0.3898, 0.8929]","[0.1993, 0.7786]","[0.0049, 0.7035]","[-0.1607, 0.6752]","[0.3537, 0.4419]","[0.3376, 0.1828]","[0.3333, 0.0349]","[0.3351, -0.0936]","[0.4967, 0.4484]","[0.5285, 0.3306]","[0.5425, 0.5146]","[0.5442, 0.6519]","[0.6316, 0.4876]","[0.6637, 0.3902]","[0.6538, 0.5543]","[0.6298, 0.675]","[0.7528, 0.5425]","[0.7915, 0.4361]","[0.7607, 0.5401]","[0.7263, 0.6274]"
"[0.5958, 0.9676]","[0.389, 0.8898]","[0.1974, 0.7784]","[-0.0058, 0.7059]","[-0.1787, 0.6855]","[0.3531, 0.4442]","[0.3334, 0.1899]","[0.3276, 0.047]","[0.3267, -0.0757]","[0.4943, 0.4506]","[0.5232, 0.3332]","[0.54, 0.5166]","[0.5446, 0.651]","[0.6291, 0.4901]","[0.6596, 0.3905]","[0.6519, 0.5554]","[0.6293, 0.6755]","[0.7492, 0.5454]","[0.7866, 0.4363]","[0.7558, 0.5388]","[0.7219, 0.6251]"
"[0.5934, 0.9746]","[0.3872, 0.8923]","[0.1968, 0.7822]","[-0.0058, 0.7095]","[-0.1771, 0.6888]","[0.3474, 0.448]","[0.3276, 0.1909]","[0.3208, 0.0451]","[0.3191, -0.082]","[0.4869, 0.4533]","[0.5129, 0.3347]","[0.5371, 0.5165]","[0.5487, 0.6515]","[0.6228, 0.4923]","[0.6521, 0.3899]","[0.649, 0.554]","[0.6284, 0.6735]","[0.7428, 0.5488]","[0.7828, 0.4385]","[0.7512, 0.5398]","[0.7178, 0.6251]"
"[0.5926, 0.9737]","[0.3863, 0.8968]","[0.1977, 0.7867]","[-0.0013, 0.7143]","[-0.168, 0.6912]","[0.3487, 0.4481]","[0.3296, 0.1853]","[0.3211, 0.0356]","[0.3182, -0.0943]","[0.488, 0.4532]","[0.5166, 0.3347]","[0.538, 0.5171]","[0.5466, 0.6545]","[0.624, 0.4914]","[0.6537, 0.3874]","[0.6482, 0.5551]","[0.6248, 0.6761]","[0.7429, 0.5478]","[0.786, 0.4356]","[0.7525, 0.5399]","[0.7163, 0.6266]"
"[0.6049, 0.9842]","[0.3937, 0.897]","[0.2014, 0.7856]","[-0.0072, 0.7192]","[-0.18, 0.7041]","[0.3483, 0.4515]","[0.3276, 0.1928]","[0.3252, 0.0476]","[0.3276, -0.0804]","[0.4873, 0.454]","[0.516, 0.3417]","[0.5367, 0.5273]","[0.5445, 0.6576]","[0.6251, 0.4912]","[0.6523, 0.3884]","[0.6457, 0.5585]","[0.6223, 0.6747]","[0.7436, 0.5478]","[0.783, 0.4349]","[0.7467, 0.5395]","[0.7113, 0.6213]"
"[0.5997, 0.9795]","[0.3926, 0.9014]","[0.2011, 0.7921]","[0.0034, 0.7201]","[-0.1619, 0.6958]","[0.3476, 0.4565]","[0.3306, 0.202]","[0.3265, 0.0596]","[0.3267, -0.0652]","[0.4885, 0.4593]","[0.5209, 0.3378]","[0.541, 0.5219]","[0.545, 0.659]","[0.6248, 0.4954]","[0.6598, 0.3846]","[0.6507, 0.5531]","[0.6221, 0.6764]","[0.7451, 0.551]","[0.7886, 0.4335]","[0.7548, 0.5343]","[0.7136, 0.6206]"
"[0.5976, 0.9788]","[0.3927, 0.9002]","[0.1988, 0.7898]","[-0.0033, 0.7177]","[-0.1714, 0.6913]","[0.3478, 0.4572]","[0.3284, 0.198]","[0.3219, 0.0505]","[0.3208, -0.0772]","[0.488, 0.4606]","[0.5227, 0.3406]","[0.5417, 0.5254]","[0.5434, 0.6617]","[0.623, 0.4966]","[0.659, 0.3871]","[0.6506, 0.5553]","[0.6222, 0.6794]","[0.7404, 0.5499]","[0.785, 0.4356]","[0.7541, 0.5373]","[0.7165, 0.6235]"
"[0.5938, 0.9723]","[0.3889, 0.8995]","[0.1959, 0.7896]","[-0.0037, 0.7203]","[-0.1708, 0.6981]","[0.3454, 0.4566]","[0.327, 0.1939]","[0.3188, 0.043]","[0.3158, -0.0884]","[0.4874, 0.4581]","[0.5199, 0.3385]","[0.5413, 0.5241]","[0.5462, 0.6632]","[0.6237, 0.4928]","[0.6586, 0.3849]","[0.6523, 0.5543]","[0.626, 0.6798]","[0.744, 0.5456]","[0.7875, 0.4352]","[0.7568, 0.5391]","[0.7191, 0.6262]"
"[0.5992, 0.9797]","[0.3932, 0.9022]","[0.1993, 0.7913]","[0.0018, 0.7215]","[-0.1613, 0.7009]","[0.3452, 0.4576]","[0.3255, 0.1973]","[0.3194, 0.0512]","[0.3193, -0.0774]","[0.4855, 0.4598]","[0.5172, 0.3385]","[0.5393, 0.5245]","[0.5475, 0.6669]","[0.6212, 0.4954]","[0.6558, 0.3895]","[0.6503, 0.5587]","[0.6276, 0.6845]","[0.7412, 0.5487]","[0.7824, 0.4365]","[0.7521, 0.5396]","[0.7175, 0.6271]"
"[0.5985, 0.98]","[0.3907, 0.9062]","[0.1921, 0.787]","[-0.009, 0.7172]","[-0.1767, 0.6944]","[0.3468, 0.4585]","[0.3309, 0.203]","[0.3249, 0.0551]","[0.325, -0.0748]","[0.4885, 0.4609]","[0.5207, 0.3363]","[0.5418, 0.5213]","[0.5475, 0.6621]","[0.6248, 0.4959]","[0.6578, 0.3861]","[0.6526, 0.5526]","[0.628, 0.6772]","[0.747, 0.5492]","[0.7852, 0.4376]","[0.7566, 0.539]","[0.721, 0.6253]"
"[0.5929, 0.9763]","[0.389, 0.9019]","[0.1917, 0.7886]","[-0.0068, 0.7181]","[-0.1736, 0.6945]","[0.3446, 0.4572]","[0.3313, 0.2008]","[0.3254, 0.0531]","[0.3239, -0.0768]","[0.4896, 0.4593]","[0.5203, 0.3363]","[0.54, 0.5239]","[0.5444, 0.6648]","[0.6265, 0.4949]","[0.6604, 0.3877]","[0.6541, 0.5562]","[0.6295, 0.6811]","[0.7492, 0.5474]","[0.7865, 0.4377]","[0.7586, 0.5435]","[0.7249, 0.631]"
"[0.5969, 0.9828]","[0.3878, 0.9041]","[0.1914, 0.7888]","[-0.0082, 0.7189]","[-0.1755, 0.6964]","[0.347, 0.456]","[0.3312, 0.1982]","[0.3276, 0.0525]","[0.3293, -0.0752]","[0.4893, 0.4603]","[0.5225, 0.3364]","[0.5418, 0.5222]","[0.5469, 0.6606]","[0.6253, 0.498]","[0.6588, 0.3889]","[0.6528, 0.5571]","[0.6293, 0.6805]","[0.7462, 0.5536]","[0.7856, 0.4399]","[0.7571, 0.5436]","[0.7239, 0.6301]"
"[0.5907, 0.9816]","[0.3838, 0.901]","[0.1894, 0.7851]","[-0.0101, 0.7154]","[-0.1782, 0.6932]","[0.3437, 0.4531]","[0.3288, 0.1913]","[0.324, 0.0417]","[0.3253, -0.0892]","[0.4871, 0.4595]","[0.5211, 0.3344]","[0.5378, 0.5216]","[0.5415, 0.6637]","[0.6239, 0.498]","[0.6597, 0.3873]","[0.6501, 0.5563]","[0.624, 0.6823]","[0.7452, 0.5532]","[0.7865, 0.441]","[0.7557, 0.546]","[0.721, 0.6341]"
"[0.5945, 0.9847]","[0.3872, 0.9073]","[0.1944, 0.789]","[-0.0067, 0.72]","[-0.1759, 0.7006]","[0.3455, 0.4493]","[0.33, 0.1881]","[0.3247, 0.0386]","[0.325, -0.0905]","[0.487, 0.4569]","[0.5214, 0.3376]","[0.5384, 0.5229]","[0.5414, 0.6627]","[0.623, 0.4958]","[0.6584, 0.389]","[0.6495, 0.5594]","[0.6239, 0.6838]","[0.7454, 0.552]","[0.7864, 0.4403]","[0.756, 0.5453]","[0.7214, 0.6323]"
"[0.5947, 0.9827]","[0.3873, 0.9061]","[0.1947, 0.79]","[-0.0067, 0.7193]","[-0.1763, 0.6981]","[0.3451, 0.4514]","[0.331, 0.1917]","[0.3241, 0.0426]","[0.3234, -0.0866]","[0.4859, 0.4577]","[0.5185, 0.3371]","[0.535, 0.5207]","[0.5401, 0.6601]","[0.6224, 0.4959]","[0.6566, 0.3881]","[0.647, 0.5547]","[0.623, 0.6773]","[0.7456, 0.5515]","[0.7849, 0.4384]","[0.7534, 0.5411]","[0.7197, 0.6276]"
"[0.597, 0.9812]","[0.3914, 0.9105]","[0.1978, 0.7913]","[-0.0031, 0.7193]","[-0.175, 0.6986]","[0.3462, 0.454]","[0.3334, 0.1993]","[0.3279, 0.0549]","[0.3276, -0.0705]","[0.4884, 0.4597]","[0.5195, 0.341]","[0.5372, 0.5245]","[0.5423, 0.6646]","[0.625, 0.4971]","[0.658, 0.3921]","[0.6479, 0.5554]","[0.6233, 0.6773]","[0.7502, 0.5513]","[0.7888, 0.4368]","[0.7557, 0.5345]","[0.7178, 0.6206]"
"[0.5999, 0.9874]","[0.3919, 0.9075]","[0.1892, 0.7854]","[-0.0198, 0.712]","[-0.1956, 0.689]","[0.35, 0.4543]","[0.3321, 0.2001]","[0.3274, 0.057]","[0.3259, -0.0675]","[0.4923, 0.4572]","[0.5249, 0.343]","[0.5423, 0.5285]","[0.5439, 0.6691]","[0.6269, 0.493]","[0.6598, 0.3951]","[0.6511, 0.5636]","[0.6262, 0.6897]","[0.747, 0.5456]","[0.7831, 0.4409]","[0.7554, 0.547]","[0.7244, 0.6369]"
"[0.5948, 0.984]","[0.3862, 0.901]","[0.1837, 0.7808]","[-0.0246, 0.7105]","[-0.1944, 0.6907]","[0.3452, 0.4538]","[0.3288, 0.1954]","[0.3241, 0.0502]","[0.3211, -0.0766]","[0.4884, 0.4574]","[0.5174, 0.3407]","[0.5366, 0.5239]","[0.5413, 0.6636]","[0.6252, 0.494]","[0.6557, 0.3907]","[0.6491, 0.5593]","[0.626, 0.6851]","[0.7474, 0.5487]","[0.785, 0.4385]","[0.756, 0.5428]","[0.7249, 0.6321]"
"[0.5977, 0.9874]","[0.3922, 0.9091]","[0.1885, 0.7855]","[-0.0184, 0.7143]","[-0.1896, 0.6914]","[0.3454, 0.4559]","[0.3341, 0.204]","[0.3337, 0.064]","[0.3352, -0.0572]","[0.4895, 0.4595]","[0.5198, 0.3411]","[0.5371, 0.5212]","[0.5399, 0.6593]","[0.6252, 0.4957]","[0.6581, 0.3954]","[0.6491, 0.5595]","[0.6259, 0.6818]","[0.7504, 0.5489]","[0.7859, 0.4398]","[0.7575, 0.5419]","[0.724, 0.6299]"
"[0.597, 0.9811]","[0.3904, 0.9029]","[0.1872, 0.7876]","[-0.0198, 0.7149]","[-0.1893, 0.6924]","[0.3482, 0.4549]","[0.3356, 0.2028]","[0.3321, 0.0626]","[0.3304, -0.06]","[0.4914, 0.4583]","[0.5219, 0.3458]","[0.5417, 0.5293]","[0.5471, 0.6651]","[0.6281, 0.4948]","[0.6602, 0.3957]","[0.6523, 0.5628]","[0.6284, 0.6836]","[0.7504, 0.5495]","[0.7886, 0.4439]","[0.7577, 0.5499]","[0.7248, 0.6362]"
"[0.5969, 0.9789]","[0.3894, 0.8982]","[0.188, 0.7859]","[-0.0227, 0.7155]","[-0.1949, 0.6925]","[0.348, 0.451]","[0.3313, 0.1961]","[0.3262, 0.0524]","[0.3251, -0.0743]","[0.4895, 0.4549]","[0.5196, 0.345]","[0.5401, 0.5292]","[0.5474, 0.6641]","[0.626, 0.4926]","[0.66, 0.3975]","[0.6509, 0.5665]","[0.6253, 0.686]","[0.746, 0.5483]","[0.7861, 0.4426]","[0.7536, 0.5507]","[0.7193, 0.6361]"
"[0.5905, 0.9815]","[0.3884, 0.9072]","[0.185, 0.7841]","[-0.0247, 0.7138]","[-0.196, 0.6945]","[0.3399, 0.4567]","[0.3266, 0.196]","[0.3235, 0.0463]","[0.3244, -0.0831]","[0.4822, 0.4598]","[0.5156, 0.3433]","[0.5363, 0.5289]","[0.5413, 0.6668]","[0.6177, 0.4951]","[0.6539, 0.3981]","[0.645, 0.5641]","[0.6197, 0.683]","[0.7412, 0.5465]","[0.7812, 0.4358]","[0.7519, 0.5375]","[0.7166, 0.6212]"
