"[0.637, 0.8581]","[0.4471, 0.8363]","[0.2615, 0.7312]","[0.1156, 0.6662]","[-0.0038, 0.6367]","[0.3975, 0.4486]","[0.3716, 0.2333]","[0.3696, 0.1014]","[0.3723, -0.0064]","[0.5128, 0.4456]","[0.5194, 0.3294]","[0.5239, 0.4801]","[0.5261, 0.5998]","[0.6246, 0.472]","[0.6231, 0.382]","[0.6173, 0.5255]","[0.6069, 0.623]","[0.7307, 0.5205]","[0.7359, 0.4191]","[0.7164, 0.517]","[0.699, 0.595]"
"[0.6253, 0.8983]","[0.435, 0.8428]","[0.2511, 0.7426]","[0.0834, 0.6708]","[-0.0478, 0.6419]","[0.372, 0.4553]","[0.3469, 0.2279]","[0.3381, 0.098]","[0.3324, -0.0142]","[0.4928, 0.4576]","[0.4968, 0.355]","[0.5162, 0.5126]","[0.5278, 0.6294]","[0.6091, 0.4851]","[0.6135, 0.4094]","[0.6085, 0.5575]","[0.5978, 0.6602]","[0.7192, 0.5271]","[0.7281, 0.4322]","[0.7011, 0.529]","[0.679, 0.6078]"
"[0.626, 0.9034]","[0.4339, 0.8419]","[0.2544, 0.7445]","[0.0879, 0.6742]","[-0.0379, 0.6445]","[0.3748, 0.4562]","[0.3492, 0.2337]","[0.3392, 0.1076]","[0.3312, -0.0035]","[0.494, 0.457]","[0.4945, 0.3557]","[0.5122, 0.5137]","[0.5246, 0.6267]","[0.6092, 0.4839]","[0.61, 0.4089]","[0.6049, 0.5566]","[0.5971, 0.655]","[0.7179, 0.526]","[0.7238, 0.4334]","[0.6954, 0.5312]","[0.6767, 0.6063]"
"[0.6248, 0.8997]","[0.4351, 0.8434]","[0.2505, 0.7426]","[0.0838, 0.6722]","[-0.0439, 0.6453]","[0.3719, 0.4564]","[0.348, 0.2324]","[0.3374, 0.1049]","[0.3297, -0.0051]","[0.493, 0.4573]","[0.4966, 0.3552]","[0.515, 0.5106]","[0.5263, 0.6266]","[0.609, 0.4839]","[0.6134, 0.4127]","[0.6089, 0.559]","[0.5978, 0.6595]","[0.7197, 0.5246]","[0.7278, 0.4335]","[0.7027, 0.53]","[0.6819, 0.6067]"
"[0.6235, 0.8976]","[0.4333, 0.8408]","[0.2528, 0.7436]","[0.0877, 0.6735]","[-0.0388, 0.6433]","[0.3725, 0.4546]","[0.349, 0.2306]","[0.3379, 0.1018]","[0.3293, -0.0094]","[0.4932, 0.4575]","[0.4952, 0.3549]","[0.5137, 0.5089]","[0.5259, 0.6242]","[0.6085, 0.485]","[0.6127, 0.4128]","[0.6073, 0.5591]","[0.5967, 0.6613]","[0.7189, 0.5258]","[0.7251, 0.4348]","[0.6994, 0.5319]","[0.679, 0.6106]"
"[0.6232, 0.8969]","[0.4324, 0.8395]","[0.252, 0.7433]","[0.085, 0.6752]","[-0.0425, 0.6451]","[0.3713, 0.4548]","[0.3501, 0.2275]","[0.3396, 0.0967]","[0.3315, -0.0147]","[0.4925, 0.4579]","[0.4955, 0.3548]","[0.5151, 0.5089]","[0.5271, 0.625]","[0.6087, 0.4852]","[0.6141, 0.4117]","[0.61, 0.5584]","[0.5988, 0.6619]","[0.719, 0.526]","[0.727, 0.4354]","[0.7033, 0.5328]","[0.6835, 0.6119]"
"[0.6258, 0.8988]","[0.437, 0.8426]","[0.2534, 0.7439]","[0.086, 0.6753]","[-0.042, 0.6464]","[0.3731, 0.456]","[0.3505, 0.2302]","[0.3386, 0.0997]","[0.3283, -0.0108]","[0.4943, 0.4577]","[0.4968, 0.3553]","[0.5151, 0.5087]","[0.5258, 0.6255]","[0.6108, 0.4844]","[0.6157, 0.4132]","[0.6103, 0.559]","[0.5978, 0.6626]","[0.7223, 0.5248]","[0.7285, 0.4363]","[0.7029, 0.5337]","[0.6795, 0.6133]"
"[0.627, 0.9006]","[0.4377, 0.8451]","[0.2553, 0.7456]","[0.0889, 0.6767]","[-0.0385, 0.646]","[0.3747, 0.4546]","[0.3543, 0.2302]","[0.344, 0.0992]","[0.3358, -0.0128]","[0.496, 0.4576]","[0.4985, 0.3563]","[0.5142, 0.5112]","[0.5236, 0.6242]","[0.6122, 0.4847]","[0.6174, 0.413]","[0.6093, 0.5605]","[0.5958, 0.6608]","[0.7239, 0.526]","[0.7294, 0.4379]","[0.7026, 0.5377]","[0.6797, 0.6156]"
"[0.6261, 0.9047]","[0.4368, 0.8463]","[0.2538, 0.745]","[0.0854, 0.6753]","[-0.0433, 0.6451]","[0.3748, 0.4545]","[0.3548, 0.2308]","[0.3452, 0.1004]","[0.338, -0.0123]","[0.4967, 0.4567]","[0.4995, 0.3576]","[0.5145, 0.514]","[0.5227, 0.6277]","[0.6133, 0.4838]","[0.617, 0.4163]","[0.6096, 0.5643]","[0.5962, 0.6635]","[0.724, 0.5245]","[0.7303, 0.4375]","[0.7033, 0.5374]","[0.6808, 0.6134]"
"[0.6246, 0.9026]","[0.4368, 0.8449]","[0.2587, 0.7452]","[0.0922, 0.677]","[-0.0372, 0.6475]","[0.3753, 0.4561]","[0.3512, 0.2303]","[0.3416, 0.0981]","[0.3362, -0.0164]","[0.4942, 0.4575]","[0.4953, 0.3617]","[0.5123, 0.5193]","[0.5213, 0.6346]","[0.6106, 0.4842]","[0.6101, 0.4144]","[0.6045, 0.5613]","[0.5932, 0.6622]","[0.7213, 0.5251]","[0.7286, 0.4313]","[0.7016, 0.5206]","[0.6785, 0.5924]"
"[0.6261, 0.9012]","[0.4386, 0.8447]","[0.2597, 0.7462]","[0.0934, 0.6758]","[-0.0332, 0.6434]","[0.3739, 0.456]","[0.3513, 0.229]","[0.3425, 0.0995]","[0.3357, -0.0132]","[0.4933, 0.4567]","[0.4958, 0.3608]","[0.5131, 0.5164]","[0.5205, 0.6312]","[0.6093, 0.4819]","[0.6106, 0.4147]","[0.6067, 0.562]","[0.5946, 0.6621]","[0.718, 0.5207]","[0.7253, 0.4321]","[0.7, 0.5258]","[0.6785, 0.5984]"
"[0.6298, 0.9006]","[0.4405, 0.8421]","[0.2617, 0.7461]","[0.0966, 0.6785]","[-0.028, 0.6445]","[0.3759, 0.4578]","[0.3531, 0.2306]","[0.3457, 0.1007]","[0.3414, -0.0137]","[0.4958, 0.4597]","[0.4968, 0.3593]","[0.5175, 0.5173]","[0.5311, 0.6315]","[0.6118, 0.4861]","[0.6117, 0.4141]","[0.6093, 0.5635]","[0.6021, 0.6634]","[0.7207, 0.5262]","[0.7262, 0.4312]","[0.6987, 0.525]","[0.6781, 0.5982]"
"[0.6276, 0.9012]","[0.4408, 0.8449]","[0.2595, 0.7461]","[0.0913, 0.6781]","[-0.0363, 0.6476]","[0.3747, 0.457]","[0.3525, 0.2317]","[0.3434, 0.1027]","[0.3373, -0.0095]","[0.4956, 0.459]","[0.496, 0.3582]","[0.5152, 0.5164]","[0.5287, 0.6305]","[0.612, 0.4857]","[0.6107, 0.4148]","[0.6071, 0.5627]","[0.6008, 0.6611]","[0.7229, 0.5256]","[0.7261, 0.4315]","[0.6983, 0.5249]","[0.6785, 0.5977]"
"[0.6231, 0.8995]","[0.4357, 0.8439]","[0.2564, 0.7451]","[0.0913, 0.6773]","[-0.0362, 0.6471]","[0.3751, 0.4589]","[0.3521, 0.236]","[0.3417, 0.1069]","[0.3353, -0.0051]","[0.4959, 0.4606]","[0.4965, 0.3568]","[0.5126, 0.5124]","[0.5249, 0.6285]","[0.6125, 0.4876]","[0.6127, 0.4141]","[0.6063, 0.5607]","[0.598, 0.6618]","[0.7244, 0.5277]","[0.7314, 0.43]","[0.7026, 0.5209]","[0.6802, 0.595]"
"[0.6249, 0.903]","[0.4385, 0.8456]","[0.2595, 0.7439]","[0.0947, 0.6743]","[-0.0321, 0.6448]","[0.3745, 0.4607]","[0.3537, 0.2355]","[0.3451, 0.1034]","[0.3413, -0.0114]","[0.496, 0.4627]","[0.4985, 0.3568]","[0.5152, 0.5141]","[0.527, 0.6315]","[0.6138, 0.4906]","[0.6159, 0.4112]","[0.6093, 0.5575]","[0.599, 0.6603]","[0.7257, 0.5321]","[0.7354, 0.4314]","[0.7063, 0.5226]","[0.6822, 0.5988]"
"[0.624, 0.9008]","[0.4415, 0.8474]","[0.26, 0.7449]","[0.0933, 0.6746]","[-0.0354, 0.6451]","[0.3748, 0.4577]","[0.355, 0.2279]","[0.3464, 0.0927]","[0.3427, -0.0241]","[0.4954, 0.4606]","[0.4988, 0.3583]","[0.5156, 0.5144]","[0.5267, 0.6311]","[0.6119, 0.4882]","[0.6149, 0.4142]","[0.6084, 0.5608]","[0.5974, 0.6637]","[0.7236, 0.5286]","[0.7306, 0.4331]","[0.7024, 0.527]","[0.6775, 0.6048]"
"[0.6274, 0.9021]","[0.4409, 0.8455]","[0.2579, 0.7443]","[0.0914, 0.6733]","[-0.0373, 0.6434]","[0.3757, 0.4588]","[0.3543, 0.2336]","[0.3459, 0.1016]","[0.3411, -0.0114]","[0.4964, 0.4602]","[0.4989, 0.3565]","[0.5162, 0.5103]","[0.527, 0.6287]","[0.6126, 0.4866]","[0.6162, 0.4144]","[0.6094, 0.5602]","[0.5973, 0.6656]","[0.7244, 0.5259]","[0.7306, 0.4346]","[0.7015, 0.5259]","[0.6739, 0.6036]"
"[0.6234, 0.9003]","[0.4393, 0.8446]","[0.257, 0.7466]","[0.0926, 0.6755]","[-0.0331, 0.6445]","[0.3756, 0.4582]","[0.3539, 0.2359]","[0.3444, 0.1063]","[0.3388, -0.0055]","[0.4965, 0.4587]","[0.4926, 0.3561]","[0.5112, 0.5114]","[0.5259, 0.6296]","[0.613, 0.4855]","[0.6137, 0.4119]","[0.607, 0.5584]","[0.5968, 0.664]","[0.7247, 0.5256]","[0.7306, 0.433]","[0.7027, 0.5258]","[0.6784, 0.6039]"
"[0.6272, 0.9045]","[0.4379, 0.8428]","[0.2602, 0.7462]","[0.0922, 0.6728]","[-0.0344, 0.6394]","[0.3748, 0.4565]","[0.3533, 0.2291]","[0.3458, 0.098]","[0.3417, -0.0167]","[0.4938, 0.4586]","[0.4933, 0.3565]","[0.5151, 0.5139]","[0.5284, 0.63]","[0.6099, 0.4867]","[0.6134, 0.4102]","[0.6093, 0.5581]","[0.5969, 0.6632]","[0.7173, 0.5294]","[0.7294, 0.4347]","[0.7018, 0.5297]","[0.6779, 0.6085]"
"[0.6279, 0.901]","[0.4421, 0.846]","[0.2581, 0.748]","[0.0936, 0.6761]","[-0.0297, 0.6433]","[0.3744, 0.4592]","[0.3522, 0.2371]","[0.343, 0.111]","[0.3369, 0.0025]","[0.4945, 0.4599]","[0.4932, 0.3581]","[0.5089, 0.5134]","[0.5194, 0.6304]","[0.6098, 0.486]","[0.6106, 0.4116]","[0.6022, 0.5586]","[0.5911, 0.6627]","[0.7215, 0.5255]","[0.7238, 0.438]","[0.6944, 0.5328]","[0.6704, 0.6103]"
"[0.6266, 0.8988]","[0.4414, 0.844]","[0.2592, 0.7475]","[0.0948, 0.6771]","[-0.0295, 0.6464]","[0.3746, 0.458]","[0.3524, 0.2364]","[0.3438, 0.1099]","[0.3377, 0.0013]","[0.4949, 0.4587]","[0.4933, 0.3588]","[0.5098, 0.5141]","[0.5205, 0.6319]","[0.6104, 0.4848]","[0.6121, 0.4126]","[0.6032, 0.5598]","[0.5898, 0.6642]","[0.721, 0.5244]","[0.7278, 0.437]","[0.6982, 0.5313]","[0.6726, 0.6082]"
"[0.62, 0.9033]","[0.4334, 0.8437]","[0.2572, 0.7475]","[0.092, 0.6766]","[-0.0342, 0.6467]","[0.3736, 0.4599]","[0.3538, 0.2329]","[0.3484, 0.1037]","[0.345, -0.0106]","[0.4944, 0.4594]","[0.4892, 0.3625]","[0.5071, 0.5218]","[0.5204, 0.6363]","[0.6117, 0.4852]","[0.607, 0.4144]","[0.6014, 0.5646]","[0.5914, 0.6654]","[0.7194, 0.5255]","[0.722, 0.4403]","[0.6907, 0.5423]","[0.6681, 0.6187]"
"[0.6246, 0.9049]","[0.4363, 0.8417]","[0.2596, 0.7459]","[0.0909, 0.6752]","[-0.0358, 0.6453]","[0.3739, 0.4571]","[0.3525, 0.2296]","[0.3456, 0.1014]","[0.3426, -0.0135]","[0.4925, 0.4578]","[0.4924, 0.3632]","[0.5109, 0.5249]","[0.5242, 0.6387]","[0.6102, 0.485]","[0.6101, 0.4135]","[0.604, 0.5651]","[0.5923, 0.6646]","[0.7166, 0.5284]","[0.7252, 0.4396]","[0.6925, 0.5423]","[0.6683, 0.6175]"
"[0.6256, 0.9042]","[0.436, 0.8431]","[0.2566, 0.7465]","[0.0891, 0.6748]","[-0.0347, 0.6439]","[0.3756, 0.4549]","[0.3519, 0.2303]","[0.3435, 0.1031]","[0.3393, -0.0106]","[0.4958, 0.4544]","[0.494, 0.3591]","[0.5116, 0.5188]","[0.5262, 0.6306]","[0.6129, 0.4808]","[0.6111, 0.4124]","[0.6047, 0.5616]","[0.5967, 0.659]","[0.7214, 0.5236]","[0.7244, 0.4421]","[0.6932, 0.544]","[0.6733, 0.6172]"
"[0.6243, 0.9016]","[0.4375, 0.8451]","[0.2559, 0.7462]","[0.0916, 0.6759]","[-0.0308, 0.6458]","[0.374, 0.4559]","[0.3507, 0.2296]","[0.3432, 0.1014]","[0.3398, -0.0124]","[0.4956, 0.4557]","[0.4922, 0.3595]","[0.5107, 0.5213]","[0.5257, 0.6362]","[0.6134, 0.4827]","[0.6106, 0.4149]","[0.6048, 0.5659]","[0.5967, 0.6648]","[0.7235, 0.5255]","[0.7272, 0.4404]","[0.696, 0.543]","[0.6735, 0.6185]"
"[0.627, 0.9012]","[0.4407, 0.8455]","[0.2577, 0.746]","[0.0964, 0.6776]","[-0.0246, 0.6449]","[0.3746, 0.4569]","[0.3504, 0.2324]","[0.3415, 0.1063]","[0.3355, -0.0039]","[0.4945, 0.457]","[0.4907, 0.3571]","[0.5106, 0.5172]","[0.5259, 0.6333]","[0.611, 0.4836]","[0.6104, 0.414]","[0.6053, 0.5643]","[0.5963, 0.6649]","[0.7209, 0.526]","[0.7252, 0.4412]","[0.6948, 0.5426]","[0.6711, 0.6188]"
"[0.627, 0.9014]","[0.4394, 0.8454]","[0.2592, 0.7482]","[0.0987, 0.6799]","[-0.0228, 0.6456]","[0.3776, 0.458]","[0.3541, 0.2372]","[0.3454, 0.1113]","[0.339, 0.0013]","[0.4978, 0.4581]","[0.4915, 0.3599]","[0.5099, 0.5182]","[0.5247, 0.6338]","[0.6138, 0.485]","[0.6113, 0.4152]","[0.6042, 0.5643]","[0.5946, 0.6661]","[0.7238, 0.5275]","[0.7258, 0.4424]","[0.6947, 0.5431]","[0.6707, 0.6213]"
"[0.6252, 0.9025]","[0.4407, 0.8485]","[0.2602, 0.7475]","[0.1004, 0.6797]","[-0.0246, 0.6465]","[0.3787, 0.4581]","[0.3571, 0.2339]","[0.3477, 0.1049]","[0.3422, -0.0073]","[0.4998, 0.4595]","[0.493, 0.3605]","[0.5091, 0.521]","[0.5239, 0.6388]","[0.6164, 0.4875]","[0.6123, 0.4162]","[0.6037, 0.5662]","[0.5948, 0.6691]","[0.7289, 0.5296]","[0.7283, 0.4402]","[0.6966, 0.5411]","[0.672, 0.6207]"
"[0.6272, 0.9035]","[0.4423, 0.8477]","[0.2592, 0.7443]","[0.0953, 0.6738]","[-0.031, 0.6436]","[0.3799, 0.4587]","[0.3592, 0.2366]","[0.3505, 0.1063]","[0.3457, -0.0068]","[0.5003, 0.459]","[0.4947, 0.3584]","[0.5122, 0.5163]","[0.5265, 0.6344]","[0.6169, 0.4861]","[0.6128, 0.415]","[0.6068, 0.5628]","[0.5985, 0.6661]","[0.7293, 0.5278]","[0.7291, 0.439]","[0.6991, 0.5364]","[0.675, 0.6144]"
"[0.626, 0.8996]","[0.4368, 0.8407]","[0.2622, 0.7452]","[0.0967, 0.6772]","[-0.0282, 0.6455]","[0.3801, 0.4543]","[0.36, 0.2286]","[0.3552, 0.0954]","[0.3553, -0.0241]","[0.4999, 0.4576]","[0.4973, 0.3605]","[0.5158, 0.5215]","[0.5286, 0.635]","[0.6178, 0.487]","[0.6149, 0.4156]","[0.6078, 0.5648]","[0.5959, 0.6639]","[0.7257, 0.5319]","[0.7345, 0.4391]","[0.7003, 0.5371]","[0.6725, 0.6115]"
"[0.6211, 0.8986]","[0.4367, 0.8453]","[0.2563, 0.7445]","[0.0943, 0.6741]","[-0.0288, 0.6441]","[0.3768, 0.4566]","[0.3549, 0.2297]","[0.3478, 0.0969]","[0.3444, -0.0171]","[0.4964, 0.4562]","[0.4875, 0.3605]","[0.505, 0.5192]","[0.5183, 0.6365]","[0.6137, 0.4819]","[0.6039, 0.4152]","[0.5995, 0.5613]","[0.5919, 0.6617]","[0.726, 0.5225]","[0.7236, 0.4411]","[0.6918, 0.5356]","[0.6674, 0.6089]"
"[0.631, 0.9067]","[0.4407, 0.8474]","[0.2589, 0.7424]","[0.0915, 0.6717]","[-0.0376, 0.6443]","[0.3843, 0.4574]","[0.361, 0.2344]","[0.3547, 0.1035]","[0.3514, -0.0081]","[0.5039, 0.459]","[0.4992, 0.3626]","[0.5162, 0.5207]","[0.5293, 0.6389]","[0.6205, 0.4869]","[0.6149, 0.421]","[0.6084, 0.5651]","[0.6, 0.6645]","[0.7317, 0.5298]","[0.7316, 0.4461]","[0.6973, 0.5382]","[0.6715, 0.6109]"
"[0.6318, 0.9073]","[0.4444, 0.8475]","[0.2639, 0.7428]","[0.0988, 0.6709]","[-0.0302, 0.6445]","[0.3875, 0.4588]","[0.3643, 0.2325]","[0.3569, 0.1016]","[0.3513, -0.0106]","[0.5075, 0.4612]","[0.5027, 0.3622]","[0.5192, 0.5202]","[0.5312, 0.6397]","[0.6238, 0.489]","[0.6181, 0.4203]","[0.6112, 0.5677]","[0.6013, 0.6707]","[0.7345, 0.5307]","[0.7343, 0.4454]","[0.7018, 0.5413]","[0.6769, 0.6176]"
"[0.6283, 0.9024]","[0.4417, 0.8464]","[0.2644, 0.7471]","[0.103, 0.6759]","[-0.0218, 0.6456]","[0.3853, 0.4556]","[0.3653, 0.228]","[0.3585, 0.0944]","[0.3556, -0.0244]","[0.5054, 0.4579]","[0.5013, 0.3594]","[0.5176, 0.5227]","[0.5316, 0.6425]","[0.6213, 0.4868]","[0.6192, 0.415]","[0.6092, 0.5674]","[0.5976, 0.6733]","[0.7306, 0.5307]","[0.7374, 0.4401]","[0.7034, 0.5374]","[0.6758, 0.6158]"
"[0.6298, 0.9068]","[0.4434, 0.8464]","[0.265, 0.7456]","[0.0962, 0.6723]","[-0.0289, 0.6447]","[0.3838, 0.4606]","[0.3616, 0.2339]","[0.3519, 0.1039]","[0.3471, -0.0111]","[0.5012, 0.4624]","[0.4979, 0.3582]","[0.5161, 0.5191]","[0.5317, 0.6327]","[0.6175, 0.4911]","[0.616, 0.4131]","[0.6079, 0.5635]","[0.5984, 0.6632]","[0.7255, 0.5364]","[0.7353, 0.4411]","[0.699, 0.5374]","[0.6725, 0.6122]"
"[0.6309, 0.9045]","[0.4438, 0.8485]","[0.2646, 0.7471]","[0.0994, 0.6739]","[-0.0291, 0.6446]","[0.3844, 0.4577]","[0.3607, 0.2275]","[0.3506, 0.0945]","[0.3456, -0.0218]","[0.5046, 0.4621]","[0.5071, 0.3575]","[0.5208, 0.5174]","[0.5317, 0.6349]","[0.6205, 0.491]","[0.6216, 0.4149]","[0.6093, 0.5641]","[0.5965, 0.6663]","[0.729, 0.5344]","[0.7403, 0.4388]","[0.7038, 0.5335]","[0.6751, 0.6106]"
"[0.6345, 0.901]","[0.4461, 0.8456]","[0.2655, 0.745]","[0.0995, 0.6736]","[-0.0283, 0.6428]","[0.3837, 0.4542]","[0.3631, 0.2198]","[0.3557, 0.0858]","[0.3518, -0.0306]","[0.5045, 0.458]","[0.5077, 0.3551]","[0.5255, 0.514]","[0.5372, 0.6316]","[0.6209, 0.4866]","[0.6237, 0.4152]","[0.6172, 0.5642]","[0.6054, 0.6652]","[0.7286, 0.5297]","[0.7387, 0.4423]","[0.7088, 0.5414]","[0.6855, 0.6176]"
"[0.6348, 0.9014]","[0.4482, 0.8456]","[0.2649, 0.7429]","[0.0995, 0.6699]","[-0.0276, 0.6408]","[0.3845, 0.4568]","[0.3618, 0.2293]","[0.3525, 0.1015]","[0.3445, -0.0077]","[0.5053, 0.4586]","[0.5087, 0.3591]","[0.5248, 0.5166]","[0.5343, 0.6338]","[0.6205, 0.486]","[0.6239, 0.4143]","[0.6173, 0.5623]","[0.6067, 0.6641]","[0.7293, 0.5282]","[0.736, 0.4429]","[0.7094, 0.5409]","[0.6893, 0.6173]"
"[0.6409, 0.9051]","[0.4539, 0.8467]","[0.2708, 0.7408]","[0.106, 0.6686]","[-0.0238, 0.6416]","[0.3885, 0.4567]","[0.3674, 0.2367]","[0.3602, 0.1091]","[0.3554, -0.0007]","[0.5096, 0.4569]","[0.5124, 0.3561]","[0.5296, 0.5118]","[0.5413, 0.6309]","[0.6256, 0.4832]","[0.6296, 0.415]","[0.6212, 0.5617]","[0.609, 0.6647]","[0.7358, 0.5238]","[0.7413, 0.4419]","[0.7112, 0.5388]","[0.6862, 0.6151]"
"[0.6412, 0.9016]","[0.4525, 0.8445]","[0.272, 0.7429]","[0.1018, 0.6717]","[-0.0285, 0.6449]","[0.3911, 0.4536]","[0.3691, 0.2318]","[0.361, 0.104]","[0.3567, -0.0089]","[0.5116, 0.4556]","[0.5141, 0.3593]","[0.5303, 0.517]","[0.5419, 0.6282]","[0.6278, 0.4835]","[0.6306, 0.4156]","[0.621, 0.5623]","[0.6081, 0.6583]","[0.737, 0.526]","[0.7446, 0.4406]","[0.711, 0.5374]","[0.6851, 0.6104]"
"[0.6363, 0.8979]","[0.4494, 0.8445]","[0.27, 0.7433]","[0.1067, 0.672]","[-0.0187, 0.6415]","[0.3889, 0.4548]","[0.3671, 0.2302]","[0.3577, 0.101]","[0.3528, -0.0117]","[0.5103, 0.4558]","[0.5123, 0.3567]","[0.5278, 0.5145]","[0.5388, 0.6297]","[0.6271, 0.4822]","[0.6272, 0.4152]","[0.6192, 0.5616]","[0.6083, 0.659]","[0.7382, 0.5231]","[0.745, 0.4356]","[0.7133, 0.531]","[0.6875, 0.6045]"
"[0.6307, 0.8982]","[0.4461, 0.8448]","[0.2666, 0.7431]","[0.1027, 0.671]","[-0.0239, 0.6409]","[0.3854, 0.4541]","[0.3658, 0.2306]","[0.3577, 0.1009]","[0.3542, -0.013]","[0.5064, 0.4546]","[0.5076, 0.3551]","[0.5228, 0.5128]","[0.5339, 0.6269]","[0.623, 0.4817]","[0.6241, 0.4136]","[0.6156, 0.5605]","[0.6038, 0.6589]","[0.7341, 0.5234]","[0.7402, 0.4373]","[0.7098, 0.5331]","[0.6846, 0.6067]"
"[0.6281, 0.8974]","[0.4436, 0.8446]","[0.265, 0.7432]","[0.099, 0.6708]","[-0.0267, 0.6392]","[0.3805, 0.4499]","[0.3605, 0.2179]","[0.3545, 0.0824]","[0.3535, -0.0355]","[0.5007, 0.452]","[0.4998, 0.3554]","[0.5182, 0.5164]","[0.5316, 0.631]","[0.6175, 0.4807]","[0.6172, 0.4147]","[0.6112, 0.5634]","[0.6007, 0.6618]","[0.7267, 0.5245]","[0.7351, 0.4375]","[0.7045, 0.5349]","[0.6799, 0.6089]"
"[0.6309, 0.9023]","[0.4453, 0.8447]","[0.264, 0.7428]","[0.0963, 0.6694]","[-0.0302, 0.639]","[0.3821, 0.4529]","[0.3585, 0.2241]","[0.3505, 0.0943]","[0.3459, -0.0187]","[0.5025, 0.4546]","[0.5053, 0.3576]","[0.5192, 0.5187]","[0.5287, 0.633]","[0.6185, 0.4832]","[0.6216, 0.415]","[0.6128, 0.564]","[0.6023, 0.6622]","[0.7271, 0.5271]","[0.7353, 0.4408]","[0.7054, 0.539]","[0.6831, 0.6132]"
"[0.6306, 0.8995]","[0.4441, 0.8446]","[0.2619, 0.7427]","[0.0913, 0.6706]","[-0.0363, 0.6393]","[0.3811, 0.4514]","[0.3571, 0.223]","[0.3479, 0.0942]","[0.3427, -0.0177]","[0.5018, 0.4534]","[0.5023, 0.3559]","[0.5181, 0.5192]","[0.5282, 0.6314]","[0.6192, 0.4817]","[0.6177, 0.4147]","[0.6113, 0.565]","[0.6018, 0.6604]","[0.7291, 0.5255]","[0.7353, 0.4376]","[0.7049, 0.5367]","[0.6823, 0.6095]"
"[0.6314, 0.9022]","[0.4419, 0.838]","[0.2647, 0.7449]","[0.0959, 0.6716]","[-0.0344, 0.6396]","[0.3767, 0.4532]","[0.353, 0.2258]","[0.3441, 0.097]","[0.3371, -0.0159]","[0.4961, 0.4546]","[0.4972, 0.3576]","[0.5149, 0.5202]","[0.5263, 0.6391]","[0.6132, 0.4837]","[0.617, 0.4067]","[0.6077, 0.5576]","[0.5927, 0.6639]","[0.7189, 0.5283]","[0.7317, 0.4384]","[0.6976, 0.5336]","[0.6696, 0.6105]"
"[0.6284, 0.9059]","[0.437, 0.8405]","[0.2564, 0.7415]","[0.0879, 0.6688]","[-0.0434, 0.6417]","[0.3769, 0.455]","[0.3563, 0.2334]","[0.3475, 0.1064]","[0.3389, -0.0053]","[0.498, 0.4562]","[0.495, 0.3586]","[0.5105, 0.5178]","[0.5206, 0.6355]","[0.616, 0.4859]","[0.6131, 0.4078]","[0.6052, 0.556]","[0.5933, 0.6623]","[0.7239, 0.5309]","[0.7276, 0.4401]","[0.6968, 0.5331]","[0.6742, 0.6095]"
"[0.6281, 0.906]","[0.4377, 0.8438]","[0.2556, 0.7414]","[0.0883, 0.6691]","[-0.0448, 0.6442]","[0.3762, 0.4565]","[0.355, 0.2353]","[0.3461, 0.1083]","[0.339, -0.0026]","[0.4981, 0.458]","[0.4977, 0.3577]","[0.5129, 0.5155]","[0.5217, 0.634]","[0.616, 0.4869]","[0.6165, 0.4098]","[0.6073, 0.558]","[0.592, 0.6648]","[0.7261, 0.5298]","[0.7333, 0.4366]","[0.7032, 0.5297]","[0.6767, 0.608]"
"[0.6305, 0.9047]","[0.4399, 0.8417]","[0.2586, 0.7427]","[0.0909, 0.6713]","[-0.0402, 0.6434]","[0.3775, 0.461]","[0.3547, 0.2405]","[0.3444, 0.1141]","[0.3365, 0.0023]","[0.4986, 0.461]","[0.5032, 0.3564]","[0.5182, 0.5104]","[0.5248, 0.6276]","[0.6154, 0.4884]","[0.6212, 0.4128]","[0.6124, 0.5599]","[0.5951, 0.6643]","[0.7228, 0.5301]","[0.7356, 0.4394]","[0.7064, 0.5336]","[0.6791, 0.6106]"
"[0.6281, 0.9031]","[0.4403, 0.8439]","[0.2594, 0.7438]","[0.0886, 0.6738]","[-0.0449, 0.6482]","[0.376, 0.4601]","[0.3546, 0.2391]","[0.3453, 0.1101]","[0.3403, -0.0036]","[0.4979, 0.4608]","[0.5027, 0.3554]","[0.5191, 0.5112]","[0.5282, 0.6257]","[0.615, 0.4889]","[0.6214, 0.4123]","[0.6121, 0.5594]","[0.5956, 0.6609]","[0.7242, 0.531]","[0.7375, 0.4382]","[0.7073, 0.5324]","[0.6785, 0.6085]"
"[0.6271, 0.9055]","[0.4376, 0.843]","[0.2573, 0.7424]","[0.0864, 0.6723]","[-0.0477, 0.6449]","[0.3766, 0.4573]","[0.3567, 0.2345]","[0.3493, 0.1027]","[0.3451, -0.0133]","[0.4989, 0.4592]","[0.5024, 0.3552]","[0.5181, 0.5124]","[0.5273, 0.6302]","[0.6164, 0.4885]","[0.6212, 0.4119]","[0.6121, 0.5598]","[0.5964, 0.6657]","[0.7246, 0.532]","[0.7351, 0.4398]","[0.706, 0.5347]","[0.6797, 0.6134]"
